epoch,accuracy,loss,val_accuracy,val_loss
0,0.840975821018219,0.45031848549842834,0.8836855292320251,0.33779898285865784
1,0.8548465967178345,0.4160894453525543,0.8909194469451904,0.3128875195980072
2,0.8572943806648254,0.4123767018318176,0.8956786394119263,0.30179527401924133
3,0.858599841594696,0.40383458137512207,0.8913002014160156,0.31538355350494385
4,0.8594157695770264,0.40201428532600403,0.9027222394943237,0.2895474433898926
5,0.8637402057647705,0.3975440561771393,0.9042451977729797,0.28312674164772034
6,0.8630058765411377,0.3952195644378662,0.9063392281532288,0.2889726758003235
7,0.86871737241745,0.37986859679222107,0.9013896584510803,0.28971171379089355
8,0.8669223189353943,0.3829173147678375,0.9017704129219055,0.29774153232574463
9,0.8672487139701843,0.3846324682235718,0.9010089635848999,0.29605814814567566
10,0.8680646419525146,0.3774402439594269,0.9065296053886414,0.277339369058609
11,0.8707571625709534,0.37073227763175964,0.9080525636672974,0.27468404173851013
12,0.875163197517395,0.3623338043689728,0.9082428812980652,0.2728784680366516
13,0.8714098930358887,0.3725048899650574,0.9097658395767212,0.26679620146751404
14,0.8697780966758728,0.36969321966171265,0.9133828282356262,0.2646171748638153
15,0.872552216053009,0.36425623297691345,0.9101465940475464,0.2715502977371216
16,0.869941234588623,0.38071247935295105,0.9105272889137268,0.26777514815330505
17,0.8701044321060181,0.37073394656181335,0.909385085105896,0.2690857946872711
18,0.8762238621711731,0.3530580699443817,0.9114791750907898,0.26718011498451233
19,0.8740208745002747,0.3625602722167969,0.9110984206199646,0.26586228609085083
20,0.8778557181358337,0.3579128384590149,0.9120502471923828,0.26447921991348267
21,0.877774178981781,0.35888195037841797,0.9122406244277954,0.26614975929260254
22,0.8764686584472656,0.35815757513046265,0.9122406244277954,0.26286980509757996
23,0.8791612386703491,0.35368087887763977,0.9122406244277954,0.26002931594848633
24,0.8763870596885681,0.3529924154281616,0.9114791750907898,0.2635916769504547
25,0.8761423230171204,0.3456273376941681,0.9118598699569702,0.263004332780838
26,0.8795691728591919,0.34873658418655396,0.9128117561340332,0.2629138231277466
27,0.8763870596885681,0.35791274905204773,0.9120502471923828,0.2646869122982025
28,0.8770397901535034,0.3487856388092041,0.9122406244277954,0.2643609941005707
29,0.8781005144119263,0.3546622395515442,0.9131924510002136,0.26340603828430176
30,0.8738576769828796,0.36173760890960693,0.9120502471923828,0.2632172107696533
