learning_rate,loss,val_loss,accuracy,val_accuracy,epoch
0.0010000000474974513,0.5857464671134949,0.5037617087364197,0.7960183024406433,0.8185798525810242,31
0.0010000000474974513,0.5866744518280029,0.47656723856925964,0.7968342304229736,0.8389491438865662,32
0.0010000000474974513,0.5931439399719238,0.4564201831817627,0.7938968539237976,0.839520275592804,33
0.0010000000474974513,0.5945075750350952,0.43223878741264343,0.795039176940918,0.8477060794830322,34
0.0010000000474974513,0.595285177230835,0.48091381788253784,0.7929177284240723,0.8290500640869141,35
0.0010000000474974513,0.58525151014328,0.44236987829208374,0.7957735061645508,0.8391395211219788,36
0.0010000000474974513,0.5805017352104187,0.4364473223686218,0.7953655123710632,0.8423758149147034,37
0.0010000000474974513,0.586207926273346,0.453242689371109,0.7974053621292114,0.845231294631958,38
0.0010000000474974513,0.5681461691856384,0.4305804371833801,0.8020561337471008,0.8536074757575989,39
0.0010000000474974513,0.5892664790153503,0.4477010667324066,0.7957735061645508,0.8433276414871216,40
0.0010000000474974513,0.5739198327064514,0.4261397123336792,0.7991188168525696,0.8524652719497681,41
0.0010000000474974513,0.5767436027526855,0.4308532774448395,0.7983028888702393,0.8515134453773499,42
0.0010000000474974513,0.5817260146141052,0.4545861780643463,0.7982212901115417,0.84104323387146,43
0.0010000000474974513,0.5619022250175476,0.3983408212661743,0.801485002040863,0.8654102683067322,44
0.0010000000474974513,0.5692294239997864,0.46283379197120667,0.8000163435935974,0.8414239287376404,45
0.0010000000474974513,0.5652900338172913,0.41679421067237854,0.8019745349884033,0.8619836568832397,46
0.0010000000474974513,0.5692000389099121,0.415751188993454,0.8006690740585327,0.8532267212867737,47
0.0010000000474974513,0.5670509934425354,0.40947937965393066,0.8043407201766968,0.8621739745140076,48
0.0010000000474974513,0.5671712160110474,0.47627535462379456,0.8059725761413574,0.8383780717849731,49
0.0010000000474974513,0.5616235136985779,0.4359878897666931,0.8070333003997803,0.8509423136711121,50
0.0010000000474974513,0.5753781199455261,0.4407212734222412,0.798710823059082,0.8543689250946045,51
0.0010000000474974513,0.563143789768219,0.450009822845459,0.8049934506416321,0.8482771515846252,52
0.0010000000474974513,0.5623765587806702,0.43497392535209656,0.8036879897117615,0.8498001098632812,53
0.0010000000474974513,0.5764948725700378,0.4045794606208801,0.7992004156112671,0.8610317707061768,54
0.0010000000474974513,0.5515828132629395,0.40723586082458496,0.8060541749000549,0.8638873100280762,55
0.0010000000474974513,0.5515342354774475,0.41142502427101135,0.8110313415527344,0.859889566898346,56
0.0010000000474974513,0.5446366667747498,0.42217016220092773,0.8111945390701294,0.8568437099456787,57
0.0010000000474974513,0.5555364489555359,0.427629292011261,0.8044223189353943,0.8576051592826843,58
0.0010000000474974513,0.5569936037063599,0.4256956875324249,0.803932785987854,0.8600799441337585,59
0.0010000000474974513,0.5629748106002808,0.41602012515068054,0.8049118518829346,0.8610317707061768,60
0.0005000000237487257,0.5315477848052979,0.40645450353622437,0.8170691728591919,0.8646487593650818,61
0.0005000000237487257,0.5183689594268799,0.4025133550167084,0.8183746933937073,0.8642680644989014,62
0.0005000000237487257,0.5162692666053772,0.3982006013393402,0.8209856152534485,0.8669331669807434,63
0.0005000000237487257,0.5176897048950195,0.390125572681427,0.821067214012146,0.8694079518318176,64
0.0005000000237487257,0.5193917155265808,0.3744053244590759,0.8166612386703491,0.8718827366828918,65
0.0005000000237487257,0.5183912515640259,0.394323468208313,0.8219647407531738,0.8667427897453308,66
0.0005000000237487257,0.5200605392456055,0.3969508111476898,0.8157637119293213,0.8638873100280762,67
0.0005000000237487257,0.5098379254341125,0.39678674936294556,0.8195169568061829,0.8619836568832397,68
0.0005000000237487257,0.5184133648872375,0.3855035901069641,0.8187010288238525,0.8675042986869812,69
0.0005000000237487257,0.5013908743858337,0.3990153968334198,0.8259627819061279,0.8654102683067322,70
0.0005000000237487257,0.5059024691581726,0.3906550109386444,0.8206592798233032,0.8695983290672302,71
0.0005000000237487257,0.5178853869438171,0.36649593710899353,0.8185378313064575,0.8745478987693787,72
0.0005000000237487257,0.5246649384498596,0.382700115442276,0.8180482983589172,0.8703597784042358,73
0.0005000000237487257,0.4997309446334839,0.38299888372421265,0.8280842304229736,0.866552472114563,74
0.0005000000237487257,0.5141371488571167,0.39456722140312195,0.8206592798233032,0.8682657480239868,75
0.0005000000237487257,0.5104953050613403,0.36303073167800903,0.8193537592887878,0.8739767670631409,76
0.0005000000237487257,0.5105816125869751,0.37619173526763916,0.821556806564331,0.8728345632553101,77
0.0005000000237487257,0.5129485130310059,0.3797704577445984,0.8243309259414673,0.8724538087844849,78
0.0005000000237487257,0.5037339329719543,0.3754290044307709,0.8200065493583679,0.8716923594474792,79
0.0005000000237487257,0.5059992671012878,0.40218883752822876,0.8211488127708435,0.862935483455658,80
0.0005000000237487257,0.5058574080467224,0.391218364238739,0.8233518004417419,0.8688368797302246,81
0.0005000000237487257,0.5128936767578125,0.39406558871269226,0.8208224773406982,0.8676946759223938,82
0.0005000000237487257,0.495756059885025,0.3894888460636139,0.8249021172523499,0.8667427897453308,83
0.0005000000237487257,0.5142152309417725,0.3814280331134796,0.8185378313064575,0.8673139214515686,84
0.0005000000237487257,0.5091148018836975,0.3885505199432373,0.8231070637702942,0.8673139214515686,85
0.0005000000237487257,0.49422842264175415,0.3626064956188202,0.8272683024406433,0.8754997253417969,86
0.0005000000237487257,0.5050089359283447,0.3755079507827759,0.826452374458313,0.8690271973609924,87
0.0005000000237487257,0.49595823884010315,0.35395684838294983,0.8257180452346802,0.8772130012512207,88
0.0005000000237487257,0.4977400004863739,0.3935389220714569,0.8284921646118164,0.863506555557251,89
0.0005000000237487257,0.5069275498390198,0.37982186675071716,0.8231886625289917,0.8711212873458862,90
0.0005000000237487257,0.5019434690475464,0.3815404772758484,0.8235965967178345,0.8694079518318176,91
0.0005000000237487257,0.4997091293334961,0.3834770619869232,0.8245757222175598,0.8694079518318176,92
0.0005000000237487257,0.4947381615638733,0.3665269613265991,0.8274314403533936,0.8726441860198975,93
0.0005000000237487257,0.48991820216178894,0.40472716093063354,0.8293896913528442,0.8621739745140076,94
0.0005000000237487257,0.49133065342903137,0.39888864755630493,0.826289176940918,0.8625547289848328,95
0.0005000000237487257,0.5053436160087585,0.39939263463020325,0.8198433518409729,0.8619836568832397,96
0.0005000000237487257,0.4904823899269104,0.3817357122898102,0.830124020576477,0.8688368797302246,97
0.0005000000237487257,0.4984653890132904,0.37276631593704224,0.8260443806648254,0.8718827366828918,98
0.0005000000237487257,0.5004597306251526,0.4063257575035095,0.8288185596466064,0.8631258606910706,99
0.0005000000237487257,0.48509296774864197,0.3900848627090454,0.829960823059082,0.865029513835907,100
0.0005000000237487257,0.48810264468193054,0.37735939025878906,0.8292264938354492,0.8703597784042358,101
0.0005000000237487257,0.49077659845352173,0.3764266073703766,0.8284105658531189,0.867123544216156,102
0.0005000000237487257,0.5038262009620667,0.3851025700569153,0.8267787098884583,0.8659813404083252,103
0.0005000000237487257,0.4840832054615021,0.36321163177490234,0.8311847448348999,0.8718827366828918,104
0.0002500000118743628,0.4888107180595398,0.35967251658439636,0.8291448950767517,0.8753093481063843,105
0.0002500000118743628,0.4794350862503052,0.35089990496635437,0.8326534032821655,0.8804492950439453,106
0.0002500000118743628,0.4732157289981842,0.36228299140930176,0.8394255638122559,0.8747382164001465,107
0.0002500000118743628,0.47654905915260315,0.35704270005226135,0.8360803127288818,0.8793070912361145,108
0.0002500000118743628,0.47836336493492126,0.3554501235485077,0.8341220617294312,0.8812107443809509,109
0.0002500000118743628,0.4665853679180145,0.3610091507434845,0.8390992283821106,0.8794974088668823,110
0.0002500000118743628,0.4809625744819641,0.36326801776885986,0.8355091214179993,0.872263491153717,111
0.0002500000118743628,0.47410374879837036,0.3608761429786682,0.8366514444351196,0.870740532875061,112
0.0002500000118743628,0.48270508646965027,0.35961711406707764,0.8314294815063477,0.8770226240158081,113
0.0002500000118743628,0.4800858795642853,0.34871816635131836,0.8331429362297058,0.881781816482544,114
0.0002500000118743628,0.47850972414016724,0.35953933000564575,0.8336325287818909,0.8775937557220459,115
0.0002500000118743628,0.47133561968803406,0.3572157025337219,0.83746737241745,0.8802589178085327,116
0.0002500000118743628,0.4770107865333557,0.3474041819572449,0.8341220617294312,0.8823529481887817,117
0.0002500000118743628,0.47767919301986694,0.34713226556777954,0.8355091214179993,0.881781816482544,118
0.0002500000118743628,0.4695682227611542,0.3464316725730896,0.8355091214179993,0.8806396126747131,119
0.0002500000118743628,0.4637545049190521,0.35819149017333984,0.838691234588623,0.8756901025772095,120
0.0002500000118743628,0.47775956988334656,0.3548911511898041,0.8357539176940918,0.8781648874282837,121
0.0002500000118743628,0.47244390845298767,0.36268746852874756,0.8399151563644409,0.8749285936355591,122
0.0002500000118743628,0.4703565537929535,0.3569497764110565,0.8368962407112122,0.8796877861022949,123
0.0002500000118743628,0.45930564403533936,0.3458815813064575,0.841139018535614,0.8819721937179565,124
0.0002500000118743628,0.46649807691574097,0.3484036922454834,0.837630569934845,0.8804492950439453,125
0.0002500000118743628,0.4663599729537964,0.35294169187545776,0.8373857736587524,0.8831143975257874,126
0.0002500000118743628,0.467910498380661,0.37530824542045593,0.8392624258995056,0.8715019822120667,127
0.0002500000118743628,0.4641544222831726,0.3740452229976654,0.8369777798652649,0.8724538087844849,128
0.0002500000118743628,0.48403459787368774,0.35342130064964294,0.8320006728172302,0.8814011216163635,129
0.0002500000118743628,0.4624413549900055,0.36778175830841064,0.8399967551231384,0.8777841329574585,130
0.0002500000118743628,0.46415239572525024,0.3771488070487976,0.8373857736587524,0.8734056949615479,131
0.0002500000118743628,0.474679559469223,0.3515411913394928,0.8368146419525146,0.8793070912361145,132
0.0002500000118743628,0.4652256667613983,0.38303807377815247,0.8383648991584778,0.868646502494812,133
0.0002500000118743628,0.4610087275505066,0.35879579186439514,0.8388544321060181,0.8753093481063843,134
0.0002500000118743628,0.46801143884658813,0.34695330262184143,0.8357539176940918,0.8798781633377075,135
0.0002500000118743628,0.4735398292541504,0.35775986313819885,0.8341220617294312,0.8806396126747131,136
0.0002500000118743628,0.4558235704898834,0.35966795682907104,0.8387728333473206,0.8766419291496277,137
0.0002500000118743628,0.45955559611320496,0.34475767612457275,0.8426076769828796,0.8827337026596069,138
0.0002500000118743628,0.4664755165576935,0.36186081171035767,0.8367330431938171,0.8785455822944641,139
0.0002500000118743628,0.46624767780303955,0.3393112123012543,0.8377121686935425,0.8863506317138672,140
0.0002500000118743628,0.46886181831359863,0.353359192609787,0.8393439650535583,0.8779745101928711,141
0.0002500000118743628,0.4618888795375824,0.3458380401134491,0.8392624258995056,0.8812107443809509,142
0.0002500000118743628,0.4680025577545166,0.3397092819213867,0.8390176296234131,0.8833047747612,143
0.0002500000118743628,0.45149195194244385,0.3514304459095001,0.8412206172943115,0.8808299899101257,144
0.0002500000118743628,0.46714869141578674,0.35459306836128235,0.8366514444351196,0.8772130012512207,145
0.0002500000118743628,0.4563942849636078,0.3575153052806854,0.8390992283821106,0.881781816482544,146
0.0002500000118743628,0.45988762378692627,0.35400503873825073,0.8388544321060181,0.8800685405731201,147
0.0002500000118743628,0.46136146783828735,0.3494330048561096,0.8386096358299255,0.8829240202903748,148
0.0002500000118743628,0.46036094427108765,0.36660823225975037,0.8412206172943115,0.8764515519142151,149
0.0002500000118743628,0.4599270820617676,0.3634294271469116,0.8385280966758728,0.8751189708709717,150
0.0002500000118743628,0.4590005874633789,0.3656250536441803,0.8375489711761475,0.8741671442985535,151
0.0002500000118743628,0.4645158648490906,0.34931036829948425,0.8387728333473206,0.8802589178085327,152
0.0002500000118743628,0.45943716168403625,0.34521088004112244,0.8421181440353394,0.881781816482544,153
0.0002500000118743628,0.46062976121902466,0.35493341088294983,0.8401598930358887,0.8787359595298767,154
0.0002500000118743628,0.4538823664188385,0.35612672567367554,0.8395071625709534,0.8823529481887817,155
0.0002500000118743628,0.46190503239631653,0.35968878865242004,0.8406494855880737,0.8781648874282837,156
0.0001250000059371814,0.4625253677368164,0.3500536382198334,0.8400783538818359,0.8814011216163635,157
0.0001250000059371814,0.4536946415901184,0.35192933678627014,0.8417917490005493,0.8791167140007019,158
0.0001250000059371814,0.46216413378715515,0.349581778049469,0.8421181440353394,0.8814011216163635,159
0.0001250000059371814,0.4523121416568756,0.3536056876182556,0.8417102098464966,0.8791167140007019,160
0.0001250000059371814,0.4477395713329315,0.34888070821762085,0.8427708745002747,0.8815914988517761,161
0.0001250000059371814,0.45396605134010315,0.3484368324279785,0.8384464979171753,0.8842566013336182,162
0.0001250000059371814,0.4431334137916565,0.34540560841560364,0.8459529876708984,0.8827337026596069,163
0.0001250000059371814,0.45660126209259033,0.35171058773994446,0.8425261378288269,0.8791167140007019,164
0.0001250000059371814,0.4550277590751648,0.35029956698417664,0.8378753066062927,0.8842566013336182,165
0.0001250000059371814,0.4485718905925751,0.3498983085155487,0.8451370596885681,0.885398805141449,166
0.0001250000059371814,0.4513716697692871,0.35275372862815857,0.8439947962760925,0.8815914988517761,167
0.0001250000059371814,0.45143717527389526,0.35834619402885437,0.84342360496521,0.8806396126747131,168
0.0001250000059371814,0.45441728830337524,0.36040568351745605,0.8430156707763672,0.8774033784866333,169
0.0001250000059371814,0.4431014060974121,0.3629017770290375,0.8452186584472656,0.8754997253417969,170
0.0001250000059371814,0.4435703754425049,0.35902634263038635,0.8456266522407532,0.8800685405731201,171
0.0001250000059371814,0.4468952715396881,0.35667505860328674,0.8447291254997253,0.8791167140007019,172
9.999999747378752e-06,0.45031848549842834,0.33779898285865784,0.840975821018219,0.8836855292320251,173
9.999999747378752e-06,0.4160894453525543,0.3128875195980072,0.8548465967178345,0.8909194469451904,174
9.999999747378752e-06,0.4123767018318176,0.30179527401924133,0.8572943806648254,0.8956786394119263,175
9.999999747378752e-06,0.40383458137512207,0.31538355350494385,0.858599841594696,0.8913002014160156,176
9.999999747378752e-06,0.40201428532600403,0.2895474433898926,0.8594157695770264,0.9027222394943237,177
9.999999747378752e-06,0.3975440561771393,0.28312674164772034,0.8637402057647705,0.9042451977729797,178
9.999999747378752e-06,0.3952195644378662,0.2889726758003235,0.8630058765411377,0.9063392281532288,179
9.999999747378752e-06,0.37986859679222107,0.28971171379089355,0.86871737241745,0.9013896584510803,180
9.999999747378752e-06,0.3829173147678375,0.29774153232574463,0.8669223189353943,0.9017704129219055,181
9.999999747378752e-06,0.3846324682235718,0.29605814814567566,0.8672487139701843,0.9010089635848999,182
4.999999873689376e-06,0.3774402439594269,0.277339369058609,0.8680646419525146,0.9065296053886414,183
4.999999873689376e-06,0.37073227763175964,0.27468404173851013,0.8707571625709534,0.9080525636672974,184
4.999999873689376e-06,0.3623338043689728,0.2728784680366516,0.875163197517395,0.9082428812980652,185
4.999999873689376e-06,0.3725048899650574,0.26679620146751404,0.8714098930358887,0.9097658395767212,186
4.999999873689376e-06,0.36969321966171265,0.2646171748638153,0.8697780966758728,0.9133828282356262,187
4.999999873689376e-06,0.36425623297691345,0.2715502977371216,0.872552216053009,0.9101465940475464,188
4.999999873689376e-06,0.38071247935295105,0.26777514815330505,0.869941234588623,0.9105272889137268,189
4.999999873689376e-06,0.37073394656181335,0.2690857946872711,0.8701044321060181,0.909385085105896,190
4.999999873689376e-06,0.3530580699443817,0.26718011498451233,0.8762238621711731,0.9114791750907898,191
2.499999936844688e-06,0.3625602722167969,0.26586228609085083,0.8740208745002747,0.9110984206199646,192
2.499999936844688e-06,0.3579128384590149,0.26447921991348267,0.8778557181358337,0.9120502471923828,193
2.499999936844688e-06,0.35888195037841797,0.26614975929260254,0.877774178981781,0.9122406244277954,194
2.499999936844688e-06,0.35815757513046265,0.26286980509757996,0.8764686584472656,0.9122406244277954,195
2.499999936844688e-06,0.35368087887763977,0.26002931594848633,0.8791612386703491,0.9122406244277954,196
2.499999936844688e-06,0.3529924154281616,0.2635916769504547,0.8763870596885681,0.9114791750907898,197
2.499999936844688e-06,0.3456273376941681,0.263004332780838,0.8761423230171204,0.9118598699569702,198
2.499999936844688e-06,0.34873658418655396,0.2629138231277466,0.8795691728591919,0.9128117561340332,199
2.499999936844688e-06,0.35791274905204773,0.2646869122982025,0.8763870596885681,0.9120502471923828,200
1.249999968422344e-06,0.3487856388092041,0.2643609941005707,0.8770397901535034,0.9122406244277954,201
1.249999968422344e-06,0.3546622395515442,0.26340603828430176,0.8781005144119263,0.9131924510002136,202
1.249999968422344e-06,0.36173760890960693,0.2632172107696533,0.8738576769828796,0.9120502471923828,203
