accuracy,loss,learning_rate,val_loss,val_accuracy,epoch
0.7994451522827148,0.5714525580406189,0.0010000000474974513,0.39165985584259033,0.8619836568832397,41
0.8040959239006042,0.5688079595565796,0.0010000000474974513,0.3771250545978546,0.8688368797302246,42
0.8066253066062927,0.5629644989967346,0.0010000000474974513,0.34976324439048767,0.8834951519966125,43
0.8042591214179993,0.5542909502983093,0.0010000000474974513,0.32853373885154724,0.886921763420105,44
0.8028720617294312,0.5604279041290283,0.0010000000474974513,0.3473360240459442,0.8808299899101257,45
0.8030352592468262,0.5704580545425415,0.0010000000474974513,0.36712580919265747,0.8735960125923157,46
0.8055646419525146,0.5679633617401123,0.0010000000474974513,0.37156790494918823,0.8715019822120667,47
0.7983028888702393,0.568029522895813,0.0010000000474974513,0.36791765689849854,0.8774033784866333,48
0.8056462407112122,0.5599638819694519,0.0010000000474974513,0.3322005271911621,0.8895869255065918,49
0.810052216053009,0.5557395815849304,0.0010000000474974513,0.3398864269256592,0.8844469785690308,50
0.8048303127288818,0.5563622117042542,0.0010000000474974513,0.338283509016037,0.8859699368476868,51
0.8031984567642212,0.562135636806488,0.0010000000474974513,0.35424599051475525,0.8777841329574585,52
0.8103786110877991,0.5529540181159973,0.0010000000474974513,0.36023980379104614,0.8743575215339661,53
0.8056462407112122,0.5583043694496155,0.0010000000474974513,0.3326224386692047,0.8876832127571106,54
0.8066253066062927,0.5517309904098511,0.0010000000474974513,0.34655261039733887,0.8834951519966125,55
0.8069517016410828,0.5523539185523987,0.0010000000474974513,0.3383398652076721,0.8833047747612,56
0.8080939650535583,0.5521448850631714,0.0010000000474974513,0.34176817536354065,0.8861603140830994,57
0.8107865452766418,0.5503977537155151,0.0010000000474974513,0.3699893355369568,0.8730249404907227,58
0.8092362880706787,0.5508120656013489,0.0010000000474974513,0.36420100927352905,0.8756901025772095,59
0.8137238621711731,0.5332788228988647,0.0010000000474974513,0.37566664814949036,0.8716923594474792,60
0.8180482983589172,0.5151726007461548,0.0005000000237487257,0.33888253569602966,0.8823529481887817,61
0.8202512860298157,0.5203518271446228,0.0005000000237487257,0.3280464708805084,0.884827733039856,62
0.8179666996002197,0.5212037563323975,0.0005000000237487257,0.3360465466976166,0.8852084279060364,63
0.8209040760993958,0.5159987211227417,0.0005000000237487257,0.3322881758213043,0.8834951519966125,64
0.8243309259414673,0.5072526931762695,0.0005000000237487257,0.31299254298210144,0.8888254165649414,65
0.8217199444770813,0.5083074569702148,0.0005000000237487257,0.3205045759677887,0.886921763420105,66
0.8221279382705688,0.5147250294685364,0.0005000000237487257,0.34739598631858826,0.8783552050590515,67
0.821556806564331,0.5074347853660583,0.0005000000237487257,0.3088206946849823,0.8947268128395081,68
0.8269419074058533,0.4997771382331848,0.0005000000237487257,0.3138960301876068,0.8930135369300842,69
0.8286553621292114,0.504399836063385,0.0005000000237487257,0.3009229600429535,0.8975823521614075,70
0.8275130391120911,0.49867865443229675,0.0005000000237487257,0.32912513613700867,0.8863506317138672,71
0.8227806687355042,0.512466311454773,0.0005000000237487257,0.329440712928772,0.8834951519966125,72
0.821067214012146,0.5064671039581299,0.0005000000237487257,0.3526507318019867,0.8770226240158081,73
0.8225358724594116,0.5091357231140137,0.0005000000237487257,0.305631548166275,0.8962497711181641,74
0.8218831419944763,0.5192214250564575,0.0005000000237487257,0.3105113208293915,0.8913002014160156,75
0.8250652551651001,0.4966680109500885,0.0005000000237487257,0.35788485407829285,0.8758804202079773,76
0.8255548477172852,0.49684807658195496,0.0005000000237487257,0.3097887933254242,0.8937749862670898,77
0.8276762366294861,0.49421411752700806,0.0005000000237487257,0.32496345043182373,0.888444721698761,78
0.8269419074058533,0.49200639128685,0.0005000000237487257,0.34274566173553467,0.8806396126747131,79
0.8248205184936523,0.4915115237236023,0.0005000000237487257,0.30441543459892273,0.8985341787338257,80
0.8253916501998901,0.5029857158660889,0.0005000000237487257,0.3099023997783661,0.8928231596946716,81
0.8271051049232483,0.49466636776924133,0.0005000000237487257,0.3410758376121521,0.8829240202903748,82
0.8285737633705139,0.4910057485103607,0.0005000000237487257,0.3020997643470764,0.8956786394119263,83
0.8305319547653198,0.4912158250808716,0.0005000000237487257,0.31882911920547485,0.8930135369300842,84
0.8289816975593567,0.4891738295555115,0.0005000000237487257,0.3258724510669708,0.887492835521698,85
0.8271867036819458,0.4930889904499054,0.0005000000237487257,0.29952335357666016,0.8952979445457458,86
0.8232702612876892,0.5116814970970154,0.0005000000237487257,0.29483339190483093,0.8956786394119263,87
0.8319190740585327,0.4829529821872711,0.0005000000237487257,0.3164158761501312,0.8937749862670898,88
0.823678195476532,0.504518449306488,0.0005000000237487257,0.33577191829681396,0.8886350393295288,89
0.8268603086471558,0.4986237585544586,0.0005000000237487257,0.3234347403049469,0.8888254165649414,90
0.829797625541687,0.4861980378627777,0.0005000000237487257,0.332599401473999,0.8861603140830994,91
0.8280842304229736,0.4913662374019623,0.0005000000237487257,0.3021477162837982,0.8994860053062439,92
0.8288185596466064,0.5018767714500427,0.0005000000237487257,0.31442251801490784,0.8943460583686829,93
0.8306951522827148,0.485303670167923,0.0005000000237487257,0.30752304196357727,0.8949171900749207,94
0.8302056193351746,0.48859697580337524,0.0005000000237487257,0.31173649430274963,0.8973919749259949,95
0.8347747921943665,0.47906598448753357,0.0005000000237487257,0.3011220693588257,0.8972015976905823,96
0.8317558765411377,0.4826339781284332,0.0005000000237487257,0.2875370681285858,0.9050066471099854,97
0.8313478827476501,0.49086061120033264,0.0005000000237487257,0.31706783175468445,0.8930135369300842,98
0.8311847448348999,0.4836268424987793,0.0005000000237487257,0.28994351625442505,0.9031029939651489,99
0.8313478827476501,0.4901407063007355,0.0005000000237487257,0.3256922960281372,0.8833047747612,100
0.8351011872291565,0.47183072566986084,0.0005000000237487257,0.2931317985057831,0.8996763825416565,101
0.8306135535240173,0.4887836277484894,0.0005000000237487257,0.3066326379776001,0.8962497711181641,102
0.8342036604881287,0.4861045479774475,0.0005000000237487257,0.3047477900981903,0.8958690166473389,103
0.8285737633705139,0.4928544759750366,0.0005000000237487257,0.2975096106529236,0.8972015976905823,104
0.8271867036819458,0.48157599568367004,0.0005000000237487257,0.2985433340072632,0.9011993408203125,105
0.8309399485588074,0.48985642194747925,0.0005000000237487257,0.35399457812309265,0.8756901025772095,106
0.8306135535240173,0.4880685806274414,0.0005000000237487257,0.3092252314090729,0.8977727293968201,107
0.829797625541687,0.4879904091358185,0.0005000000237487257,0.3153877556324005,0.8916809558868408,108
0.8328981995582581,0.4829776883125305,0.0005000000237487257,0.29513120651245117,0.9017704129219055,109
0.8311847448348999,0.48502641916275024,0.0005000000237487257,0.3111023008823395,0.8947268128395081,110
0.8296344876289368,0.4838789999485016,0.0005000000237487257,0.28126803040504456,0.9063392281532288,111
0.8304504156112671,0.4833793044090271,0.0005000000237487257,0.29711228609085083,0.9025318622589111,112
0.8356723189353943,0.468504935503006,0.0005000000237487257,0.3123261630535126,0.8947268128395081,113
0.8313478827476501,0.4855746924877167,0.0005000000237487257,0.3245334327220917,0.8901579976081848,114
0.8347747921943665,0.4770032465457916,0.0005000000237487257,0.32324549555778503,0.8878735899925232,115
0.8354275226593018,0.4740132987499237,0.0005000000237487257,0.31251466274261475,0.894155740737915,116
0.8323270082473755,0.4832872748374939,0.0005000000237487257,0.2991844117641449,0.9000571370124817,117
0.8347747921943665,0.47731712460517883,0.0005000000237487257,0.27820977568626404,0.9082428812980652,118
0.8320822715759277,0.4801187217235565,0.0005000000237487257,0.3172858655452728,0.8913002014160156,119
0.8284921646118164,0.48937949538230896,0.0005000000237487257,0.2954390347003937,0.8979630470275879,120
0.8320822715759277,0.4822530448436737,0.0005000000237487257,0.29353052377700806,0.9015800356864929,121
0.8339588642120361,0.4773632884025574,0.0005000000237487257,0.28856685757637024,0.9055777788162231,122
0.8331429362297058,0.47475317120552063,0.0005000000237487257,0.3005238175392151,0.8981534242630005,123
0.8382833003997803,0.4671646058559418,0.0005000000237487257,0.3235672414302826,0.8909194469451904,124
0.8305319547653198,0.47621262073516846,0.0005000000237487257,0.30170416831970215,0.8992956280708313,125
0.8340404629707336,0.48382169008255005,0.0005000000237487257,0.3038472533226013,0.8996763825416565,126
0.8367330431938171,0.47745174169540405,0.0005000000237487257,0.31184816360473633,0.8958690166473389,127
0.8320006728172302,0.47868025302886963,0.0005000000237487257,0.3309464156627655,0.8893965482711792,128
0.8342852592468262,0.4819723069667816,0.0005000000237487257,0.32726213335990906,0.8871121406555176,129
0.8284105658531189,0.4862164556980133,0.0005000000237487257,0.30436137318611145,0.8983438014984131,130
0.8293896913528442,0.4852629601955414,0.0005000000237487257,0.2891487181186676,0.9019607901573181,131
0.832408607006073,0.47972339391708374,0.0005000000237487257,0.31118473410606384,0.8930135369300842,132
0.8357539176940918,0.4777314066886902,0.0005000000237487257,0.2945537865161896,0.9038644433021545,133
0.8312663435935974,0.4760807454586029,0.0005000000237487257,0.27991729974746704,0.9055777788162231,134
0.8379569053649902,0.46823662519454956,0.0002500000118743628,0.2899527847766876,0.9013896584510803,135
0.835182785987854,0.4685569703578949,0.0002500000118743628,0.29022157192230225,0.9034837484359741,136
0.837630569934845,0.46349722146987915,0.0002500000118743628,0.28230324387550354,0.9038644433021545,137
0.8387728333473206,0.4619908332824707,0.0002500000118743628,0.2886015474796295,0.9010089635848999,138
0.8474216461181641,0.44609498977661133,0.0002500000118743628,0.2897816002368927,0.9010089635848999,139
0.8398335576057434,0.4662763178348541,0.0002500000118743628,0.30139437317848206,0.8956786394119263,140
0.841465413570404,0.4555416703224182,0.0002500000118743628,0.28509747982025146,0.9055777788162231,141
0.8394255638122559,0.45335283875465393,0.0002500000118743628,0.29284101724624634,0.9036740660667419,142
0.841139018535614,0.4485531747341156,0.0002500000118743628,0.3147263824939728,0.8952979445457458,143
0.8422813415527344,0.45504871010780334,0.0002500000118743628,0.3023655414581299,0.8960593938827515,144
0.8375489711761475,0.45883938670158386,0.0002500000118743628,0.2895156145095825,0.9031029939651489,145
0.8413838148117065,0.44724583625793457,0.0002500000118743628,0.2921674847602844,0.9048162698745728,146
0.8372225761413574,0.4573345482349396,0.0002500000118743628,0.2987807095050812,0.9015800356864929,147
0.8370593786239624,0.46432745456695557,0.0002500000118743628,0.3056071996688843,0.8979630470275879,148
0.8384464979171753,0.4681364595890045,0.0002500000118743628,0.3029477596282959,0.9010089635848999,149
0.8401598930358887,0.4496822953224182,0.0002500000118743628,0.30389538407325745,0.9004378318786621,150
0.8466873168945312,0.4400578737258911,9.999999747378752e-06,0.27577972412109375,0.907291054725647,151
0.8544386625289917,0.4200838506221771,9.999999747378752e-06,0.2672001123428345,0.9091947674751282,152
0.8612924218177795,0.4055689573287964,9.999999747378752e-06,0.2562713921070099,0.912431001663208,153
0.8591710329055786,0.4056772291660309,9.999999747378752e-06,0.2498207837343216,0.9147154092788696,154
0.8633322715759277,0.39444348216056824,9.999999747378752e-06,0.23899976909160614,0.9196649789810181,155
0.8621899485588074,0.39658334851264954,9.999999747378752e-06,0.24881426990032196,0.9143346548080444,156
0.8706755638122559,0.3727544844150543,9.999999747378752e-06,0.22123149037361145,0.9267085194587708,157
0.8679014444351196,0.3841608762741089,9.999999747378752e-06,0.24813400208950043,0.9154768586158752,158
0.8673303127288818,0.37725722789764404,9.999999747378752e-06,0.23233316838741302,0.9248048663139343,159
0.8741840720176697,0.3724365234375,9.999999747378752e-06,0.2478928565979004,0.9168094396591187,160
0.8706755638122559,0.37350475788116455,9.999999747378752e-06,0.22271360456943512,0.9257566928863525,161
0.8747552037239075,0.3644748628139496,4.999999873689376e-06,0.2305375337600708,0.9230915904045105,162
0.8784269094467163,0.347999632358551,4.999999873689376e-06,0.24029485881328583,0.9200456738471985,163
0.8819353580474854,0.35132530331611633,4.999999873689376e-06,0.22070349752902985,0.9268988966941833,164
0.8772029876708984,0.3487659990787506,4.999999873689376e-06,0.23809973895549774,0.9200456738471985,165
0.8757343292236328,0.3515532314777374,4.999999873689376e-06,0.22667784988880157,0.9272796511650085,166
0.8798139691352844,0.34475257992744446,4.999999873689376e-06,0.21983329951763153,0.928612232208252,167
0.8780189156532288,0.3490193486213684,4.999999873689376e-06,0.22893434762954712,0.9246144890785217,168
0.8816906213760376,0.3442685306072235,4.999999873689376e-06,0.2173234522342682,0.9282314777374268,169
0.8788348436355591,0.3501337766647339,4.999999873689376e-06,0.2142990231513977,0.9288026094436646,170
0.8869125247001648,0.3252914547920227,4.999999873689376e-06,0.22570103406906128,0.9253759980201721,171
0.8803851008415222,0.3473106622695923,4.999999873689376e-06,0.21380886435508728,0.9297544360160828,172
0.886341392993927,0.3363322615623474,4.999999873689376e-06,0.21783006191253662,0.9289929270744324,173
0.8825881481170654,0.3335703909397125,4.999999873689376e-06,0.2103886604309082,0.9318484663963318,174
0.8827512860298157,0.34149304032325745,4.999999873689376e-06,0.2293013483285904,0.9242337942123413,175
0.8831592798233032,0.33249831199645996,4.999999873689376e-06,0.21069800853729248,0.9305158853530884,176
0.8848727345466614,0.3291887044906616,4.999999873689376e-06,0.20679131150245667,0.9320388436317444,177
0.8845463395118713,0.3295381963253021,4.999999873689376e-06,0.21441569924354553,0.930135190486908,178
0.8882180452346802,0.3289790153503418,4.999999873689376e-06,0.20135532319545746,0.9335618019104004,179
0.8852806687355042,0.3292224407196045,4.999999873689376e-06,0.20815955102443695,0.9324195981025696,180
0.8832408785820007,0.3337342441082001,4.999999873689376e-06,0.20314747095108032,0.9337521195411682,181
0.8862597942352295,0.3258378803730011,4.999999873689376e-06,0.20886114239692688,0.93280029296875,182
0.888789176940918,0.32267963886260986,4.999999873689376e-06,0.21939627826213837,0.9293736815452576,183
0.8909105658531189,0.31727609038352966,2.499999936844688e-06,0.2169150859117508,0.930706262588501,184
0.886341392993927,0.32047006487846375,2.499999936844688e-06,0.20616044104099274,0.934894323348999,185
0.8897683024406433,0.3173941671848297,2.499999936844688e-06,0.20750080049037933,0.9335618019104004,186
0.8954797387123108,0.30964377522468567,2.499999936844688e-06,0.19979247450828552,0.9350847005844116,187
0.8877284526824951,0.3207264244556427,2.499999936844688e-06,0.20281663537025452,0.9362269043922424,188
0.8882180452346802,0.328824520111084,2.499999936844688e-06,0.20830751955509186,0.9324195981025696,189
0.8892787098884583,0.31986287236213684,2.499999936844688e-06,0.20052990317344666,0.9350847005844116,190
0.8883811831474304,0.31335583329200745,2.499999936844688e-06,0.19721359014511108,0.9352750778198242,191
0.8892787098884583,0.32010775804519653,2.499999936844688e-06,0.2059773951768875,0.9341328740119934,192
0.8911553621292114,0.3126751184463501,2.499999936844688e-06,0.20811182260513306,0.932229220867157,193
0.8868309259414673,0.3264031410217285,2.499999936844688e-06,0.19598498940467834,0.935846209526062,194
0.8968668580055237,0.3108268678188324,2.499999936844688e-06,0.205205500125885,0.934323251247406,195
0.8935215473175049,0.30522751808166504,2.499999936844688e-06,0.21868786215782166,0.9288026094436646,196
0.8911553621292114,0.3114285469055176,2.499999936844688e-06,0.20677177608013153,0.9331810474395752,197
0.8903394341468811,0.30978959798812866,2.499999936844688e-06,0.20732009410858154,0.9333714246749878,198
0.8874836564064026,0.3237255811691284,1.249999968422344e-06,0.20195730030536652,0.934894323348999,199
0.8896051049232483,0.3121316730976105,1.249999968422344e-06,0.20625443756580353,0.9333714246749878,200
0.8953981995582581,0.3041195869445801,1.249999968422344e-06,0.20834968984127045,0.9318484663963318,201
0.8904210329055786,0.31631070375442505,1.249999968422344e-06,0.20611122250556946,0.9335618019104004,202
0.8912369608879089,0.3157762885093689,9.999999974752427e-07,0.20228852331638336,0.9333714246749878,203
0.8939294815063477,0.30934447050094604,9.999999974752427e-07,0.203264519572258,0.9341328740119934,204
