epoch,accuracy,loss,val_accuracy,val_loss
0,0.8513381481170654,0.42580920457839966,0.9095754623413086,0.26693645119667053
1,0.8620267510414124,0.4033409059047699,0.9122406244277954,0.25898420810699463
2,0.8617819547653198,0.38448280096054077,0.9164286851882935,0.2586892247200012
3,0.8631690740585327,0.3912270963191986,0.9137635827064514,0.2534845173358917
4,0.866269588470459,0.38802868127822876,0.9120502471923828,0.2592458128929138
5,0.8727970123291016,0.3728652894496918,0.9206168055534363,0.2366826981306076
6,0.869941234588623,0.3682743012905121,0.9209975004196167,0.23934461176395416
7,0.8781005144119263,0.35129573941230774,0.9217590093612671,0.23416955769062042
8,0.8770397901535034,0.3557211756706238,0.9190938472747803,0.23608705401420593
9,0.8744288682937622,0.3561024069786072,0.9213782548904419,0.2368399202823639
10,0.8812010288238525,0.34660962224006653,0.9209975004196167,0.23345692455768585
11,0.8772029876708984,0.3485146164894104,0.9209975004196167,0.23244833946228027
12,0.8816906213760376,0.35155317187309265,0.9278507232666016,0.21809135377407074
13,0.8824249505996704,0.3375871181488037,0.9223300814628601,0.22910864651203156
14,0.8783453106880188,0.3442404866218567,0.932229220867157,0.21405723690986633
15,0.883567214012146,0.3368370532989502,0.9263278245925903,0.219214528799057
16,0.883567214012146,0.33961328864097595,0.9230915904045105,0.22093099355697632
17,0.8888707756996155,0.3212219774723053,0.9268988966941833,0.22359925508499146
18,0.8827512860298157,0.3338494896888733,0.9316580891609192,0.20911599695682526
19,0.8880548477172852,0.3261474668979645,0.9303255081176758,0.20611749589443207
20,0.8841384053230286,0.3253666162490845,0.93280029296875,0.2034037709236145
21,0.8891155123710632,0.3209751546382904,0.9282314777374268,0.21665151417255402
22,0.8893603086471558,0.32185760140419006,0.9345136284828186,0.1978699117898941
23,0.8902578353881836,0.31390172243118286,0.930706262588501,0.21024702489376068
24,0.8868309259414673,0.32469359040260315,0.9272796511650085,0.2199886441230774
25,0.8954797387123108,0.30586227774620056,0.9356558322906494,0.19810675084590912
26,0.8905842304229736,0.3137403726577759,0.9312773942947388,0.21453648805618286
27,0.8921344876289368,0.3083055019378662,0.9347040057182312,0.2018517553806305
28,0.8946638107299805,0.3057889938354492,0.9318484663963318,0.20792698860168457
29,0.8948270082473755,0.3043392598628998,0.9356558322906494,0.1960524469614029
30,0.8967036604881287,0.30218586325645447,0.934323251247406,0.20315241813659668
31,0.8962141275405884,0.30299219489097595,0.9295640587806702,0.21242351830005646
32,0.8980091214179993,0.29981645941734314,0.9347040057182312,0.1970032900571823
33,0.8939294815063477,0.30542969703674316,0.9288026094436646,0.21095868945121765
34,0.89996737241745,0.28681281208992004,0.9354654550552368,0.19835714995861053
35,0.8996409773826599,0.2926178574562073,0.9354654550552368,0.19806869328022003
36,0.8969484567642212,0.2960035800933838,0.934323251247406,0.20279845595359802
37,0.8985803127288818,0.29360508918762207,0.9347040057182312,0.2011989951133728
38,0.8965404629707336,0.2885596454143524,0.936417281627655,0.19715656340122223
39,0.9000489711761475,0.2952719032764435,0.9367980360984802,0.19539545476436615
40,0.900130569934845,0.2893005907535553,0.9354654550552368,0.19928300380706787
41,0.9000489711761475,0.28536084294319153,0.9377498626708984,0.1927298754453659
42,0.9007833003997803,0.2882199287414551,0.9360365271568298,0.19535312056541443
43,0.9020887613296509,0.29174986481666565,0.9373691082000732,0.19038768112659454
44,0.903475821018219,0.28755173087120056,0.9366076588630676,0.19345387816429138
45,0.8974379897117615,0.29247963428497314,0.9388920664787292,0.18850404024124146
46,0.9013544321060181,0.2788272798061371,0.9377498626708984,0.19048665463924408
47,0.8980907201766968,0.29521650075912476,0.9377498626708984,0.1915663480758667
48,0.9042102098464966,0.27700507640838623,0.9366076588630676,0.19322609901428223
49,0.8971115946769714,0.2961297035217285,0.9381306171417236,0.18965700268745422
50,0.8991514444351196,0.2857418954372406,0.938511312007904,0.18962164223194122
51,0.9021703600883484,0.2895800769329071,0.9394631385803223,0.18855279684066772
52,0.8990698456764221,0.2918044626712799,0.9392728209495544,0.18974149227142334
53,0.9013544321060181,0.2852591276168823,0.9381306171417236,0.18966370820999146
54,0.8959693312644958,0.29627686738967896,0.938511312007904,0.19215527176856995
55,0.900130569934845,0.29052042961120605,0.9369884133338928,0.19301673769950867
56,0.9005385041236877,0.2879570424556732,0.9387016892433167,0.1920158863067627
57,0.8962956666946411,0.295159250497818,0.9390824437141418,0.18997545540332794
58,0.9091873168945312,0.2827693521976471,0.9388920664787292,0.19034917652606964
59,0.8993146419525146,0.29340288043022156,0.9390824437141418,0.19034700095653534
60,0.9012728333473206,0.27838170528411865,0.938511312007904,0.19098728895187378
61,0.9042917490005493,0.2773965895175934,0.9392728209495544,0.19113604724407196
62,0.9011096358299255,0.28454262018203735,0.9383209347724915,0.1921042799949646
63,0.9029046893119812,0.28254902362823486,0.9390824437141418,0.1902756243944168
64,0.9053524732589722,0.28032320737838745,0.9394631385803223,0.191566601395607
65,0.9051076769828796,0.27923280000686646,0.9388920664787292,0.18872907757759094
66,0.8993146419525146,0.29196786880493164,0.9392728209495544,0.18717877566814423
67,0.9005385041236877,0.2834692895412445,0.938511312007904,0.19027747213840485
