val_accuracy,learning_rate,loss,val_loss,accuracy,epoch
0.7563297152519226,0.0010000000474974513,0.8390917181968689,0.6743209362030029,0.7068374752998352,40
0.750428318977356,0.0010000000474974513,0.8216398358345032,0.7115944027900696,0.7111618518829346,41
0.7624214887619019,0.0010000000474974513,0.8106164336204529,0.6668628454208374,0.7204634547233582,42
0.7629925608634949,0.0010000000474974513,0.8081973195075989,0.6783073544502258,0.7196475267410278,43
0.7523319721221924,0.0010000000474974513,0.788843035697937,0.6879233121871948,0.7205450534820557,44
0.7498572468757629,0.0010000000474974513,0.8025218844413757,0.6939372420310974,0.7185052037239075,45
0.7671806812286377,0.0010000000474974513,0.7912842035293579,0.6764237880706787,0.7219321131706238,46
0.7626118659973145,0.0010000000474974513,0.8020505309104919,0.677600085735321,0.7225848436355591,47
0.754045307636261,0.0010000000474974513,0.7999541163444519,0.6920328736305237,0.7205450534820557,48
0.7717494964599609,0.0010000000474974513,0.8046347498893738,0.6374666094779968,0.7214425802230835,49
0.7679421305656433,0.0010000000474974513,0.7939257621765137,0.6520043015480042,0.7239719033241272,50
0.7667999267578125,0.0010000000474974513,0.80329430103302,0.6512389183044434,0.721524178981781,51
0.7700361609458923,0.0010000000474974513,0.8043402433395386,0.6568998694419861,0.7227480411529541,52
0.7631829380989075,0.0010000000474974513,0.8016220331192017,0.6681883931159973,0.7256853580474854,53
0.7704169154167175,0.0010000000474974513,0.8042685389518738,0.6547837853431702,0.7216057181358337,54
0.7599467039108276,0.0010000000474974513,0.7929533123970032,0.6668819189071655,0.7228296399116516,55
0.7603274583816528,0.0010000000474974513,0.7952736020088196,0.6725727319717407,0.7252774238586426,56
0.7569008469581604,0.0010000000474974513,0.7979282736778259,0.7115185260772705,0.7220953106880188,57
0.7687035799026489,0.0010000000474974513,0.7891460061073303,0.670034646987915,0.7259301543235779,58
0.7607081532478333,0.0010000000474974513,0.801618754863739,0.6852864027023315,0.7216057181358337,59
0.7787930965423584,0.0010000000474974513,0.7925659418106079,0.6535757780075073,0.7216057181358337,60
0.7690843343734741,0.0010000000474974513,0.7865390777587891,0.663338840007782,0.724869430065155,61
0.758233368396759,0.0010000000474974513,0.791913628578186,0.6893035173416138,0.7242982983589172,62
0.7675613760948181,0.0010000000474974513,0.792224109172821,0.6657623648643494,0.7220953106880188,63
0.7822197079658508,0.0010000000474974513,0.7822756171226501,0.6247038245201111,0.7268276810646057,64
0.7666095495223999,0.0010000000474974513,0.7888949513435364,0.6479933261871338,0.7232375741004944,65
0.77384352684021,0.0010000000474974513,0.7862049341201782,0.6464791893959045,0.7254406213760376,66
0.7719398736953735,0.0010000000474974513,0.7759625911712646,0.6454341411590576,0.7316416501998901,67
0.75613933801651,0.0010000000474974513,0.7827313542366028,0.6959725022315979,0.7257669568061829,68
0.7755568027496338,0.0010000000474974513,0.7857537865638733,0.6293094158172607,0.7256037592887878,69
0.7620407342910767,0.0010000000474974513,0.7854549884796143,0.6731918454170227,0.7262565493583679,70
0.7669903039932251,0.0010000000474974513,0.7810972332954407,0.6522027850151062,0.7229928374290466,71
0.7730820775032043,0.0010000000474974513,0.7765988707542419,0.639370322227478,0.732539176940918,72
0.7786027193069458,0.0010000000474974513,0.7785564661026001,0.6280412673950195,0.7272356152534485,73
0.7603274583816528,0.0010000000474974513,0.7762921452522278,0.6887402534484863,0.7277252078056335,74
0.7683228850364685,0.0010000000474974513,0.787017285823822,0.6492736339569092,0.7247878313064575,75
0.7786027193069458,0.0010000000474974513,0.7756645679473877,0.6322377920150757,0.7335183024406433,76
0.7791737914085388,0.0010000000474974513,0.7794645428657532,0.6403472423553467,0.7212793827056885,77
0.7637540698051453,0.0010000000474974513,0.7779606580734253,0.6595233082771301,0.7246246933937073,78
0.7786027193069458,0.0010000000474974513,0.7723265290260315,0.6407318711280823,0.7328655123710632,79
0.7696554064750671,0.0010000000474974513,0.7674677968025208,0.6448540687561035,0.7317232489585876,80
0.7749857306480408,0.0005000000237487257,0.7578201293945312,0.6348261833190918,0.7376794815063477,81
0.7766990065574646,0.0005000000237487257,0.7501002550125122,0.6393670439720154,0.7330287098884583,82
0.7896440029144287,0.0005000000237487257,0.7530545592308044,0.6037117838859558,0.7383322715759277,83
0.7848848104476929,0.0005000000237487257,0.7408627867698669,0.614649772644043,0.7400456666946411,84
0.7890729308128357,0.0005000000237487257,0.7456936240196228,0.5909044742584229,0.7396377325057983,85
0.7955453991889954,0.0005000000237487257,0.7513937950134277,0.5821864604949951,0.7380874752998352,86
0.7877403497695923,0.0005000000237487257,0.7364745736122131,0.6025607585906982,0.7445333003997803,87
0.7841233611106873,0.0005000000237487257,0.7503030300140381,0.6127347946166992,0.7353948950767517,88
0.780125617980957,0.0005000000237487257,0.7370845079421997,0.6152129769325256,0.7393929362297058,89
0.7877403497695923,0.0005000000237487257,0.7432962656021118,0.6066231727600098,0.7424118518829346,90
0.7976394295692444,0.0005000000237487257,0.737875759601593,0.5801535844802856,0.738495409488678,91
0.77384352684021,0.0005000000237487257,0.7467976212501526,0.6510124206542969,0.7411879897117615,92
0.7820293307304382,0.0005000000237487257,0.7314826250076294,0.6179195046424866,0.7407800555229187,93
0.7826004028320312,0.0005000000237487257,0.7300375699996948,0.6190741658210754,0.7410247921943665,94
0.7814581990242004,0.0005000000237487257,0.7417670488357544,0.6228647828102112,0.7420039176940918,95
0.7805063724517822,0.0005000000237487257,0.740766167640686,0.6215521097183228,0.7442885041236877,96
0.7850751876831055,0.0005000000237487257,0.7488706707954407,0.6159582734107971,0.7405352592468262,97
0.7959261536598206,0.0005000000237487257,0.7334086298942566,0.5744003057479858,0.7451860308647156,98
0.7829811573028564,0.0005000000237487257,0.7362661957740784,0.6121174097061157,0.7411879897117615,99
0.7881210446357727,0.0005000000237487257,0.7299575805664062,0.5996156930923462,0.7429014444351196,100
0.7837426066398621,0.0005000000237487257,0.7469231486320496,0.6167131066322327,0.7416775226593018,101
0.7940224409103394,0.0005000000237487257,0.7371808886528015,0.589374840259552,0.7436357736587524,102
0.7885017991065979,0.0005000000237487257,0.7459716796875,0.597685694694519,0.7427382469177246,103
0.7755568027496338,0.0005000000237487257,0.7376605272293091,0.6349349617958069,0.7418407201766968,104
0.7865981459617615,0.0005000000237487257,0.7447795867919922,0.6135586500167847,0.7389034032821655,105
0.7881210446357727,0.0005000000237487257,0.7356943488121033,0.6128587126731873,0.7422487139701843,106
0.7814581990242004,0.0005000000237487257,0.7297888994216919,0.6260172128677368,0.7428198456764221,107
0.7869788408279419,0.0005000000237487257,0.7378224730491638,0.6006662249565125,0.7428198456764221,108
0.7947839498519897,0.0005000000237487257,0.7305604815483093,0.5926727056503296,0.7428198456764221,109
0.7845041155815125,0.0005000000237487257,0.7391434907913208,0.612069308757782,0.7426566481590271,110
0.7846944332122803,0.0005000000237487257,0.7449889779090881,0.6233400702476501,0.7389034032821655,111
0.7877403497695923,0.0005000000237487257,0.746464192867279,0.6127882599830627,0.7387402057647705,112
0.802017867565155,0.0005000000237487257,0.7304380536079407,0.5732162594795227,0.7453492283821106,113
0.7725109457969666,0.0005000000237487257,0.7292317152023315,0.6341358423233032,0.7497552037239075,114
0.7820293307304382,0.0005000000237487257,0.7233519554138184,0.6081305742263794,0.743880569934845,115
0.7835522294044495,0.0005000000237487257,0.7355866432189941,0.6202477812767029,0.7406984567642212,116
0.78107750415802,0.0005000000237487257,0.7242326736450195,0.6238827705383301,0.7468994855880737,117
0.78107750415802,0.0005000000237487257,0.7227473258972168,0.6044096350669861,0.7495920658111572,118
0.7856463193893433,0.0005000000237487257,0.724868893623352,0.616631031036377,0.7433909773826599,119
0.7926899194717407,0.0005000000237487257,0.7194303870201111,0.5940894484519958,0.7480417490005493,120
0.7871692180633545,0.0005000000237487257,0.7300175428390503,0.6085461378097534,0.7393929362297058,121
0.7766990065574646,0.0005000000237487257,0.7282879948616028,0.6330552101135254,0.74371737241745,122
0.7930706143379211,0.0005000000237487257,0.7199298143386841,0.5960701704025269,0.7456755638122559,123
0.797829806804657,0.0005000000237487257,0.7241700291633606,0.5799137353897095,0.7461651563644409,124
0.7896440029144287,0.0005000000237487257,0.7187730073928833,0.591894805431366,0.7506527304649353,125
0.7911669611930847,0.0005000000237487257,0.7316429018974304,0.6000359058380127,0.7418407201766968,126
0.7902151346206665,0.0005000000237487257,0.7312073707580566,0.5926668643951416,0.74371737241745,127
0.7907862067222595,0.0005000000237487257,0.7181746959686279,0.5898696184158325,0.7464098930358887,128
0.7808871269226074,0.0005000000237487257,0.7350170016288757,0.6207687854766846,0.7410247921943665,129
0.7902151346206665,0.0002500000118743628,0.7229780554771423,0.5851887464523315,0.7423303127288818,130
0.7881210446357727,0.0002500000118743628,0.710861325263977,0.5963869094848633,0.7495104670524597,131
0.7888825535774231,0.0002500000118743628,0.704042375087738,0.5889033079147339,0.7507343292236328,132
0.7966876029968262,0.0002500000118743628,0.7158596515655518,0.5733566880226135,0.7435541749000549,133
0.7879307270050049,0.0002500000118743628,0.7228395938873291,0.5944439768791199,0.7495104670524597,134
0.7875499725341797,0.0002500000118743628,0.7022488117218018,0.604591429233551,0.7560378313064575,135
0.7997334599494934,0.0002500000118743628,0.7096630930900574,0.5777958631515503,0.7514686584472656,136
0.7951646447181702,0.0002500000118743628,0.710291862487793,0.5807332992553711,0.7492656707763672,137
0.7822197079658508,0.0002500000118743628,0.6990827918052673,0.6200342774391174,0.7588120102882385,138
0.8016371726989746,0.0002500000118743628,0.7072429656982422,0.5639198422431946,0.7497552037239075,139
0.7959261536598206,0.0002500000118743628,0.6957096457481384,0.5767653584480286,0.7542428374290466,140
0.8022082448005676,0.0002500000118743628,0.717648983001709,0.5727018713951111,0.7446148991584778,141
0.7995431423187256,0.0002500000118743628,0.6989777684211731,0.5723279118537903,0.7509791254997253,142
0.7784123420715332,0.0002500000118743628,0.7003448009490967,0.625383734703064,0.7569353580474854,143
0.7926899194717407,0.0002500000118743628,0.7198238372802734,0.5923694372177124,0.7495104670524597,144
0.7949743270874023,0.0002500000118743628,0.7159153819084167,0.5808864235877991,0.7494288682937622,145
0.802969753742218,0.0002500000118743628,0.7045537233352661,0.5587474703788757,0.7553035020828247,146
0.7913573384284973,0.0002500000118743628,0.7017018795013428,0.5879588723182678,0.7519582509994507,147
0.7987816333770752,0.0002500000118743628,0.7054367065429688,0.5864594578742981,0.7522029876708984,148
0.7907862067222595,0.0002500000118743628,0.7079228758811951,0.5865769386291504,0.7495920658111572,149
0.7896440029144287,0.0002500000118743628,0.7120053768157959,0.5789704918861389,0.7551403641700745,150
0.7961165308952332,0.0002500000118743628,0.7074525356292725,0.5856626629829407,0.7572617530822754,151
0.795735776424408,0.0002500000118743628,0.7022050619125366,0.5761512517929077,0.7518766522407532,152
0.7896440029144287,0.0002500000118743628,0.7091363072395325,0.5929661393165588,0.7476338148117065,153
0.7961165308952332,0.0002500000118743628,0.7041271924972534,0.5765756368637085,0.7573433518409729,154
0.7970683574676514,0.0002500000118743628,0.6970807909965515,0.5756672620773315,0.7531005144119263,155
0.7987816333770752,0.0002500000118743628,0.705877959728241,0.5661685466766357,0.7532637119293213,156
0.7879307270050049,0.0002500000118743628,0.7051083445549011,0.5940794348716736,0.7539164423942566,157
0.7864077687263489,0.0002500000118743628,0.7007184028625488,0.6000451445579529,0.7545691728591919,158
0.799923837184906,0.0002500000118743628,0.6985414624214172,0.5656171441078186,0.7562010288238525,159
0.8058252334594727,0.0002500000118743628,0.7053464651107788,0.5573341250419617,0.7557114958763123,160
0.7924995422363281,0.0002500000118743628,0.7085437178611755,0.578636109828949,0.74967360496521,161
0.7911669611930847,0.0002500000118743628,0.6970282793045044,0.5866368412971497,0.7569353580474854,162
0.7919284105300903,0.0002500000118743628,0.7133999466896057,0.5996619462966919,0.7478786110877991,163
0.7930706143379211,0.0002500000118743628,0.7073338627815247,0.5767658352851868,0.7499184012413025,164
0.7936417460441589,0.0002500000118743628,0.7030128240585327,0.5744799971580505,0.7545691728591919,165
0.795735776424408,0.0002500000118743628,0.7021192908287048,0.5804263949394226,0.7592199444770813,166
0.799352765083313,0.0002500000118743628,0.6938126087188721,0.5701163411140442,0.7601990699768066,167
0.7926899194717407,0.0002500000118743628,0.7130507230758667,0.5856512784957886,0.7509791254997253,168
0.8039215803146362,0.0002500000118743628,0.7153580784797668,0.5648197531700134,0.7494288682937622,169
0.7974490523338318,0.0002500000118743628,0.6904281973838806,0.5809984803199768,0.7582408785820007,170
0.8004949688911438,0.0002500000118743628,0.6911949515342712,0.5704034566879272,0.7606070637702942,171
0.8001142144203186,0.0002500000118743628,0.6966831088066101,0.5716302990913391,0.7546507716178894,172
0.7905958294868469,0.0002500000118743628,0.7053497433662415,0.6067350506782532,0.752284586429596,173
0.7951646447181702,0.0002500000118743628,0.6950237154960632,0.5700327157974243,0.7565274238586426,174
0.8052541613578796,0.0002500000118743628,0.6928710341453552,0.5639134049415588,0.7562010288238525,175
0.7964972257614136,0.0002500000118743628,0.6980432868003845,0.5735666751861572,0.7546507716178894,176
0.797829806804657,0.0001250000059371814,0.6884129047393799,0.5792257189750671,0.7586488127708435,177
0.8003045916557312,0.0001250000059371814,0.696875810623169,0.5700130462646484,0.7570169568061829,178
0.7982105612754822,0.0001250000059371814,0.7045190930366516,0.578105092048645,0.7530189156532288,179
0.7968779802322388,0.0001250000059371814,0.6936331391334534,0.5720211863517761,0.7608518004417419,180
0.7959261536598206,0.0001250000059371814,0.6924471259117126,0.5727125406265259,0.7566906213760376,181
0.7984009385108948,0.0001250000059371814,0.6900503039360046,0.5646829605102539,0.7583224773406982,182
0.7911669611930847,0.0001250000059371814,0.6956304311752319,0.5828827023506165,0.7595463395118713,183
0.7995431423187256,0.0001250000059371814,0.6842150688171387,0.5652342438697815,0.7553851008415222,184
0.7984009385108948,0.0001250000059371814,0.6979857087135315,0.5672798156738281,0.7565274238586426,185
0.7982105612754822,0.0001250000059371814,0.6875047087669373,0.5729367136955261,0.7553035020828247,186
0.7932609915733337,0.0001250000059371814,0.6939877867698669,0.5773918628692627,0.7552219033241272,187
0.7936417460441589,0.0001250000059371814,0.689423143863678,0.5792189240455627,0.7598727345466614,188
0.8027793765068054,0.0001250000059371814,0.6990981698036194,0.5680193305015564,0.7541612386703491,189
0.8010660409927368,0.0001250000059371814,0.6955654621124268,0.5633276700973511,0.761504590511322,190
0.7991623878479004,0.0001250000059371814,0.6997559666633606,0.5649875402450562,0.7537532448768616,191
0.8052541613578796,0.0001250000059371814,0.6851834654808044,0.5561494827270508,0.7576696872711182,192
0.8143917918205261,9.999999747378752e-06,0.7051772475242615,0.5255945920944214,0.7546507716178894,193
0.8180087804794312,9.999999747378752e-06,0.6613604426383972,0.5201671719551086,0.772193193435669,194
0.8339996337890625,9.999999747378752e-06,0.6215800046920776,0.4952479302883148,0.7846769094467163,195
0.8492290377616882,9.999999747378752e-06,0.6019655466079712,0.44493553042411804,0.7904699444770813,196
0.8376166224479675,9.999999747378752e-06,0.5841864943504333,0.47292765974998474,0.7974869608879089,197
0.8423758149147034,9.999999747378752e-06,0.5652191042900085,0.459791898727417,0.8031984567642212,198
0.8406624794006348,9.999999747378752e-06,0.565811276435852,0.4516221284866333,0.8089098930358887,199
0.8610317707061768,9.999999747378752e-06,0.5593065023422241,0.4045253396034241,0.8088283538818359,200
0.8526556491851807,9.999999747378752e-06,0.5373875498771667,0.4459805488586426,0.8143766522407532,201
0.8566533327102661,9.999999747378752e-06,0.5197018980979919,0.42010369896888733,0.8193537592887878,202
0.8534170985221863,9.999999747378752e-06,0.5172970294952393,0.4416956603527069,0.8217199444770813,203
0.8694079518318176,9.999999747378752e-06,0.5047593116760254,0.38600143790245056,0.8254732489585876,204
0.866552472114563,9.999999747378752e-06,0.4975826144218445,0.39715757966041565,0.8292264938354492,205
0.8673139214515686,9.999999747378752e-06,0.48654067516326904,0.3958199918270111,0.829960823059082,206
0.868646502494812,9.999999747378752e-06,0.47513192892074585,0.38402122259140015,0.8359987139701843,207
0.867123544216156,9.999999747378752e-06,0.4802916347980499,0.3982947766780853,0.8339588642120361,208
0.8751189708709717,9.999999747378752e-06,0.46156343817710876,0.38493767380714417,0.8400783538818359,209
0.8827337026596069,9.999999747378752e-06,0.4727587103843689,0.34997016191482544,0.8344484567642212,210
0.8762611746788025,9.999999747378752e-06,0.4610172510147095,0.3696519732475281,0.8398335576057434,211
0.8802589178085327,9.999999747378752e-06,0.4489079713821411,0.37063875794410706,0.8429340720176697,212
0.8796877861022949,9.999999747378752e-06,0.44078218936920166,0.36174842715263367,0.8468505144119263,213
0.8779745101928711,9.999999747378752e-06,0.4304622411727905,0.3755171298980713,0.8495430946350098,214
0.8913002014160156,4.999999873689376e-06,0.4192109704017639,0.33956706523895264,0.8542754650115967,215
0.8939653635025024,4.999999873689376e-06,0.41450509428977966,0.32717612385749817,0.8554177284240723,216
0.884827733039856,4.999999873689376e-06,0.40928924083709717,0.3363083004951477,0.8599869608879089,217
0.8951075673103333,4.999999873689376e-06,0.3952295780181885,0.32046449184417725,0.8621899485588074,218
0.89053875207901,4.999999873689376e-06,0.38897719979286194,0.3462646007537842,0.8677382469177246,219
0.8903483748435974,4.999999873689376e-06,0.39541876316070557,0.3417052924633026,0.863985002040863,220
0.892632782459259,4.999999873689376e-06,0.38491466641426086,0.32921937108039856,0.8617004156112671,221
0.891109824180603,4.999999873689376e-06,0.4008388817310333,0.3391842544078827,0.8578655123710632,222
0.8996763825416565,2.499999936844688e-06,0.3886665105819702,0.3145729601383209,0.8665143847465515,223
0.8949171900749207,2.499999936844688e-06,0.367058128118515,0.3279839754104614,0.8732049465179443,224
0.8962497711181641,2.499999936844688e-06,0.37247446179389954,0.32599079608917236,0.8714914917945862,225
0.8977727293968201,2.499999936844688e-06,0.3736410140991211,0.3213142454624176,0.8705124258995056,226
0.8960593938827515,2.499999936844688e-06,0.3767775893211365,0.32599741220474243,0.866106390953064,227
0.9017704129219055,1.249999968422344e-06,0.36693263053894043,0.30593881011009216,0.8714098930358887,228
0.9019607901573181,1.249999968422344e-06,0.365386039018631,0.3061791956424713,0.8752447962760925,229
0.9004378318786621,1.249999968422344e-06,0.3602396845817566,0.3102044463157654,0.875,230
0.8991052508354187,1.249999968422344e-06,0.3519655168056488,0.3121764361858368,0.8757343292236328,231
0.8981534242630005,1.249999968422344e-06,0.3640003204345703,0.31503695249557495,0.8729602098464966,232
0.9004378318786621,9.999999974752427e-07,0.36508533358573914,0.3164663314819336,0.8717362880706787,233
0.8979630470275879,9.999999974752427e-07,0.3680301606655121,0.31863805651664734,0.8731233477592468,234
0.8973919749259949,9.999999974752427e-07,0.3493356704711914,0.32318344712257385,0.8784269094467163,235
0.9032933712005615,9.999999974752427e-07,0.3479660153388977,0.3117424249649048,0.8785085082054138,236
0.8998667597770691,9.999999974752427e-07,0.35941100120544434,0.3158213198184967,0.8740208745002747,237
0.8956786394119263,9.999999974752427e-07,0.35266339778900146,0.32454338669776917,0.8786716461181641,238
0.8991052508354187,9.999999974752427e-07,0.3625328540802002,0.3114403784275055,0.8724706172943115,239
0.8994860053062439,9.999999974752427e-07,0.35664650797843933,0.310394287109375,0.877284586429596,240
0.9046259522438049,9.999999974752427e-07,0.3531835675239563,0.29941844940185547,0.877284586429596,241
0.9015800356864929,9.999999974752427e-07,0.3476370871067047,0.311504602432251,0.8798139691352844,242
0.9044355750083923,9.999999974752427e-07,0.3563634157180786,0.3080712854862213,0.8775293827056885,243
0.9008185863494873,9.999999974752427e-07,0.3501099646091461,0.31122922897338867,0.8820985555648804,244
0.8977727293968201,9.999999974752427e-07,0.3574865758419037,0.3125823736190796,0.875,245
0.8998667597770691,9.999999974752427e-07,0.35512232780456543,0.31329941749572754,0.8755711317062378,246
0.9004378318786621,9.999999974752427e-07,0.3556675910949707,0.3155040144920349,0.8768766522407532,247
0.9000571370124817,9.999999974752427e-07,0.3543233573436737,0.3103642761707306,0.8775293827056885,248
0.9057681560516357,9.999999974752427e-07,0.3417346775531769,0.30076849460601807,0.8842199444770813,249
0.9038644433021545,9.999999974752427e-07,0.3591119647026062,0.30391308665275574,0.875163197517395,250
0.9053874015808105,9.999999974752427e-07,0.3593558371067047,0.3047400712966919,0.8789164423942566,251
0.9023415446281433,9.999999974752427e-07,0.34895822405815125,0.3089181184768677,0.8770397901535034,252
0.9029126167297363,9.999999974752427e-07,0.3620217740535736,0.30698275566101074,0.8775293827056885,253
0.9008185863494873,9.999999974752427e-07,0.33981120586395264,0.3098585307598114,0.8829960823059082,254
0.9055777788162231,9.999999974752427e-07,0.3500100374221802,0.3023054599761963,0.8776925802230835,255
0.9046259522438049,9.999999974752427e-07,0.3472388982772827,0.30241233110427856,0.8816090226173401,256
0.9050066471099854,9.999999974752427e-07,0.342578262090683,0.29848799109458923,0.8789164423942566,257
0.9078621864318848,9.999999974752427e-07,0.34722352027893066,0.29563337564468384,0.8813642263412476,258
0.9053874015808105,9.999999974752427e-07,0.34311017394065857,0.30007579922676086,0.8808746933937073,259
0.9063392281532288,9.999999974752427e-07,0.34535929560661316,0.2999417781829834,0.8798955678939819,260
0.9055777788162231,9.999999974752427e-07,0.3539891242980957,0.30621251463890076,0.8786716461181641,261
0.9055777788162231,9.999999974752427e-07,0.34548497200012207,0.3031518757343292,0.8807114958763123,262
0.9040548205375671,9.999999974752427e-07,0.3406488001346588,0.30734413862228394,0.881119430065155,263
0.9034837484359741,9.999999974752427e-07,0.34291359782218933,0.30851438641548157,0.8820169568061829,264
0.9063392281532288,9.999999974752427e-07,0.34287092089653015,0.3041221499443054,0.8804666996002197,265
0.9038644433021545,9.999999974752427e-07,0.3417772352695465,0.3102618455886841,0.8797323703765869,266
0.9032933712005615,9.999999974752427e-07,0.3443097174167633,0.31302154064178467,0.8820985555648804,267
0.9086236357688904,9.999999974752427e-07,0.3434531092643738,0.29760152101516724,0.8793244361877441,268
0.9023415446281433,9.999999974752427e-07,0.32891207933425903,0.3088555932044983,0.8851990699768066,269
0.9015800356864929,9.999999974752427e-07,0.3355740010738373,0.3124799132347107,0.8827512860298157,270
0.9023415446281433,9.999999974752427e-07,0.33203208446502686,0.30979040265083313,0.8892787098884583,271
0.9048162698745728,9.999999974752427e-07,0.3394523561000824,0.3031267523765564,0.8829960823059082,272
0.906719982624054,9.999999974752427e-07,0.33304664492607117,0.29764461517333984,0.8857702612876892,273
0.9071006774902344,9.999999974752427e-07,0.3376307189464569,0.29851946234703064,0.8823433518409729,274
0.9074814319610596,9.999999974752427e-07,0.3393983840942383,0.2980038523674011,0.8827512860298157,275
0.9057681560516357,9.999999974752427e-07,0.3332834839820862,0.3015121519565582,0.8846279382705688,276
0.9048162698745728,9.999999974752427e-07,0.33506929874420166,0.30237001180648804,0.8868309259414673,277
0.908814013004303,9.999999974752427e-07,0.33585816621780396,0.29231181740760803,0.8839752078056335,278
0.9063392281532288,9.999999974752427e-07,0.33729124069213867,0.30653759837150574,0.8762238621711731,279
0.907291054725647,9.999999974752427e-07,0.33139270544052124,0.3003586530685425,0.8828328847885132,280
0.910908043384552,9.999999974752427e-07,0.34121009707450867,0.29368823766708374,0.8832408785820007,281
0.9116694927215576,9.999999974752427e-07,0.32850152254104614,0.28996455669403076,0.8878100514411926,282
0.9059584736824036,9.999999974752427e-07,0.3320866823196411,0.2957354784011841,0.8823433518409729,283
0.9086236357688904,9.999999974752427e-07,0.3360944390296936,0.2956617474555969,0.8851990699768066,284
0.9091947674751282,9.999999974752427e-07,0.33518078923225403,0.3014155924320221,0.886341392993927,285
0.910908043384552,9.999999974752427e-07,0.33675500750541687,0.29195669293403625,0.8825881481170654,286
0.9099562168121338,9.999999974752427e-07,0.3328664004802704,0.29306089878082275,0.8850358724594116,287
0.9074814319610596,9.999999974752427e-07,0.3350106477737427,0.29383739829063416,0.8834856152534485,288
0.9065296053886414,9.999999974752427e-07,0.32621416449546814,0.30166327953338623,0.8869125247001648,289
0.9057681560516357,9.999999974752427e-07,0.31873631477355957,0.3054054379463196,0.8896051049232483,290
