accuracy,loss,val_accuracy,val_loss,learning_rate
0.7546507716178894,0.7051772475242615,0.8143917918205261,0.5255945920944214,9.999999747378752e-06
0.772193193435669,0.6613604426383972,0.8180087804794312,0.5201671719551086,9.999999747378752e-06
0.7846769094467163,0.6215800046920776,0.8339996337890625,0.4952479302883148,9.999999747378752e-06
0.7904699444770813,0.6019655466079712,0.8492290377616882,0.44493553042411804,9.999999747378752e-06
0.7974869608879089,0.5841864943504333,0.8376166224479675,0.47292765974998474,9.999999747378752e-06
0.8031984567642212,0.5652191042900085,0.8423758149147034,0.459791898727417,9.999999747378752e-06
0.8089098930358887,0.565811276435852,0.8406624794006348,0.4516221284866333,9.999999747378752e-06
0.8088283538818359,0.5593065023422241,0.8610317707061768,0.4045253396034241,9.999999747378752e-06
0.8143766522407532,0.5373875498771667,0.8526556491851807,0.4459805488586426,9.999999747378752e-06
0.8193537592887878,0.5197018980979919,0.8566533327102661,0.42010369896888733,9.999999747378752e-06
0.8217199444770813,0.5172970294952393,0.8534170985221863,0.4416956603527069,9.999999747378752e-06
0.8254732489585876,0.5047593116760254,0.8694079518318176,0.38600143790245056,9.999999747378752e-06
0.8292264938354492,0.4975826144218445,0.866552472114563,0.39715757966041565,9.999999747378752e-06
0.829960823059082,0.48654067516326904,0.8673139214515686,0.3958199918270111,9.999999747378752e-06
0.8359987139701843,0.47513192892074585,0.868646502494812,0.38402122259140015,9.999999747378752e-06
0.8339588642120361,0.4802916347980499,0.867123544216156,0.3982947766780853,9.999999747378752e-06
0.8400783538818359,0.46156343817710876,0.8751189708709717,0.38493767380714417,9.999999747378752e-06
0.8344484567642212,0.4727587103843689,0.8827337026596069,0.34997016191482544,9.999999747378752e-06
0.8398335576057434,0.4610172510147095,0.8762611746788025,0.3696519732475281,9.999999747378752e-06
0.8429340720176697,0.4489079713821411,0.8802589178085327,0.37063875794410706,9.999999747378752e-06
0.8468505144119263,0.44078218936920166,0.8796877861022949,0.36174842715263367,9.999999747378752e-06
0.8495430946350098,0.4304622411727905,0.8779745101928711,0.3755171298980713,9.999999747378752e-06
0.8542754650115967,0.4192109704017639,0.8913002014160156,0.33956706523895264,4.999999873689376e-06
0.8554177284240723,0.41450509428977966,0.8939653635025024,0.32717612385749817,4.999999873689376e-06
0.8599869608879089,0.40928924083709717,0.884827733039856,0.3363083004951477,4.999999873689376e-06
0.8621899485588074,0.3952295780181885,0.8951075673103333,0.32046449184417725,4.999999873689376e-06
0.8677382469177246,0.38897719979286194,0.89053875207901,0.3462646007537842,4.999999873689376e-06
0.863985002040863,0.39541876316070557,0.8903483748435974,0.3417052924633026,4.999999873689376e-06
0.8617004156112671,0.38491466641426086,0.892632782459259,0.32921937108039856,4.999999873689376e-06
0.8578655123710632,0.4008388817310333,0.891109824180603,0.3391842544078827,4.999999873689376e-06
0.8665143847465515,0.3886665105819702,0.8996763825416565,0.3145729601383209,2.499999936844688e-06
0.8732049465179443,0.367058128118515,0.8949171900749207,0.3279839754104614,2.499999936844688e-06
0.8714914917945862,0.37247446179389954,0.8962497711181641,0.32599079608917236,2.499999936844688e-06
0.8705124258995056,0.3736410140991211,0.8977727293968201,0.3213142454624176,2.499999936844688e-06
0.866106390953064,0.3767775893211365,0.8960593938827515,0.32599741220474243,2.499999936844688e-06
0.8714098930358887,0.36693263053894043,0.9017704129219055,0.30593881011009216,1.249999968422344e-06
0.8752447962760925,0.365386039018631,0.9019607901573181,0.3061791956424713,1.249999968422344e-06
0.875,0.3602396845817566,0.9004378318786621,0.3102044463157654,1.249999968422344e-06
0.8757343292236328,0.3519655168056488,0.8991052508354187,0.3121764361858368,1.249999968422344e-06
0.8729602098464966,0.3640003204345703,0.8981534242630005,0.31503695249557495,1.249999968422344e-06
0.8717362880706787,0.36508533358573914,0.9004378318786621,0.3164663314819336,9.999999974752427e-07
0.8731233477592468,0.3680301606655121,0.8979630470275879,0.31863805651664734,9.999999974752427e-07
0.8784269094467163,0.3493356704711914,0.8973919749259949,0.32318344712257385,9.999999974752427e-07
0.8785085082054138,0.3479660153388977,0.9032933712005615,0.3117424249649048,9.999999974752427e-07
0.8740208745002747,0.35941100120544434,0.8998667597770691,0.3158213198184967,9.999999974752427e-07
0.8786716461181641,0.35266339778900146,0.8956786394119263,0.32454338669776917,9.999999974752427e-07
0.8724706172943115,0.3625328540802002,0.8991052508354187,0.3114403784275055,9.999999974752427e-07
0.877284586429596,0.35664650797843933,0.8994860053062439,0.310394287109375,9.999999974752427e-07
0.877284586429596,0.3531835675239563,0.9046259522438049,0.29941844940185547,9.999999974752427e-07
0.8798139691352844,0.3476370871067047,0.9015800356864929,0.311504602432251,9.999999974752427e-07
0.8775293827056885,0.3563634157180786,0.9044355750083923,0.3080712854862213,9.999999974752427e-07
0.8820985555648804,0.3501099646091461,0.9008185863494873,0.31122922897338867,9.999999974752427e-07
0.875,0.3574865758419037,0.8977727293968201,0.3125823736190796,9.999999974752427e-07
0.8755711317062378,0.35512232780456543,0.8998667597770691,0.31329941749572754,9.999999974752427e-07
0.8768766522407532,0.3556675910949707,0.9004378318786621,0.3155040144920349,9.999999974752427e-07
0.8775293827056885,0.3543233573436737,0.9000571370124817,0.3103642761707306,9.999999974752427e-07
0.8842199444770813,0.3417346775531769,0.9057681560516357,0.30076849460601807,9.999999974752427e-07
0.875163197517395,0.3591119647026062,0.9038644433021545,0.30391308665275574,9.999999974752427e-07
0.8789164423942566,0.3593558371067047,0.9053874015808105,0.3047400712966919,9.999999974752427e-07
0.8770397901535034,0.34895822405815125,0.9023415446281433,0.3089181184768677,9.999999974752427e-07
0.8775293827056885,0.3620217740535736,0.9029126167297363,0.30698275566101074,9.999999974752427e-07
0.8829960823059082,0.33981120586395264,0.9008185863494873,0.3098585307598114,9.999999974752427e-07
0.8776925802230835,0.3500100374221802,0.9055777788162231,0.3023054599761963,9.999999974752427e-07
0.8816090226173401,0.3472388982772827,0.9046259522438049,0.30241233110427856,9.999999974752427e-07
0.8789164423942566,0.342578262090683,0.9050066471099854,0.29848799109458923,9.999999974752427e-07
0.8813642263412476,0.34722352027893066,0.9078621864318848,0.29563337564468384,9.999999974752427e-07
0.8808746933937073,0.34311017394065857,0.9053874015808105,0.30007579922676086,9.999999974752427e-07
0.8798955678939819,0.34535929560661316,0.9063392281532288,0.2999417781829834,9.999999974752427e-07
0.8786716461181641,0.3539891242980957,0.9055777788162231,0.30621251463890076,9.999999974752427e-07
0.8807114958763123,0.34548497200012207,0.9055777788162231,0.3031518757343292,9.999999974752427e-07
0.881119430065155,0.3406488001346588,0.9040548205375671,0.30734413862228394,9.999999974752427e-07
0.8820169568061829,0.34291359782218933,0.9034837484359741,0.30851438641548157,9.999999974752427e-07
0.8804666996002197,0.34287092089653015,0.9063392281532288,0.3041221499443054,9.999999974752427e-07
0.8797323703765869,0.3417772352695465,0.9038644433021545,0.3102618455886841,9.999999974752427e-07
0.8820985555648804,0.3443097174167633,0.9032933712005615,0.31302154064178467,9.999999974752427e-07
0.8793244361877441,0.3434531092643738,0.9086236357688904,0.29760152101516724,9.999999974752427e-07
0.8851990699768066,0.32891207933425903,0.9023415446281433,0.3088555932044983,9.999999974752427e-07
0.8827512860298157,0.3355740010738373,0.9015800356864929,0.3124799132347107,9.999999974752427e-07
0.8892787098884583,0.33203208446502686,0.9023415446281433,0.30979040265083313,9.999999974752427e-07
0.8829960823059082,0.3394523561000824,0.9048162698745728,0.3031267523765564,9.999999974752427e-07
0.8857702612876892,0.33304664492607117,0.906719982624054,0.29764461517333984,9.999999974752427e-07
