val_accuracy,accuracy,loss,learning_rate,val_loss,epoch
0.7103159427642822,0.6801566481590271,0.9086513519287109,0.0010000000474974513,0.8383875489234924,34
0.6939474940299988,0.6790143847465515,0.9164103865623474,0.0010000000474974513,0.8652852773666382,35
0.6851922273635864,0.690110981464386,0.8962622880935669,0.0010000000474974513,0.8847508430480957,36
0.7065093517303467,0.6815437078475952,0.910965085029602,0.0010000000474974513,0.8510865569114685,37
0.7103159427642822,0.6817069053649902,0.9094875454902649,0.0010000000474974513,0.8489510416984558,38
0.6981347799301147,0.6830939650535583,0.9034126400947571,0.0010000000474974513,0.8815070390701294,39
0.6791016459465027,0.6889686584472656,0.905651867389679,0.0010000000474974513,0.9208382368087769,40
0.6950894594192505,0.684725821018219,0.8981528282165527,0.0010000000474974513,0.9158616065979004,41
0.6905214786529541,0.6828492283821106,0.9072333574295044,0.0010000000474974513,0.8851302266120911,42
0.7049866914749146,0.6870104670524597,0.9000090956687927,0.0010000000474974513,0.8488958477973938,43
0.7103159427642822,0.6890502572059631,0.8855667114257812,0.0010000000474974513,0.8544508218765259,44
0.6954700946807861,0.687336802482605,0.8917718529701233,0.0010000000474974513,0.882053792476654,45
0.6958507895469666,0.6914980411529541,0.885077953338623,0.0010000000474974513,0.8990662693977356,46
0.707270622253418,0.6928851008415222,0.9024074673652649,0.0010000000474974513,0.8392775058746338,47
0.717167854309082,0.6869288682937622,0.8864618539810181,0.0010000000474974513,0.8416832089424133,48
0.6909021735191345,0.6807277798652649,0.8906169533729553,0.0010000000474974513,0.8787057995796204,49
0.6916635036468506,0.6910085082054138,0.8920571804046631,0.0010000000474974513,0.8590004444122314,50
0.6992767453193665,0.6901925802230835,0.8824104070663452,0.0005000000237487257,0.8659880757331848,51
0.708031952381134,0.6954960823059082,0.8657370805740356,0.0005000000237487257,0.8436484336853027,52
0.7065093517303467,0.7028394341468811,0.8628759980201721,0.0005000000237487257,0.8615983128547668,53
0.7106966376304626,0.7007995843887329,0.8535991311073303,0.0005000000237487257,0.8434039950370789,54
0.717167854309082,0.7003100514411926,0.8650513291358948,0.0005000000237487257,0.8191307187080383,55
0.7053673267364502,0.6979438662528992,0.8610087037086487,0.0005000000237487257,0.8409013748168945,56
0.6966121196746826,0.6999836564064026,0.8547086715698242,0.0005000000237487257,0.8596503734588623,57
0.716406524181366,0.7009627819061279,0.8463696241378784,0.0005000000237487257,0.8262581825256348,58
0.71221923828125,0.7025946378707886,0.8462058901786804,0.0005000000237487257,0.8391258120536804,59
0.7110772728919983,0.6982702612876892,0.8613455891609192,0.0005000000237487257,0.8227792978286743,60
0.7156451940536499,0.6998205184936523,0.8486751317977905,0.0005000000237487257,0.8148154020309448,61
0.7270650863647461,0.7058583498001099,0.8392224907875061,0.0005000000237487257,0.8005756139755249,62
0.7095546126365662,0.701289176940918,0.8543493747711182,0.0005000000237487257,0.834679365158081,63
0.7011800408363342,0.7071638107299805,0.8401269912719727,0.0005000000237487257,0.8674193620681763,64
0.7046059966087341,0.7061847448348999,0.8404765129089355,0.0005000000237487257,0.8673228025436401,65
0.72630375623703,0.7021051049232483,0.851071298122406,0.0005000000237487257,0.7926180362701416,66
0.7228778004646301,0.7046344876289368,0.8491495251655579,0.0005000000237487257,0.8038470149040222,67
0.7175485491752625,0.7060215473175049,0.8423700332641602,0.0005000000237487257,0.8284274339675903,68
0.717167854309082,0.7003100514411926,0.8498748540878296,0.0005000000237487257,0.8229954242706299,69
0.7308717370033264,0.7052872180938721,0.8484293222427368,0.0005000000237487257,0.7790432572364807,70
0.7202131748199463,0.7078981995582581,0.8274469971656799,0.0005000000237487257,0.8191092014312744,71
0.7205938100814819,0.701452374458313,0.8447094559669495,0.0005000000237487257,0.8039406538009644,72
0.7019413709640503,0.7079797387123108,0.8392137885093689,0.0005000000237487257,0.8671467900276184,73
0.7183098793029785,0.7019419074058533,0.8458778858184814,0.0005000000237487257,0.8188930153846741,74
0.7118386030197144,0.703900158405304,0.8454620838165283,0.0005000000237487257,0.8424111008644104,75
0.7137418985366821,0.7055319547653198,0.8477947115898132,0.0005000000237487257,0.8268349766731262,76
0.7068899869918823,0.7059399485588074,0.8378190994262695,0.0005000000237487257,0.8430967330932617,77
0.7114579081535339,0.7059399485588074,0.8384892344474792,0.0005000000237487257,0.841156542301178,78
0.7205938100814819,0.7084693312644958,0.8261467218399048,0.0005000000237487257,0.7898785471916199,79
0.7247810959815979,0.7073270082473755,0.8414731621742249,0.0005000000237487257,0.7899227738380432,80
0.7266844511032104,0.7039816975593567,0.8412954211235046,0.0005000000237487257,0.7843212485313416,81
0.7160258889198303,0.7120593786239624,0.834234356880188,0.0005000000237487257,0.8229576945304871,82
0.725542426109314,0.7138544321060181,0.8243902325630188,0.0005000000237487257,0.801313042640686,83
0.7221164703369141,0.7085509300231934,0.8429463505744934,0.0005000000237487257,0.8021366000175476,84
0.7179291844367981,0.7030842304229736,0.841083824634552,0.0005000000237487257,0.8160356879234314,85
0.7183098793029785,0.7102643847465515,0.8360555171966553,0.0005000000237487257,0.8364953994750977,86
0.717167854309082,0.7121409773826599,0.8264983892440796,0.0002500000118743628,0.8311416506767273,87
0.7194518446922302,0.7153230905532837,0.8153688907623291,0.0002500000118743628,0.8190691471099854,88
0.7244004607200623,0.7154862880706787,0.8169543743133545,0.0002500000118743628,0.8057117462158203,89
0.7175485491752625,0.7113250494003296,0.8204196691513062,0.0002500000118743628,0.8245140910148621,90
0.721355140209198,0.7139360308647156,0.8179467916488647,0.0002500000118743628,0.8136957883834839,91
0.7312523722648621,0.7071638107299805,0.828589141368866,0.0002500000118743628,0.7896759510040283,92
0.7301104068756104,0.7116514444351196,0.8179638385772705,0.0002500000118743628,0.7864542603492737,93
0.7190712094306946,0.7140176296234131,0.8209171891212463,0.0002500000118743628,0.8183901309967041,94
0.730491042137146,0.7117330431938171,0.8167059421539307,0.0002500000118743628,0.7729491591453552,95
0.7266844511032104,0.718913197517395,0.8058538436889648,0.0002500000118743628,0.7954254150390625,96
0.7259231209754944,0.7149151563644409,0.812263011932373,0.0002500000118743628,0.7969508171081543,97
0.7236391305923462,0.7127121686935425,0.8123557567596436,0.0002500000118743628,0.8043209910392761,98
0.7156451940536499,0.7188315987586975,0.8054426312446594,0.0002500000118743628,0.8134326934814453,99
0.7282070517539978,0.7119777798652649,0.8234353065490723,0.0002500000118743628,0.7766401767730713,100
0.7217358350753784,0.7118146419525146,0.8150480389595032,0.0002500000118743628,0.7903227210044861,101
0.7308717370033264,0.7178524732589722,0.8057473301887512,0.0002500000118743628,0.7888610363006592,102
0.7179291844367981,0.7109171152114868,0.8099448084831238,0.0002500000118743628,0.811847984790802,103
0.7156451940536499,0.7117330431938171,0.8198899030685425,0.0002500000118743628,0.8059002757072449,104
0.7221164703369141,0.7148335576057434,0.8067216873168945,0.0002500000118743628,0.7881395816802979,105
0.7293490767478943,0.7132833003997803,0.8150947690010071,0.0002500000118743628,0.7806580066680908,106
0.7266844511032104,0.7158126831054688,0.8043337464332581,0.0002500000118743628,0.7773606777191162,107
0.7240197658538818,0.7179340720176697,0.7950640320777893,0.0002500000118743628,0.8035153150558472,108
0.7335363626480103,0.7176892757415771,0.8047483563423157,0.0002500000118743628,0.7779771685600281,109
0.7209745049476624,0.7127937078475952,0.8115262389183044,0.0002500000118743628,0.808956503868103,110
0.7308717370033264,0.7114066481590271,0.8084579706192017,0.0002500000118743628,0.7985731959342957,111
0.7274457812309265,0.7128753066062927,0.8195015788078308,0.0001250000059371814,0.7816146016120911,112
0.7316330671310425,0.7132833003997803,0.8052955269813538,0.0001250000059371814,0.7824587821960449,113
0.7266844511032104,0.7220137119293213,0.801268994808197,0.0001250000059371814,0.7940778136253357,114
0.7274457812309265,0.7193211317062378,0.8068324327468872,0.0001250000059371814,0.7848964929580688,115
0.7342976927757263,0.7222585082054138,0.8003832697868347,0.0001250000059371814,0.7811645269393921,116
0.7301104068756104,0.7176076769828796,0.7908980846405029,0.0001250000059371814,0.7865393161773682,117
0.7293490767478943,0.7168733477592468,0.7973904609680176,0.0001250000059371814,0.7916682362556458,118
0.7362009882926941,0.7225032448768616,0.7961931824684143,0.0001250000059371814,0.7841062545776367,119
0.7274457812309265,0.7193211317062378,0.7920196056365967,0.0001250000059371814,0.7910252809524536,120
0.7301104068756104,0.715975821018219,0.8077733516693115,0.0001250000059371814,0.7816184759140015,121
0.735439658164978,0.7229112386703491,0.7926262021064758,0.0001250000059371814,0.7755755186080933,122
0.7335363626480103,0.7160574197769165,0.794375479221344,0.0001250000059371814,0.7725826501846313,123
0.725542426109314,0.7155678868293762,0.8069491386413574,0.0001250000059371814,0.7894095182418823,124
0.7320137023925781,0.7179340720176697,0.7995436787605286,0.0001250000059371814,0.7773959636688232,125
0.7320137023925781,0.7160574197769165,0.8154363632202148,0.0001250000059371814,0.7826105952262878,126
0.7308717370033264,0.7222585082054138,0.7887019515037537,0.0001250000059371814,0.7766983509063721,127
0.7266844511032104,0.7200554609298706,0.7969253659248352,0.0001250000059371814,0.7860746383666992,128
0.7278264164924622,0.7201370596885681,0.7937605381011963,0.0001250000059371814,0.7912617325782776,129
0.7217358350753784,0.7244614958763123,0.7874677777290344,0.0001250000059371814,0.8047382235527039,130
0.7342976927757263,0.723808765411377,0.7940661907196045,0.0001250000059371814,0.7804667353630066,131
0.7274457812309265,0.7197291254997253,0.7982969880104065,0.0001250000059371814,0.7833567261695862,132
0.7320137023925781,0.7203818559646606,0.7822350263595581,0.0001250000059371814,0.7921902537345886,133
0.7342976927757263,0.7195659279823303,0.8038315176963806,0.0001250000059371814,0.7758970856666565,134
0.7335363626480103,0.7251958250999451,0.7902893424034119,0.0001250000059371814,0.782632052898407,135
0.7308717370033264,0.7171181440353394,0.8107622265815735,0.0001250000059371814,0.7751345038414001,136
0.7217358350753784,0.7230744361877441,0.798185408115387,0.0001250000059371814,0.79068922996521,137
0.7293490767478943,0.7246246933937073,0.7879473567008972,0.0001250000059371814,0.7929176092147827,138
0.721355140209198,0.7229112386703491,0.7942324876785278,0.0001250000059371814,0.7917995452880859,139
0.7274457812309265,0.7201370596885681,0.7962319254875183,6.25000029685907e-05,0.7888438105583191,140
0.7278264164924622,0.7241351008415222,0.7877047657966614,6.25000029685907e-05,0.7819175720214844,141
0.7289683818817139,0.7245430946350098,0.7893499732017517,6.25000029685907e-05,0.7856743931770325,142
0.7274457812309265,0.7242166996002197,0.7859987616539001,6.25000029685907e-05,0.7898182272911072,143
0.730491042137146,0.7193211317062378,0.787298858165741,6.25000029685907e-05,0.7862693071365356,144
0.7266844511032104,0.7202186584472656,0.7961468696594238,6.25000029685907e-05,0.7859528660774231,145
0.730491042137146,0.723808765411377,0.787202775478363,6.25000029685907e-05,0.77695631980896,146
0.7320137023925781,0.7256037592887878,0.7963405847549438,6.25000029685907e-05,0.7819015979766846,147
0.7323943376541138,0.721524178981781,0.789753258228302,6.25000029685907e-05,0.7764686942100525,148
0.7312523722648621,0.7261749505996704,0.7897189259529114,6.25000029685907e-05,0.7851407527923584,149
0.7285877466201782,0.7244614958763123,0.7771098017692566,6.25000029685907e-05,0.7869197726249695,150
0.7289683818817139,0.7195659279823303,0.7939760684967041,6.25000029685907e-05,0.7825853824615479,151
0.7499048113822937,0.7280515432357788,0.7840798497200012,9.999999747378752e-06,0.7168369293212891,152
0.762847363948822,0.738495409488678,0.7360262870788574,9.999999747378752e-06,0.7079333066940308,153
0.7647506594657898,0.7469810843467712,0.7185690999031067,9.999999747378752e-06,0.6995160579681396,154
0.7868290543556213,0.7564458250999451,0.6898150444030762,9.999999747378752e-06,0.6395121216773987,155
0.7856870889663696,0.7609333992004395,0.6792683601379395,9.999999747378752e-06,0.6215519905090332,156
0.7731252312660217,0.7588120102882385,0.6795597672462463,9.999999747378752e-06,0.6675605177879333,157
0.7883517146110535,0.7679504156112671,0.6601377129554749,9.999999747378752e-06,0.6163420081138611,158
0.7997716069221497,0.7698270082473755,0.6533495783805847,9.999999747378752e-06,0.5805920958518982,159
0.7933003306388855,0.7766808271408081,0.6342740058898926,9.999999747378752e-06,0.5974057912826538,160
0.7921583652496338,0.7779046893119812,0.628341794013977,9.999999747378752e-06,0.5947972536087036,161
0.8062428832054138,0.7854928374290466,0.6181631088256836,9.999999747378752e-06,0.5582165122032166,162
0.7993909120559692,0.7879406213760376,0.6040151715278625,9.999999747378752e-06,0.5710753798484802,163
0.8127140998840332,0.7867982983589172,0.6043757200241089,9.999999747378752e-06,0.5533158779144287,164
0.8130947947502136,0.7910411357879639,0.6005274653434753,9.999999747378752e-06,0.5407262444496155,165
0.8142367601394653,0.7903884053230286,0.5964005589485168,9.999999747378752e-06,0.5343691110610962,166
0.8047202229499817,0.7978948950767517,0.5848537683486938,9.999999747378752e-06,0.5609058141708374,167
0.8214693665504456,0.7975685596466064,0.5807628035545349,9.999999747378752e-06,0.5182164311408997,168
0.8047202229499817,0.7982212901115417,0.5744532346725464,9.999999747378752e-06,0.5520265102386475,169
0.8153787851333618,0.7982212901115417,0.5752318501472473,9.999999747378752e-06,0.5490315556526184,170
0.8207080364227295,0.8071964979171753,0.5577597618103027,9.999999747378752e-06,0.5338036417961121,171
0.8161400556564331,0.8042591214179993,0.5609107613563538,9.999999747378752e-06,0.5126637816429138,172
0.8290826082229614,0.8107865452766418,0.5494042634963989,9.999999747378752e-06,0.5165784358978271,173
0.824514627456665,0.8116840720176697,0.538909912109375,9.999999747378752e-06,0.5220901370048523,174
0.8347925543785095,0.8085835576057434,0.5443105697631836,9.999999747378752e-06,0.4836139678955078,175
0.8203273415565491,0.8101338148117065,0.5375277996063232,9.999999747378752e-06,0.515201210975647,176
0.8370764851570129,0.8133159279823303,0.5414303541183472,9.999999747378752e-06,0.46963122487068176,177
0.8283212780952454,0.8179666996002197,0.5287014842033386,9.999999747378752e-06,0.5006303191184998,178
0.8359345197677612,0.8161716461181641,0.5263532400131226,9.999999747378752e-06,0.4738425612449646,179
0.8351731896400452,0.8173139691352844,0.5280596613883972,9.999999747378752e-06,0.47332119941711426,180
0.8443090915679932,0.8227806687355042,0.5111090540885925,9.999999747378752e-06,0.46072399616241455,181
0.8370764851570129,0.8154373168945312,0.5207051038742065,9.999999747378752e-06,0.4857378900051117,182
0.8366958498954773,0.8225358724594116,0.505100429058075,9.999999747378752e-06,0.4979363679885864,183
0.842786431312561,0.8256364464759827,0.4993371367454529,9.999999747378752e-06,0.4674319922924042,184
0.8351731896400452,0.8250652551651001,0.4996825158596039,9.999999747378752e-06,0.4753497838973999,185
0.8454510569572449,0.826452374458313,0.5000262260437012,4.999999873689376e-06,0.44795408844947815,186
0.8465930819511414,0.8290632963180542,0.48427775502204895,4.999999873689376e-06,0.445767879486084,187
0.8484963774681091,0.8335509300231934,0.4872131049633026,4.999999873689376e-06,0.44504204392433167,188
0.8542063236236572,0.8315110802650452,0.4828118681907654,4.999999873689376e-06,0.4355599880218506,189
0.8408831357955933,0.8315110802650452,0.489216685295105,4.999999873689376e-06,0.4611819088459015,190
0.8477350473403931,0.8295528888702393,0.4760887622833252,4.999999873689376e-06,0.4516996145248413,191
0.8553482890129089,0.8354275226593018,0.4775974750518799,4.999999873689376e-06,0.44838395714759827,192
0.8446897864341736,0.8345300555229187,0.4790036678314209,4.999999873689376e-06,0.45622435212135315,193
0.8500190377235413,0.8371409773826599,0.4655348062515259,2.499999936844688e-06,0.44722846150398254,194
0.8473544120788574,0.8287369608879089,0.48616036772727966,2.499999936844688e-06,0.4409685730934143,195
0.8500190377235413,0.8393439650535583,0.46610504388809204,2.499999936844688e-06,0.43596744537353516,196
0.8526836633682251,0.8379569053649902,0.46788179874420166,2.499999936844688e-06,0.43422603607177734,197
0.8542063236236572,0.8362434506416321,0.4658341407775879,2.499999936844688e-06,0.4369974434375763,198
0.8576322793960571,0.8378753066062927,0.46319815516471863,2.499999936844688e-06,0.42306071519851685,199
0.8523030281066895,0.8396703600883484,0.46351513266563416,2.499999936844688e-06,0.4402392506599426,200
0.8549676537513733,0.8367330431938171,0.46380239725112915,2.499999936844688e-06,0.4294643700122833,201
0.8496383428573608,0.8357539176940918,0.4630497395992279,2.499999936844688e-06,0.4448017179965973,202
0.8530643582344055,0.8430972695350647,0.4521404206752777,2.499999936844688e-06,0.4357554316520691,203
0.8523030281066895,0.8413838148117065,0.46566179394721985,1.249999968422344e-06,0.4378507435321808,204
0.8526836633682251,0.8372225761413574,0.4568323791027069,1.249999968422344e-06,0.4360804259777069,205
0.8538256287574768,0.8385280966758728,0.4629480838775635,1.249999968422344e-06,0.4297375977039337,206
0.8557289838790894,0.8452186584472656,0.44234374165534973,1.249999968422344e-06,0.4330359399318695,207
0.8549676537513733,0.8420365452766418,0.4571784734725952,9.999999974752427e-07,0.4388400912284851,208
0.851922333240509,0.8430156707763672,0.455826997756958,9.999999974752427e-07,0.4413687586784363,209
0.8530643582344055,0.8417917490005493,0.45256274938583374,9.999999974752427e-07,0.43582776188850403,210
0.851922333240509,0.8428524732589722,0.4523416757583618,9.999999974752427e-07,0.4378122091293335,211
0.8538256287574768,0.8449738621711731,0.4549076557159424,9.999999974752427e-07,0.43235352635383606,212
0.8515416979789734,0.8461161851882935,0.44299349188804626,9.999999974752427e-07,0.4362427592277527,213
0.8557289838790894,0.8445659279823303,0.4554681181907654,9.999999974752427e-07,0.4278961420059204,214
0.8523030281066895,0.838691234588623,0.46352440118789673,9.999999974752427e-07,0.4350596070289612,215
