epoch,accuracy,loss,val_accuracy,val_loss
0,0.8002784252166748,0.5653018951416016,0.8526766300201416,0.46050572395324707
1,0.8242664337158203,0.5123513340950012,0.8642398118972778,0.4122841954231262
2,0.8303705453872681,0.4735994040966034,0.8625267744064331,0.4010026752948761
3,0.8390447497367859,0.46977245807647705,0.8715203404426575,0.3872452974319458
4,0.8327264785766602,0.4699786901473999,0.8719485998153687,0.3877217769622803
5,0.8449347019195557,0.44224387407302856,0.8659529089927673,0.3984025716781616
6,0.8506104350090027,0.428679496049881,0.8779443502426147,0.3649619519710541
7,0.8473977446556091,0.4336376488208771,0.880942165851593,0.35628893971443176
8,0.85114586353302,0.4113505184650421,0.8817987442016602,0.3579998016357422
9,0.8571428656578064,0.4137130081653595,0.8877944350242615,0.3527475595474243
10,0.8594987988471985,0.40154770016670227,0.8873661756515503,0.3475660979747772
11,0.8614264130592346,0.3978804647922516,0.8903640508651733,0.3435908257961273
12,0.8600342869758606,0.40535423159599304,0.8920770883560181,0.3305903971195221
13,0.8678517937660217,0.37796175479888916,0.8895074725151062,0.337118923664093
14,0.8690297603607178,0.37747007608413696,0.8933618664741516,0.3342077136039734
15,0.8686014413833618,0.3661542534828186,0.8963597416877747,0.3298068940639496
16,0.8734204173088074,0.3616318106651306,0.9002141356468201,0.317696213722229
