epoch,accuracy,loss,val_accuracy,val_loss
0,0.7204968929290771,0.7918071150779724,0.7717344760894775,0.6721158623695374
1,0.7322767376899719,0.762965202331543,0.79486083984375,0.5879991054534912
2,0.7357035875320435,0.7454659342765808,0.79486083984375,0.5972393155097961
3,0.7487684488296509,0.7221575975418091,0.8059957027435303,0.5663741230964661
4,0.7591561079025269,0.6904497146606445,0.7995717525482178,0.6074801683425903
5,0.7591561079025269,0.6811085939407349,0.8017130494117737,0.5992116928100586
6,0.7592632174491882,0.6786056160926819,0.7982869148254395,0.6116185188293457
7,0.7622617483139038,0.6703173518180847,0.8192719221115112,0.5453699827194214
8,0.7733989953994751,0.6484688520431519,0.8239828944206238,0.5509791374206543
9,0.7733989953994751,0.6425274014472961,0.8205567598342896,0.5334861278533936
10,0.7762904167175293,0.636756181716919,0.8295503258705139,0.5054516792297363
11,0.7829299569129944,0.6198443174362183,0.8261241912841797,0.541551947593689
12,0.7805740237236023,0.6170714497566223,0.8308351039886475,0.5304129123687744
13,0.7841079235076904,0.6098365187644958,0.824411153793335,0.5523257851600647
14,0.7897836565971375,0.605921745300293,0.8364025950431824,0.5067906379699707
15,0.7954593896865845,0.5812521576881409,0.843254804611206,0.47669529914855957
16,0.8008138537406921,0.5712414383888245,0.8411135077476501,0.4891982078552246
