accuracy,loss,val_accuracy,val_loss,learning_rate
0.747715413570404,0.7186251282691956,0.7990102767944336,0.5588504076004028,9.999999747378752e-06
0.7635443806648254,0.6677759885787964,0.8172820806503296,0.5154189467430115,9.999999747378752e-06
0.7783126831054688,0.6447703242301941,0.8081461787223816,0.5384739637374878,9.999999747378752e-06
0.783860981464386,0.6170288324356079,0.8313665986061096,0.4771730899810791,9.999999747378752e-06
0.7956103086471558,0.5885480642318726,0.842786431312561,0.46925413608551025,9.999999747378752e-06
0.7977316975593567,0.5800943374633789,0.8446897864341736,0.4774364233016968,9.999999747378752e-06
0.8026272654533386,0.5717588067054749,0.8344118595123291,0.4723840355873108,9.999999747378752e-06
0.8070333003997803,0.558512270450592,0.8625808954238892,0.4258447587490082,9.999999747378752e-06
0.810052216053009,0.5518933534622192,0.8488770723342896,0.4416240453720093,9.999999747378752e-06
0.8129895329475403,0.5374610424041748,0.8572516441345215,0.4165140688419342,9.999999747378752e-06
0.8160085082054138,0.5309420228004456,0.8675295114517212,0.4012298882007599,9.999999747378752e-06
0.8243309259414673,0.5104916095733643,0.8614389300346375,0.40670356154441833,9.999999747378752e-06
0.8258811831474304,0.5003356337547302,0.8759040832519531,0.3715895116329193,9.999999747378752e-06
0.8307767510414124,0.49196332693099976,0.8580129146575928,0.40497511625289917,9.999999747378752e-06
0.834856390953064,0.4825051426887512,0.8709554672241211,0.39000511169433594,9.999999747378752e-06
0.8372225761413574,0.47737762331962585,0.8637228608131409,0.40961819887161255,9.999999747378752e-06
0.8423629403114319,0.4665445387363434,0.8686714768409729,0.3873087167739868,9.999999747378752e-06
0.8390992283821106,0.4607250988483429,0.8759040832519531,0.36672425270080566,4.999999873689376e-06
0.8410574197769165,0.4523733854293823,0.8770460486412048,0.37008175253868103,4.999999873689376e-06
0.8485639691352844,0.4335121512413025,0.8690521717071533,0.3727838099002838,4.999999873689376e-06
0.8493798971176147,0.43023449182510376,0.8842786550521851,0.36514711380004883,4.999999873689376e-06
0.8510117530822754,0.42843785881996155,0.8819946646690369,0.3552325665950775,4.999999873689376e-06
0.8513381481170654,0.4235059916973114,0.8797106742858887,0.3568889796733856,4.999999873689376e-06
0.852317214012146,0.4209490418434143,0.8858013153076172,0.35436639189720154,4.999999873689376e-06
0.8502774238586426,0.422415167093277,0.8819946646690369,0.3522379696369171,4.999999873689376e-06
0.8566416501998901,0.41360387206077576,0.8747620582580566,0.36336448788642883,4.999999873689376e-06
0.8541122674942017,0.41142284870147705,0.8899886012077332,0.32870736718177795,4.999999873689376e-06
0.8560705184936523,0.42163124680519104,0.888465940952301,0.3381935656070709,4.999999873689376e-06
0.8593342304229736,0.40533456206321716,0.8880852460861206,0.3382977247238159,4.999999873689376e-06
0.8608844876289368,0.40218108892440796,0.8888465762138367,0.33597061038017273,4.999999873689376e-06
0.8581919074058533,0.4024926424026489,0.883517324924469,0.353399395942688,4.999999873689376e-06
0.8643113374710083,0.3900720477104187,0.8831366300582886,0.350125789642334,2.499999936844688e-06
0.8666775226593018,0.38883838057518005,0.8937951922416687,0.32315751910209656,2.499999936844688e-06
0.863495409488678,0.38760894536972046,0.8930338621139526,0.32825174927711487,2.499999936844688e-06
0.8663511872291565,0.38926661014556885,0.8907499313354492,0.33329397439956665,2.499999936844688e-06
0.8653720617294312,0.3914872705936432,0.888465940952301,0.3291975259780884,2.499999936844688e-06
0.8652088642120361,0.3835586607456207,0.8915112018585205,0.3287276029586792,2.499999936844688e-06
0.8671671152114868,0.3777551054954529,0.8903692364692688,0.3318576514720917,1.249999968422344e-06
0.8681462407112122,0.36764174699783325,0.8922725319862366,0.3280002474784851,1.249999968422344e-06
0.8693701028823853,0.37766149640083313,0.8922725319862366,0.32871294021606445,1.249999968422344e-06
0.8707571625709534,0.3780790865421295,0.8922725319862366,0.3307003378868103,1.249999968422344e-06
0.8726338148117065,0.3679448962211609,0.8915112018585205,0.3239428400993347,9.999999974752427e-07
0.8720626831054688,0.3676290810108185,0.8907499313354492,0.33011558651924133,9.999999974752427e-07
0.8743472695350647,0.3677951395511627,0.8930338621139526,0.32512494921684265,9.999999974752427e-07
0.8690437078475952,0.36907732486724854,0.8922725319862366,0.32884934544563293,9.999999974752427e-07
0.8741840720176697,0.3617512583732605,0.8922725319862366,0.3367973268032074,9.999999974752427e-07
0.8675750494003296,0.3697158694267273,0.8918918967247009,0.33508267998695374,9.999999974752427e-07
0.8724706172943115,0.36760541796684265,0.8915112018585205,0.3293797969818115,9.999999974752427e-07
0.874836802482605,0.36085885763168335,0.8930338621139526,0.32862424850463867,9.999999974752427e-07
