epoch,accuracy,loss,val_accuracy,val_loss
0,0.8093810081481934,0.5471259951591492,0.8522483706474304,0.42425429821014404
1,0.829620897769928,0.4972222149372101,0.8599571585655212,0.4004687964916229
2,0.8317626714706421,0.48655563592910767,0.8599571585655212,0.39806243777275085
3,0.8390447497367859,0.46702778339385986,0.8672376871109009,0.3909221291542053
4,0.845470130443573,0.44697070121765137,0.8672376871109009,0.37874504923820496
5,0.8457913994789124,0.4311255216598511,0.8693790435791016,0.375302791595459
6,0.8508245944976807,0.4300587475299835,0.8710920810699463,0.3680201768875122
7,0.8527522087097168,0.4253188669681549,0.8792291283607483,0.3503499925136566
8,0.8522167205810547,0.42212727665901184,0.880942165851593,0.3525853157043457
9,0.8588562607765198,0.4103144407272339,0.8779443502426147,0.3495807647705078
10,0.8611051440238953,0.3946920931339264,0.8822270035743713,0.346933513879776
11,0.8626044392585754,0.3985211253166199,0.8869379162788391,0.32922884821891785
12,0.8647462129592896,0.39421361684799194,0.8788008689880371,0.35557520389556885
13,0.8646391034126282,0.3824188709259033,0.8830835223197937,0.33772170543670654
14,0.8704219460487366,0.3744067847728729,0.8775160312652588,0.3481837213039398
15,0.873099148273468,0.3640788197517395,0.880942165851593,0.3412134349346161
16,0.8770614862442017,0.36402571201324463,0.8869379162788391,0.32486069202423096
