val_loss,loss,accuracy,val_accuracy,learning_rate,epoch
0.4445017874240875,0.5339459180831909,0.8138870596885681,0.8439284563064575,0.0005000000237487257,77
0.45745372772216797,0.539371907711029,0.8124184012413025,0.8374571800231934,0.0005000000237487257,78
0.4402034878730774,0.5372604727745056,0.8090730905532837,0.8503996729850769,0.0005000000237487257,79
0.4326150119304657,0.5357586145401001,0.8120104670524597,0.8549676537513733,0.0005000000237487257,80
0.4479208290576935,0.5428422689437866,0.8103786110877991,0.8496383428573608,0.0005000000237487257,81
0.4294423460960388,0.5358916521072388,0.8157637119293213,0.8492577075958252,0.0005000000237487257,82
0.4439719021320343,0.5377426147460938,0.8135607242584229,0.8405025005340576,0.0005000000237487257,83
0.4674571752548218,0.5361424684524536,0.8101338148117065,0.8405025005340576,0.0005000000237487257,84
0.4472998380661011,0.546068012714386,0.8104602098464966,0.8431671261787415,0.0005000000237487257,85
0.4581393599510193,0.5467857122421265,0.8054830431938171,0.8374571800231934,0.0005000000237487257,86
0.41954079270362854,0.5292829871177673,0.814947783946991,0.8572516441345215,0.0005000000237487257,87
0.41720250248908997,0.5202211141586304,0.815274178981781,0.8549676537513733,0.0005000000237487257,88
0.4633820652961731,0.5328047871589661,0.8094810843467712,0.8424057960510254,0.0005000000237487257,89
0.42993679642677307,0.5286449193954468,0.8137238621711731,0.8484963774681091,0.0005000000237487257,90
0.4156549870967865,0.5190838575363159,0.8191906213760376,0.8481157422065735,0.0005000000237487257,91
0.4639066755771637,0.5353120565414429,0.8109497427940369,0.8443090915679932,0.0005000000237487257,92
0.4675983488559723,0.5185179710388184,0.817558765411377,0.8389798402786255,0.0005000000237487257,93
0.44927534461021423,0.520410418510437,0.821067214012146,0.8462123870849609,0.0005000000237487257,94
0.4381355345249176,0.5314077138900757,0.8134791254997253,0.8507803678512573,0.0005000000237487257,95
0.4376601278781891,0.524063766002655,0.8150293827056885,0.8530643582344055,0.0005000000237487257,96
0.43907487392425537,0.5283941626548767,0.8159269094467163,0.8477350473403931,0.0005000000237487257,97
0.447743684053421,0.5203238129615784,0.8161716461181641,0.8431671261787415,0.0005000000237487257,98
0.4196290373802185,0.5300089120864868,0.8120920658111572,0.8549676537513733,0.0005000000237487257,99
0.4592558741569519,0.516246497631073,0.8161716461181641,0.8370764851570129,0.0005000000237487257,100
0.4358403980731964,0.5316785573959351,0.8137238621711731,0.8484963774681091,0.0005000000237487257,101
0.4528718590736389,0.5184475779533386,0.8160085082054138,0.8435477614402771,0.0005000000237487257,102
0.42020389437675476,0.53395676612854,0.81282639503479,0.8553482890129089,0.0005000000237487257,103
0.4340202808380127,0.5037043690681458,0.8208224773406982,0.8484963774681091,0.0005000000237487257,104
0.43884673714637756,0.525505542755127,0.8140502572059631,0.8515416979789734,0.0005000000237487257,105
0.4274270236492157,0.5188707113265991,0.8194353580474854,0.8557289838790894,0.0005000000237487257,106
0.4378817677497864,0.5315291881561279,0.8181298971176147,0.856109619140625,0.0005000000237487257,107
0.43003731966018677,0.509647011756897,0.8214752078056335,0.8523030281066895,0.0002500000118743628,108
0.42322757840156555,0.5095091462135315,0.8200065493583679,0.8542063236236572,0.0002500000118743628,109
0.42456328868865967,0.49909070134162903,0.8253100514411926,0.8557289838790894,0.0002500000118743628,110
0.4503905773162842,0.503929853439331,0.8255548477172852,0.8503996729850769,0.0002500000118743628,111
0.43215733766555786,0.5011955499649048,0.8243309259414673,0.8477350473403931,0.0002500000118743628,112
0.44294530153274536,0.4993160665035248,0.8242493271827698,0.8488770723342896,0.0002500000118743628,113
0.43086838722229004,0.5074769854545593,0.8198433518409729,0.8507803678512573,0.0002500000118743628,114
0.4372252821922302,0.5039902329444885,0.8231070637702942,0.8515416979789734,0.0002500000118743628,115
0.43517759442329407,0.5112886428833008,0.8235965967178345,0.8473544120788574,0.0002500000118743628,116
0.4362216293811798,0.4982649087905884,0.8218015432357788,0.8507803678512573,0.0002500000118743628,117
0.4476049840450287,0.48999521136283875,0.826452374458313,0.8492577075958252,0.0002500000118743628,118
0.44783011078834534,0.49815261363983154,0.8248205184936523,0.8477350473403931,0.0002500000118743628,119
0.35817572474479675,0.514251172542572,0.821230411529541,0.8789493441581726,9.999999747378752e-06,120
0.3825783431529999,0.47119054198265076,0.8333061337471008,0.8751427531242371,9.999999747378752e-06,121
0.3589111566543579,0.44510090351104736,0.8450554609298706,0.8854206204414368,9.999999747378752e-06,122
0.3626037836074829,0.4356403350830078,0.8468505144119263,0.8823753595352173,9.999999747378752e-06,123
0.3658631443977356,0.41626685857772827,0.8586814403533936,0.8781880736351013,9.999999747378752e-06,124
0.35445719957351685,0.39890486001968384,0.861210823059082,0.8804720044136047,4.999999873689376e-06,125
0.33532142639160156,0.3947281539440155,0.8643929362297058,0.8915112018585205,4.999999873689376e-06,126
0.33389145135879517,0.37562891840934753,0.8710019588470459,0.887704610824585,4.999999873689376e-06,127
0.33627116680145264,0.3746717572212219,0.8669223189353943,0.8949372172355652,4.999999873689376e-06,128
0.3289811313152313,0.3758670389652252,0.8720626831054688,0.8918918967247009,4.999999873689376e-06,129
0.35371044278144836,0.36659958958625793,0.8727970123291016,0.8861819505691528,4.999999873689376e-06,130
0.34134677052497864,0.36390724778175354,0.8720626831054688,0.8911305665969849,4.999999873689376e-06,131
0.3189133107662201,0.3617820739746094,0.8745920658111572,0.8956984877586365,4.999999873689376e-06,132
0.3352023959159851,0.34739166498184204,0.8783453106880188,0.8949372172355652,4.999999873689376e-06,133
0.3187320828437805,0.3446779251098633,0.8809562921524048,0.897601842880249,4.999999873689376e-06,134
0.32543742656707764,0.34491676092147827,0.8820985555648804,0.8987438082695007,4.999999873689376e-06,135
0.308771014213562,0.3418763279914856,0.8807930946350098,0.9063570499420166,4.999999873689376e-06,136
0.34685492515563965,0.3305603265762329,0.884056806564331,0.8918918967247009,4.999999873689376e-06,137
0.33612024784088135,0.3344500660896301,0.8814458250999451,0.8937951922416687,4.999999873689376e-06,138
0.3100218176841736,0.32682543992996216,0.8839752078056335,0.8998857736587524,4.999999873689376e-06,139
0.2974582016468048,0.3310089409351349,0.886014997959137,0.9094023704528809,4.999999873689376e-06,140
0.3082045018672943,0.3262210488319397,0.8867493271827698,0.9014084339141846,4.999999873689376e-06,141
0.3192930817604065,0.3127363324165344,0.8908289670944214,0.8979824781417847,4.999999873689376e-06,142
0.3018042743206024,0.31293565034866333,0.8944190740585327,0.905976414680481,4.999999873689376e-06,143
0.30773621797561646,0.3046182692050934,0.8946638107299805,0.9021697640419006,4.999999873689376e-06,144
0.30303725600242615,0.3106019198894501,0.8903394341468811,0.9063570499420166,2.499999936844688e-06,145
0.2889699935913086,0.29995197057724,0.8946638107299805,0.9124476313591003,2.499999936844688e-06,146
0.28807297348976135,0.2979027032852173,0.8971115946769714,0.9120669960975647,2.499999936844688e-06,147
0.3048873841762543,0.2948923110961914,0.897193193435669,0.9071183800697327,2.499999936844688e-06,148
0.30437031388282776,0.29966142773628235,0.8970300555229187,0.906737744808197,2.499999936844688e-06,149
0.29112353920936584,0.2919064462184906,0.8972747921943665,0.9097830057144165,2.499999936844688e-06,150
0.3087146282196045,0.2874741852283478,0.8979275226593018,0.905976414680481,2.499999936844688e-06,151
0.29621535539627075,0.2831112742424011,0.9037206172943115,0.9105443358421326,1.249999968422344e-06,152
0.2988933324813843,0.28874102234840393,0.9030678868293762,0.9132089614868164,1.249999968422344e-06,153
0.30635926127433777,0.2824094891548157,0.9012728333473206,0.9074990749359131,1.249999968422344e-06,154
0.2930377423763275,0.28548356890678406,0.8994777798652649,0.9094023704528809,1.249999968422344e-06,155
0.3011246621608734,0.27603691816329956,0.9023335576057434,0.9086410403251648,9.999999974752427e-07,156
0.3058015704154968,0.2742195129394531,0.9031494855880737,0.906737744808197,9.999999974752427e-07,157
0.3140332102775574,0.27892187237739563,0.9028230905532837,0.9055957198143005,9.999999974752427e-07,158
0.3003678321838379,0.28127703070640564,0.9019255638122559,0.9124476313591003,9.999999974752427e-07,159
0.30768918991088867,0.27495789527893066,0.9046997427940369,0.9071183800697327,9.999999974752427e-07,160
0.31673383712768555,0.2770633399486542,0.903965413570404,0.9040730595588684,9.999999974752427e-07,161
0.31451117992401123,0.2751941680908203,0.9049445390701294,0.9052150845527649,9.999999974752427e-07,162
0.30961859226226807,0.28196612000465393,0.9000489711761475,0.9082603454589844,9.999999974752427e-07,163
0.3093050420284271,0.2753329277038574,0.90592360496521,0.9071183800697327,9.999999974752427e-07,164
0.3099871575832367,0.2779156565666199,0.9063315987586975,0.9052150845527649,9.999999974752427e-07,165
0.312084436416626,0.26564735174179077,0.9081266522407532,0.9033117890357971,9.999999974752427e-07,166
0.3112294375896454,0.27357572317123413,0.9076370596885681,0.9029310941696167,9.999999974752427e-07,167
0.31326448917388916,0.2611163556575775,0.9110639691352844,0.9033117890357971,9.999999974752427e-07,168
0.3100906014442444,0.2758331894874573,0.9029862880706787,0.9071183800697327,9.999999974752427e-07,169
