accuracy,val_loss,learning_rate,val_accuracy,loss,epoch
0.7992004156112671,0.37481531500816345,0.0010000000474974513,0.874381422996521,0.5777804851531982,47
0.8058909773826599,0.3731664717197418,0.0010000000474974513,0.8732394576072693,0.5590038895606995,48
0.8047487139701843,0.380379855632782,0.0010000000474974513,0.8778073787689209,0.5618361830711365,49
0.8027088642120361,0.39737269282341003,0.0010000000474974513,0.8663874864578247,0.5556653738021851,50
0.8078492283821106,0.3651222884654999,0.0010000000474974513,0.878568708896637,0.545134961605072,51
0.8008322715759277,0.371243417263031,0.0010000000474974513,0.8823753595352173,0.5684477090835571,52
0.8018929362297058,0.35498425364494324,0.0010000000474974513,0.879330039024353,0.565096914768219,53
0.8086651563644409,0.39911434054374695,0.0010000000474974513,0.8641035556793213,0.5520381927490234,54
0.810052216053009,0.3716665208339691,0.0010000000474974513,0.8717167973518372,0.5478966236114502,55
0.8078492283821106,0.3695225715637207,0.0010000000474974513,0.8728587627410889,0.5565841794013977,56
0.8055646419525146,0.38387179374694824,0.0010000000474974513,0.8717167973518372,0.5570506453514099,57
0.8125815987586975,0.35294410586357117,0.0010000000474974513,0.8800913691520691,0.5436654090881348,58
0.8065437078475952,0.3720915615558624,0.0010000000474974513,0.8713361024856567,0.5532119274139404,59
0.809889018535614,0.39307644963264465,0.0010000000474974513,0.8671488165855408,0.5420873761177063,60
0.8079308271408081,0.35376864671707153,0.0010000000474974513,0.883517324924469,0.5438452959060669,61
0.8134791254997253,0.3606562614440918,0.0005000000237487257,0.8804720044136047,0.5426835417747498,62
0.8202512860298157,0.3460513651371002,0.0005000000237487257,0.8819946646690369,0.5247442126274109,63
0.8195985555648804,0.35039305686950684,0.0005000000237487257,0.8846592903137207,0.5239601731300354,64
0.8207408785820007,0.36288630962371826,0.0005000000237487257,0.8751427531242371,0.5195215940475464,65
0.8213120102882385,0.3488573431968689,0.0005000000237487257,0.878568708896637,0.5226842164993286,66
0.8172323703765869,0.3132858872413635,0.0005000000237487257,0.8960791826248169,0.5198375582695007,67
0.8270235061645508,0.34742817282676697,0.0005000000237487257,0.883517324924469,0.5094069242477417,68
0.8226174712181091,0.3541284501552582,0.0005000000237487257,0.8789493441581726,0.5043367743492126,69
0.8231886625289917,0.3238149881362915,0.0005000000237487257,0.8918918967247009,0.5101277232170105,70
0.8248205184936523,0.33336299657821655,0.0005000000237487257,0.8797106742858887,0.5018906593322754,71
0.8229438662528992,0.3217606544494629,0.0005000000237487257,0.8858013153076172,0.5122379660606384,72
0.8242493271827698,0.32305461168289185,0.0005000000237487257,0.8899886012077332,0.5037252902984619,73
0.8232702612876892,0.3602730929851532,0.0005000000237487257,0.8732394576072693,0.5142752528190613,74
0.8242493271827698,0.33036020398139954,0.0005000000237487257,0.8880852460861206,0.500950276851654,75
0.8249021172523499,0.30452054738998413,0.0005000000237487257,0.8972211480140686,0.5068513751029968,76
0.8320006728172302,0.3063056766986847,0.0005000000237487257,0.8911305665969849,0.4933132231235504,77
0.8312663435935974,0.3243919909000397,0.0005000000237487257,0.8896079063415527,0.4911704659461975,78
0.8287369608879089,0.33955317735671997,0.0005000000237487257,0.8823753595352173,0.4934379756450653,79
0.8288185596466064,0.34371301531791687,0.0005000000237487257,0.8812333345413208,0.4881839156150818,80
0.8248205184936523,0.3400476276874542,0.0005000000237487257,0.8819946646690369,0.49859678745269775,81
0.8254732489585876,0.3168981075286865,0.0005000000237487257,0.8918918967247009,0.4958967864513397,82
0.824004590511322,0.33338019251823425,0.0005000000237487257,0.8831366300582886,0.5003547072410583,83
0.8262075781822205,0.32520052790641785,0.0005000000237487257,0.8888465762138367,0.49086815118789673,84
0.8219647407531738,0.3294576108455658,0.0005000000237487257,0.8880852460861206,0.5023953914642334,85
0.8275130391120911,0.3161548972129822,0.0005000000237487257,0.8907499313354492,0.4906025528907776,86
0.8240861892700195,0.32252153754234314,0.0005000000237487257,0.8888465762138367,0.5035741925239563,87
0.8268603086471558,0.3242343068122864,0.0005000000237487257,0.8922725319862366,0.4868137836456299,88
0.8268603086471558,0.33690589666366577,0.0005000000237487257,0.8816140294075012,0.4940077066421509,89
0.826452374458313,0.3347257971763611,0.0005000000237487257,0.8812333345413208,0.49563348293304443,90
0.8307767510414124,0.31851211190223694,0.0005000000237487257,0.8892272710800171,0.49059081077575684,91
0.8294712901115417,0.3459901213645935,0.0005000000237487257,0.8770460486412048,0.48808789253234863,92
0.8306951522827148,0.3326370120048523,0.0002500000118743628,0.883517324924469,0.48452484607696533,93
0.8303688168525696,0.32848626375198364,0.0002500000118743628,0.8823753595352173,0.48110759258270264,94
0.8294712901115417,0.33692049980163574,0.0002500000118743628,0.8854206204414368,0.47603723406791687,95
0.8356723189353943,0.330970823764801,0.0002500000118743628,0.8892272710800171,0.47413235902786255,96
0.8307767510414124,0.30943429470062256,0.0002500000118743628,0.8930338621139526,0.47805479168891907,97
0.8386096358299255,0.3041040897369385,0.0002500000118743628,0.8956984877586365,0.4697410762310028,98
0.8377121686935425,0.3016272187232971,0.0002500000118743628,0.892653226852417,0.47293636202812195,99
0.8328166007995605,0.3089296519756317,0.0002500000118743628,0.8953178524971008,0.47880202531814575,100
0.8358355164527893,0.3111950755119324,0.0002500000118743628,0.8934145569801331,0.468889445066452,101
0.8378753066062927,0.2976069152355194,0.0002500000118743628,0.8998857736587524,0.474539577960968,102
0.8343668580055237,0.3132355213165283,0.0002500000118743628,0.8888465762138367,0.47744220495224,103
0.8369777798652649,0.31399139761924744,0.0002500000118743628,0.8907499313354492,0.47256171703338623,104
0.8372225761413574,0.3139038681983948,0.0002500000118743628,0.8899886012077332,0.4761551022529602,105
0.8408942818641663,0.3131639361381531,0.0002500000118743628,0.8892272710800171,0.459870308637619,106
0.8320006728172302,0.30616283416748047,0.0002500000118743628,0.8896079063415527,0.4758811593055725,107
0.83746737241745,0.3077191114425659,0.0002500000118743628,0.8930338621139526,0.4781157970428467,108
0.8335509300231934,0.3131619095802307,0.0002500000118743628,0.8903692364692688,0.47134390473365784,109
0.8391808271408081,0.3147111237049103,0.0002500000118743628,0.8896079063415527,0.4623778462409973,110
0.8357539176940918,0.3137960433959961,0.0002500000118743628,0.8880852460861206,0.4657987058162689,111
0.8382017016410828,0.31644028425216675,0.0002500000118743628,0.8907499313354492,0.4705597460269928,112
0.8362434506416321,0.29771435260772705,0.0002500000118743628,0.8945565223693848,0.4708356261253357,113
0.8364882469177246,0.3243325352668762,0.0002500000118743628,0.8888465762138367,0.46730777621269226,114
0.8367330431938171,0.3072168529033661,0.0002500000118743628,0.8960791826248169,0.47020357847213745,115
0.8388544321060181,0.3016330301761627,0.0002500000118743628,0.8945565223693848,0.45391348004341125,116
0.8358355164527893,0.3066454231739044,0.0002500000118743628,0.8934145569801331,0.46929290890693665,117
0.8397519588470459,0.3173581063747406,0.0002500000118743628,0.8892272710800171,0.4649123549461365,118
0.8430972695350647,0.31400927901268005,0.0001250000059371814,0.8979824781417847,0.46188244223594666,119
0.8377937078475952,0.299829363822937,0.0001250000059371814,0.896840512752533,0.4637521803379059,120
0.8373857736587524,0.3051612973213196,0.0001250000059371814,0.897601842880249,0.4691474437713623,121
0.8404862880706787,0.2980017364025116,0.0001250000059371814,0.9006471037864685,0.4603143632411957,122
0.8425261378288269,0.3125630021095276,0.0001250000059371814,0.8960791826248169,0.4597930610179901,123
0.8401598930358887,0.3197886645793915,0.0001250000059371814,0.8922725319862366,0.45334184169769287,124
0.8443211317062378,0.3163191080093384,0.0001250000059371814,0.8907499313354492,0.44547170400619507,125
0.8432604670524597,0.31007903814315796,0.0001250000059371814,0.8918918967247009,0.45149821043014526,126
0.8393439650535583,0.3096870481967926,0.0001250000059371814,0.8907499313354492,0.4584794342517853,127
0.8390176296234131,0.29599514603614807,0.0001250000059371814,0.8945565223693848,0.4503573477268219,128
0.8393439650535583,0.29903385043144226,0.0001250000059371814,0.8983631730079651,0.4562776982784271,129
0.8399151563644409,0.3068494498729706,0.0001250000059371814,0.8930338621139526,0.45534712076187134,130
0.8418733477592468,0.2996181547641754,0.0001250000059371814,0.8949372172355652,0.4642680585384369,131
0.8361618518829346,0.30006200075149536,0.0001250000059371814,0.8922725319862366,0.4672712981700897,132
0.8408126831054688,0.2957891821861267,0.0001250000059371814,0.8956984877586365,0.457809180021286,133
0.8399967551231384,0.29921430349349976,0.0001250000059371814,0.8934145569801331,0.4654610753059387,134
0.8382017016410828,0.2958085834980011,0.0001250000059371814,0.8979824781417847,0.4596349596977234,135
0.8380385041236877,0.2969619035720825,0.0001250000059371814,0.8953178524971008,0.4533539116382599,136
0.8426076769828796,0.3022364675998688,0.0001250000059371814,0.8953178524971008,0.44970759749412537,137
0.8402414917945862,0.3045404851436615,0.0001250000059371814,0.8949372172355652,0.4570242762565613,138
0.8447291254997253,0.29913052916526794,0.0001250000059371814,0.896840512752533,0.4490489363670349,139
0.8452186584472656,0.29650846123695374,0.0001250000059371814,0.896840512752533,0.44495880603790283,140
0.841302216053009,0.2943429946899414,0.0001250000059371814,0.9052150845527649,0.4530249238014221,141
0.8485639691352844,0.29383811354637146,0.0001250000059371814,0.9021697640419006,0.4413531422615051,142
0.8496246933937073,0.29429009556770325,0.0001250000059371814,0.8995051383972168,0.44536256790161133,143
0.8450554609298706,0.3030281364917755,0.0001250000059371814,0.8979824781417847,0.44554272294044495,144
0.8389360308647156,0.3068457543849945,0.0001250000059371814,0.8934145569801331,0.45386582612991333,145
0.84342360496521,0.2945142388343811,0.0001250000059371814,0.8983631730079651,0.45493313670158386,146
0.8432604670524597,0.3058730661869049,0.0001250000059371814,0.8960791826248169,0.45469874143600464,147
0.8470953106880188,0.30019330978393555,0.0001250000059371814,0.8953178524971008,0.45075303316116333,148
0.8482375741004944,0.29715272784233093,0.0001250000059371814,0.8987438082695007,0.4350242018699646,149
0.8430156707763672,0.2976059913635254,0.0001250000059371814,0.8995051383972168,0.44967982172966003,150
0.8368962407112122,0.30368682742118835,0.0001250000059371814,0.8956984877586365,0.4668380618095398,151
0.8447291254997253,0.2979555130004883,0.0001250000059371814,0.8998857736587524,0.4485738277435303,152
0.8432604670524597,0.3008333742618561,0.0001250000059371814,0.8995051383972168,0.45072582364082336,153
0.8475848436355591,0.2957301437854767,0.0001250000059371814,0.8983631730079651,0.44294676184654236,154
0.84407639503479,0.29431670904159546,0.0001250000059371814,0.9006471037864685,0.44669556617736816,155
0.8402414917945862,0.29473263025283813,0.0001250000059371814,0.9006471037864685,0.4517435133457184,156
0.8454634547233582,0.2968428432941437,0.0001250000059371814,0.9021697640419006,0.4446980059146881,157
0.8426076769828796,0.3006887137889862,0.0001250000059371814,0.8998857736587524,0.450423002243042,158
0.8372225761413574,0.29541832208633423,6.25000029685907e-05,0.9010277986526489,0.4589773118495941,159
0.8410574197769165,0.30092763900756836,6.25000029685907e-05,0.896840512752533,0.44727474451065063,160
0.8406494855880737,0.2956210970878601,6.25000029685907e-05,0.8987438082695007,0.45185720920562744,161
0.8393439650535583,0.29388707876205444,6.25000029685907e-05,0.8991245031356812,0.45416495203971863,162
0.8438315987586975,0.2930504381656647,6.25000029685907e-05,0.8991245031356812,0.44254329800605774,163
0.8426076769828796,0.2878638207912445,6.25000029685907e-05,0.9021697640419006,0.4497472643852234,164
0.841139018535614,0.2912665605545044,6.25000029685907e-05,0.901789128780365,0.45630010962486267,165
0.8423629403114319,0.2904585003852844,6.25000029685907e-05,0.901789128780365,0.44677406549453735,166
0.8431788682937622,0.2897498607635498,6.25000029685907e-05,0.901789128780365,0.4400499761104584,167
0.8488903641700745,0.2876049876213074,6.25000029685907e-05,0.9040730595588684,0.4367796778678894,168
0.8442395329475403,0.29142138361930847,6.25000029685907e-05,0.902550458908081,0.4451139271259308,169
0.8415470123291016,0.2904285192489624,6.25000029685907e-05,0.902550458908081,0.4482349455356598,170
0.84407639503479,0.29294461011886597,6.25000029685907e-05,0.8995051383972168,0.441940575838089,171
0.8469321131706238,0.29121923446655273,6.25000029685907e-05,0.9044537544250488,0.448306679725647,172
0.85003262758255,0.2871308922767639,6.25000029685907e-05,0.9044537544250488,0.43911340832710266,173
0.8457082509994507,0.28108882904052734,9.999999747378752e-06,0.9052150845527649,0.43753138184547424,174
0.8530515432357788,0.27120593190193176,9.999999747378752e-06,0.9029310941696167,0.42489880323410034,175
0.8635770082473755,0.2541411817073822,9.999999747378752e-06,0.906737744808197,0.3932834565639496,176
0.8631690740585327,0.2688046097755432,9.999999747378752e-06,0.9048343896865845,0.39162904024124146,177
0.8650456666946411,0.26319295167922974,9.999999747378752e-06,0.9071183800697327,0.3875175714492798,178
0.8686357736587524,0.24944765865802765,9.999999747378752e-06,0.9097830057144165,0.3835735321044922,179
0.8689621686935425,0.23740477859973907,9.999999747378752e-06,0.9154929518699646,0.379382848739624,180
0.8721442818641663,0.23892198503017426,9.999999747378752e-06,0.915873646736145,0.37276121973991394,181
0.8742656707763672,0.22900253534317017,9.999999747378752e-06,0.920060932636261,0.3605010509490967,182
0.8710835576057434,0.2315208911895752,9.999999747378752e-06,0.9173962473869324,0.36704057455062866,183
0.87532639503479,0.2447323203086853,9.999999747378752e-06,0.9139702916145325,0.3551636040210724,184
0.8718994855880737,0.26731613278388977,9.999999747378752e-06,0.9086410403251648,0.3632260262966156,185
0.8771213889122009,0.22271424531936646,9.999999747378752e-06,0.9196802377700806,0.35067465901374817,186
0.8767950534820557,0.2224816232919693,9.999999747378752e-06,0.9204415678977966,0.3568968176841736,187
0.8744288682937622,0.22411653399467468,9.999999747378752e-06,0.9196802377700806,0.34964147210121155,188
0.8769582509994507,0.21919134259223938,9.999999747378752e-06,0.9246288537979126,0.33856457471847534,189
0.8816090226173401,0.22069303691387177,9.999999747378752e-06,0.9223448634147644,0.34008654952049255,190
0.8869941234588623,0.21261315047740936,9.999999747378752e-06,0.9257708191871643,0.3294675052165985,191
0.8860965967178345,0.22160352766513824,9.999999747378752e-06,0.9173962473869324,0.3321588933467865,192
0.8873205184936523,0.21436332166194916,9.999999747378752e-06,0.9238675236701965,0.3260808289051056,193
0.8851990699768066,0.2115631103515625,9.999999747378752e-06,0.9215835332870483,0.3284761309623718,194
0.8851174712181091,0.218775674700737,9.999999747378752e-06,0.9231061935424805,0.3336649239063263,195
0.8896051049232483,0.20073556900024414,9.999999747378752e-06,0.9288161396980286,0.3170848786830902,196
0.8921344876289368,0.22502486407756805,9.999999747378752e-06,0.9219642281532288,0.31615427136421204,197
0.8851174712181091,0.20210492610931396,9.999999747378752e-06,0.9311001300811768,0.3314778506755829,198
0.8911553621292114,0.19557732343673706,9.999999747378752e-06,0.9280548095703125,0.3165058493614197,199
0.8909921646118164,0.20728498697280884,9.999999747378752e-06,0.9261515140533447,0.32012802362442017,200
0.8941742777824402,0.19424328207969666,9.999999747378752e-06,0.9330034255981445,0.3034190535545349,201
0.888952374458313,0.19665002822875977,9.999999747378752e-06,0.9333840608596802,0.31012746691703796,202
0.8908289670944214,0.18850751221179962,9.999999747378752e-06,0.9360487461090088,0.31558266282081604,203
0.8885443806648254,0.18981213867664337,9.999999747378752e-06,0.9379520416259766,0.32163506746292114,204
0.8982539176940918,0.1898721158504486,9.999999747378752e-06,0.9387133717536926,0.30553266406059265,205
0.8921344876289368,0.1992528736591339,9.999999747378752e-06,0.9333840608596802,0.30971992015838623,206
0.8977643847465515,0.19019120931625366,9.999999747378752e-06,0.9394747018814087,0.3009144067764282,207
0.8977643847465515,0.1965692788362503,4.999999873689376e-06,0.9352874159812927,0.29514771699905396,208
0.9043733477592468,0.19106152653694153,4.999999873689376e-06,0.9379520416259766,0.28143954277038574,209
0.9032310843467712,0.19348330795764923,4.999999873689376e-06,0.9356680512428284,0.28630685806274414,210
0.8998857736587524,0.18333831429481506,4.999999873689376e-06,0.9409973621368408,0.2834542691707611,211
0.8980907201766968,0.18751224875450134,4.999999873689376e-06,0.9379520416259766,0.2937667965888977,212
0.9028230905532837,0.19322794675827026,4.999999873689376e-06,0.9360487461090088,0.28125321865081787,213
0.8968668580055237,0.17923545837402344,4.999999873689376e-06,0.9413779973983765,0.29447704553604126,214
0.9029046893119812,0.18162165582180023,4.999999873689376e-06,0.9432812929153442,0.2878307104110718,215
0.9006201028823853,0.18595781922340393,4.999999873689376e-06,0.9390940070152283,0.28498217463493347,216
0.9002937078475952,0.19065183401107788,4.999999873689376e-06,0.9383326768875122,0.2842094898223877,217
0.8980907201766968,0.17890700697898865,4.999999873689376e-06,0.9398553371429443,0.29517289996147156,218
0.9002937078475952,0.1868201196193695,4.999999873689376e-06,0.9375713467597961,0.2893293797969818,219
0.89996737241745,0.16847677528858185,4.999999873689376e-06,0.9440426230430603,0.2862987816333771,220
0.9000489711761475,0.1847897469997406,4.999999873689376e-06,0.9387133717536926,0.2861661911010742,221
0.9008648991584778,0.18254131078720093,4.999999873689376e-06,0.9375713467597961,0.27962949872016907,222
0.9009464979171753,0.1824515163898468,4.999999873689376e-06,0.9398553371429443,0.2868044674396515,223
0.9029046893119812,0.17397671937942505,4.999999873689376e-06,0.9417586326599121,0.28140315413475037,224
0.9046997427940369,0.17806440591812134,2.499999936844688e-06,0.9409973621368408,0.27757781744003296,225
0.9055156707763672,0.17888838052749634,2.499999936844688e-06,0.9409973621368408,0.2805999219417572,226
0.9007833003997803,0.1769583374261856,2.499999936844688e-06,0.9406166672706604,0.284042090177536,227
0.9077186584472656,0.1733715534210205,2.499999936844688e-06,0.9421393275260925,0.27333804965019226,228
0.9028230905532837,0.17398345470428467,1.249999968422344e-06,0.9417586326599121,0.2758074998855591,229
0.9069843292236328,0.1739596575498581,1.249999968422344e-06,0.9440426230430603,0.26769015192985535,230
0.903639018535614,0.1757141500711441,1.249999968422344e-06,0.9421393275260925,0.2804443836212158,231
0.9044549465179443,0.17745369672775269,1.249999968422344e-06,0.9402360320091248,0.27672716975212097,232
0.909024178981781,0.17736861109733582,9.999999974752427e-07,0.9425199627876282,0.2700927257537842,233
0.9056788682937622,0.17708852887153625,9.999999974752427e-07,0.9413779973983765,0.27607688307762146,234
0.9042917490005493,0.1766558736562729,9.999999974752427e-07,0.9413779973983765,0.27455586194992065,235
0.9025783538818359,0.1755918562412262,9.999999974752427e-07,0.9421393275260925,0.2799692153930664,236
