epoch,accuracy,loss,val_accuracy,val_loss
0,0.7917112708091736,0.5996580123901367,0.8492505550384521,0.4642934203147888
1,0.8017776608467102,0.5648024082183838,0.8402569890022278,0.4843486547470093
2,0.8009209632873535,0.5748867392539978,0.8496788144111633,0.4551088511943817
3,0.8040265440940857,0.5612432956695557,0.8522483706474304,0.45079249143600464
4,0.8117370009422302,0.5353358387947083,0.856531023979187,0.43896961212158203
5,0.8227671980857849,0.5151743292808533,0.8492505550384521,0.46334391832351685
6,0.8241593241691589,0.4989262819290161,0.8548179864883423,0.4537828862667084
7,0.8250160813331604,0.5118974447250366,0.8655246496200562,0.4305960536003113
8,0.8252302408218384,0.4990517795085907,0.8650963306427002,0.4208219349384308
9,0.8274791240692139,0.4940086901187897,0.8766595125198364,0.3964978754520416
10,0.8269436955451965,0.49265894293785095,0.8706638216972351,0.4062725603580475
11,0.8331548571586609,0.486979603767395,0.8723768591880798,0.4063301086425781
12,0.8313343524932861,0.49065232276916504,0.8710920810699463,0.40486791729927063
13,0.8342257738113403,0.4802438020706177,0.8719485998153687,0.4034960865974426
14,0.8326194286346436,0.4773479998111725,0.8740899562835693,0.3989567160606384
15,0.8333690166473389,0.4808309078216553,0.8758029937744141,0.39083927869796753
16,0.8408652544021606,0.4618099629878998,0.8715203404426575,0.4050339460372925
17,0.8396872878074646,0.4632939398288727,0.8702355623245239,0.39349955320358276
