epoch,accuracy,loss,val_accuracy,val_loss
0,0.7661169171333313,0.673003613948822,0.8089935779571533,0.5536811947822571
1,0.7681516408920288,0.647007942199707,0.8137044906616211,0.5254403352737427
2,0.7785392999649048,0.6166249513626099,0.8167023658752441,0.508665144443512
3,0.7830370664596558,0.6093616485595703,0.8192719221115112,0.4982849657535553
4,0.7897836565971375,0.5990964770317078,0.8226980566978455,0.4885658919811249
5,0.791818380355835,0.5863467454910278,0.8291220664978027,0.4774392247200012
6,0.8003855347633362,0.5832881331443787,0.8274089694023132,0.47634145617485046
7,0.7997429966926575,0.5738393068313599,0.8316916227340698,0.4643266499042511
8,0.8037052750587463,0.5625041723251343,0.8291220664978027,0.47295549511909485
9,0.8075605034828186,0.554827868938446,0.832548201084137,0.4657302498817444
10,0.8122724294662476,0.5396438837051392,0.8389721512794495,0.4524693191051483
11,0.8079888820648193,0.549690842628479,0.8381156325340271,0.4577116072177887
12,0.8100235462188721,0.5392472147941589,0.8419700264930725,0.4459865689277649
13,0.8119511604309082,0.5436781048774719,0.8402569890022278,0.4421761929988861
14,0.8115227818489075,0.538185179233551,0.8423982858657837,0.4402320086956024
15,0.8150567412376404,0.5316798090934753,0.8445396423339844,0.43742507696151733
16,0.8163418173789978,0.5293002128601074,0.8475374579429626,0.429891973733902
