loss,learning_rate,accuracy,val_loss,val_accuracy,epoch
0.6441998481750488,0.0010000000474974513,0.7742330431938171,0.5062505602836609,0.8218500018119812,60
0.6340298056602478,0.0010000000474974513,0.7792102098464966,0.5066378116607666,0.8207080364227295,61
0.6312323212623596,0.0010000000474974513,0.7793733477592468,0.5155230760574341,0.8130947947502136,62
0.6374231576919556,0.0010000000474974513,0.7745593786239624,0.5195334553718567,0.8191853761672974,63
0.6309798955917358,0.0010000000474974513,0.7779046893119812,0.4917352795600891,0.8226113319396973,64
0.6248744130134583,0.0010000000474974513,0.778475821018219,0.49480605125427246,0.8298439383506775,65
0.6343373656272888,0.0010000000474974513,0.7757017016410828,0.5202007293701172,0.8195660710334778,66
0.6010140180587769,0.0005000000237487257,0.7877774238586426,0.48619332909584045,0.8302245736122131,67
0.6014914512634277,0.0005000000237487257,0.7925097942352295,0.4544149339199066,0.8397411704063416,68
0.6023170351982117,0.0005000000237487257,0.7894908785820007,0.4865124225616455,0.8298439383506775,69
0.5953952670097351,0.0005000000237487257,0.7874510288238525,0.4586518108844757,0.8389798402786255,70
0.6016414761543274,0.0005000000237487257,0.7863903641700745,0.46523430943489075,0.8344118595123291,71
0.5993748307228088,0.0005000000237487257,0.7870430946350098,0.47264212369918823,0.8351731896400452,72
0.595661997795105,0.0005000000237487257,0.790306806564331,0.4675174951553345,0.8366958498954773,73
0.5933266878128052,0.0005000000237487257,0.7900620102882385,0.46709418296813965,0.8405025005340576,74
0.5988966822624207,0.0005000000237487257,0.7907963395118713,0.4590516686439514,0.8412637710571289,75
0.598939836025238,0.0005000000237487257,0.7934073209762573,0.4653472602367401,0.833650529384613,76
0.5864039063453674,0.0005000000237487257,0.7947127819061279,0.4521593451499939,0.8389798402786255,77
0.5947129130363464,0.0005000000237487257,0.7949575781822205,0.4617881774902344,0.842025101184845,78
0.5996689200401306,0.0005000000237487257,0.7878590226173401,0.47390636801719666,0.8408831357955933,79
0.5936756730079651,0.0005000000237487257,0.7905515432357788,0.45819902420043945,0.8458317518234253,80
0.5862956047058105,0.0005000000237487257,0.792754590511322,0.4831993281841278,0.828701913356781,81
0.5802065134048462,0.0005000000237487257,0.7987924218177795,0.4600495398044586,0.8412637710571289,82
0.5983453989028931,0.0005000000237487257,0.7909595370292664,0.46484750509262085,0.8344118595123291,83
0.5868712067604065,0.0005000000237487257,0.7928361892700195,0.4621276259422302,0.8412637710571289,84
0.5801753401756287,0.0005000000237487257,0.7996899485588074,0.46417614817619324,0.842786431312561,85
0.5892130732536316,0.0005000000237487257,0.7921018004417419,0.4606783092021942,0.8401218056678772,86
0.5791394114494324,0.0005000000237487257,0.801485002040863,0.48421719670295715,0.8313665986061096,87
0.5755136013031006,0.0005000000237487257,0.7973237633705139,0.44476187229156494,0.8462123870849609,88
0.5812183618545532,0.0005000000237487257,0.795202374458313,0.4642108082771301,0.8370764851570129,89
0.5876927971839905,0.0005000000237487257,0.7958551049232483,0.49399006366729736,0.8279406428337097,90
0.5827996134757996,0.0005000000237487257,0.7956103086471558,0.4668661057949066,0.8374571800231934,91
0.595818281173706,0.0005000000237487257,0.7902252078056335,0.49189963936805725,0.8264179825782776,92
0.5898008942604065,0.0005000000237487257,0.7921018004417419,0.4726216793060303,0.8325085639953613,93
0.5874208211898804,0.0005000000237487257,0.7926729917526245,0.4850034713745117,0.8275599479675293,94
0.5855615735054016,0.0005000000237487257,0.7926729917526245,0.4494515657424927,0.8405025005340576,95
0.5685207843780518,0.0005000000237487257,0.7990372180938721,0.48911863565444946,0.8363152146339417,96
0.5828680992126465,0.0005000000237487257,0.7969973683357239,0.4560859203338623,0.8424057960510254,97
0.5708836913108826,0.0005000000237487257,0.797650158405304,0.4466243386268616,0.8473544120788574,98
0.5669854879379272,0.0005000000237487257,0.7945495843887329,0.46003249287605286,0.8382185101509094,99
0.5672121644020081,0.0005000000237487257,0.8003426790237427,0.47052544355392456,0.8340312242507935,100
0.5741879343986511,0.0005000000237487257,0.8000163435935974,0.46638086438179016,0.8424057960510254,101
0.5804906487464905,0.0005000000237487257,0.7943048477172852,0.4729069769382477,0.8359345197677612,102
0.5710106492042542,0.0005000000237487257,0.8023009300231934,0.46034660935401917,0.8401218056678772,103
0.5742204189300537,0.0005000000237487257,0.8020561337471008,0.493562251329422,0.8294632434844971,104
0.5823401808738708,0.0002500000118743628,0.7974053621292114,0.45525461435317993,0.8405025005340576,105
0.5706746578216553,0.0002500000118743628,0.7977316975593567,0.4423762559890747,0.8465930819511414,106
0.5695622563362122,0.0002500000118743628,0.8001794815063477,0.4490854740142822,0.8496383428573608,107
0.5667930841445923,0.0002500000118743628,0.8042591214179993,0.4382683038711548,0.8496383428573608,108
0.5583978891372681,0.0002500000118743628,0.803606390953064,0.4404944181442261,0.8458317518234253,109
0.5636354088783264,0.0002500000118743628,0.7977316975593567,0.4451429545879364,0.842786431312561,110
0.5574694871902466,0.0002500000118743628,0.8045855164527893,0.45085808634757996,0.8454510569572449,111
0.5591740012168884,0.0002500000118743628,0.8031168580055237,0.4379099905490875,0.8477350473403931,112
0.5581015348434448,0.0002500000118743628,0.8057277798652649,0.44660094380378723,0.8401218056678772,113
0.5628705024719238,0.0002500000118743628,0.8054830431938171,0.43239977955818176,0.8503996729850769,114
0.5626260638237,0.0002500000118743628,0.8023009300231934,0.43778684735298157,0.8450704216957092,115
0.552035391330719,0.0002500000118743628,0.806380569934845,0.43227991461753845,0.8515416979789734,116
0.5583203434944153,0.0002500000118743628,0.8055646419525146,0.43458595871925354,0.8450704216957092,117
0.5589219331741333,0.0002500000118743628,0.8033615946769714,0.43791571259498596,0.8488770723342896,118
0.5510010719299316,0.0002500000118743628,0.8035247921943665,0.44355309009552,0.8500190377235413,119
0.5547580122947693,0.0002500000118743628,0.8041775226593018,0.4390116035938263,0.8500190377235413,120
0.5597387552261353,0.0002500000118743628,0.8009138107299805,0.43554988503456116,0.851161003112793,121
0.552065908908844,0.0002500000118743628,0.8069517016410828,0.43882060050964355,0.846973717212677,122
0.5446701645851135,0.0002500000118743628,0.8056462407112122,0.45372503995895386,0.8431671261787415,123
0.5564744472503662,0.0002500000118743628,0.8033615946769714,0.4473387598991394,0.8477350473403931,124
0.5530032515525818,0.0002500000118743628,0.8068701028823853,0.45464858412742615,0.8397411704063416,125
0.5548291206359863,0.0002500000118743628,0.8057277798652649,0.4459792673587799,0.8424057960510254,126
0.5531408786773682,0.0002500000118743628,0.8047487139701843,0.464539110660553,0.833650529384613,127
0.5512115359306335,0.0002500000118743628,0.806380569934845,0.45043760538101196,0.8424057960510254,128
0.5510726571083069,0.0002500000118743628,0.8038511872291565,0.44473782181739807,0.846973717212677,129
0.5504643321037292,0.0002500000118743628,0.8029536604881287,0.44674956798553467,0.8458317518234253,130
0.5452491044998169,0.0002500000118743628,0.8064621686935425,0.43687766790390015,0.8481157422065735,131
0.5587676763534546,0.0002500000118743628,0.8054014444351196,0.44133272767066956,0.8503996729850769,132
0.5489669442176819,0.0001250000059371814,0.8045039176940918,0.4463558793067932,0.8488770723342896,133
0.5567208528518677,0.0001250000059371814,0.8045039176940918,0.4385066628456116,0.8496383428573608,134
0.5506754517555237,0.0001250000059371814,0.8070333003997803,0.4365531802177429,0.8500190377235413,135
0.546309769153595,0.0001250000059371814,0.8068701028823853,0.43914103507995605,0.851161003112793,136
0.548487663269043,0.0001250000059371814,0.8093178868293762,0.4381287395954132,0.8526836633682251,137
0.543114185333252,0.0001250000059371814,0.8083387613296509,0.4434943199157715,0.8481157422065735,138
0.5396206974983215,0.0001250000059371814,0.8080939650535583,0.44666796922683716,0.8458317518234253,139
0.5471860766410828,0.0001250000059371814,0.8080939650535583,0.44021743535995483,0.8492577075958252,140
0.5380165576934814,0.0001250000059371814,0.8094810843467712,0.43850719928741455,0.8496383428573608,141
0.5383634567260742,0.0001250000059371814,0.8110313415527344,0.4350045919418335,0.8507803678512573,142
0.5468125343322754,0.0001250000059371814,0.8040959239006042,0.43356847763061523,0.8538256287574768,143
0.538216233253479,0.0001250000059371814,0.8118472695350647,0.4387955665588379,0.851161003112793,144
0.5452269911766052,0.0001250000059371814,0.8106233477592468,0.43508026003837585,0.851161003112793,145
0.5483442544937134,0.0001250000059371814,0.8089914917945862,0.4394398033618927,0.8477350473403931,146
0.5404319763183594,0.0001250000059371814,0.8080124258995056,0.4337141811847687,0.8488770723342896,147
0.5428107976913452,0.0001250000059371814,0.8116024732589722,0.44103631377220154,0.8473544120788574,148
0.5510279536247253,6.25000029685907e-05,0.8057277798652649,0.4465508460998535,0.8462123870849609,149
0.5437650680541992,6.25000029685907e-05,0.8114392757415771,0.43815314769744873,0.8481157422065735,150
0.536914050579071,6.25000029685907e-05,0.8101338148117065,0.43690139055252075,0.8496383428573608,151
0.5386340022087097,6.25000029685907e-05,0.8108681440353394,0.4377431273460388,0.8515416979789734,152
0.557449460029602,6.25000029685907e-05,0.8029536604881287,0.42542293667793274,0.8553482890129089,153
0.5422536730766296,6.25000029685907e-05,0.8124184012413025,0.4328586459159851,0.8545869588851929,154
0.5348110198974609,6.25000029685907e-05,0.814784586429596,0.42738255858421326,0.8557289838790894,155
0.5326210856437683,6.25000029685907e-05,0.8116024732589722,0.4323393702507019,0.8534449934959412,156
0.5401560664176941,6.25000029685907e-05,0.8080939650535583,0.430632084608078,0.8553482890129089,157
0.5417694449424744,6.25000029685907e-05,0.810215413570404,0.4296954572200775,0.8523030281066895,158
0.5470694303512573,6.25000029685907e-05,0.809889018535614,0.43218398094177246,0.8526836633682251,159
0.5490022897720337,6.25000029685907e-05,0.8058909773826599,0.43040362000465393,0.8534449934959412,160
0.5478504300117493,6.25000029685907e-05,0.8072780966758728,0.42678648233413696,0.8542063236236572,161
0.5432906746864319,6.25000029685907e-05,0.8077676296234131,0.431449830532074,0.8500190377235413,162
0.5386767983436584,6.25000029685907e-05,0.8069517016410828,0.42914149165153503,0.8534449934959412,163
0.5469497442245483,6.25000029685907e-05,0.8060541749000549,0.43190768361091614,0.8503996729850769,164
0.539117693901062,6.25000029685907e-05,0.8133975267410278,0.4327196478843689,0.8465930819511414,165
0.5347285270690918,6.25000029685907e-05,0.8095626831054688,0.4317876994609833,0.8500190377235413,166
0.5383259654045105,6.25000029685907e-05,0.8096442818641663,0.43653371930122375,0.8492577075958252,167
0.5282479524612427,6.25000029685907e-05,0.8116840720176697,0.4307261109352112,0.851922333240509,168
0.5378535389900208,6.25000029685907e-05,0.8105417490005493,0.4359852373600006,0.8473544120788574,169
0.5316102504730225,3.125000148429535e-05,0.8125815987586975,0.4321156144142151,0.8507803678512573,170
0.5346987247467041,3.125000148429535e-05,0.8091546893119812,0.4350106418132782,0.8481157422065735,171
0.5353927612304688,3.125000148429535e-05,0.81282639503479,0.43256276845932007,0.851161003112793,172
0.5365951657295227,3.125000148429535e-05,0.8099706172943115,0.43095117807388306,0.8526836633682251,173
0.5418996810913086,3.125000148429535e-05,0.8102970123291016,0.434879869222641,0.8492577075958252,174
0.5388460159301758,3.125000148429535e-05,0.8082571625709534,0.4324828088283539,0.851161003112793,175
0.5320998430252075,3.125000148429535e-05,0.8154373168945312,0.43281543254852295,0.8507803678512573,176
0.5410097241401672,3.125000148429535e-05,0.8092362880706787,0.43165260553359985,0.851161003112793,177
0.5424400568008423,3.125000148429535e-05,0.810052216053009,0.4334942102432251,0.8503996729850769,178
0.5350019335746765,3.125000148429535e-05,0.8089098930358887,0.43282824754714966,0.8523030281066895,179
0.5299777388572693,3.125000148429535e-05,0.8130711317062378,0.4312502145767212,0.851161003112793,180
0.5403879880905151,3.125000148429535e-05,0.810215413570404,0.4325201213359833,0.851922333240509,181
0.5283942222595215,3.125000148429535e-05,0.810052216053009,0.4321724474430084,0.8523030281066895,182
0.5292264819145203,3.125000148429535e-05,0.814784586429596,0.4329307973384857,0.851922333240509,183
0.537713885307312,3.125000148429535e-05,0.8107865452766418,0.43430113792419434,0.8530643582344055,184
0.5358221530914307,3.125000148429535e-05,0.8124184012413025,0.4339282214641571,0.8503996729850769,185
0.5272371172904968,1.5625000742147677e-05,0.8160901069641113,0.4313042461872101,0.8530643582344055,186
0.5252320170402527,1.5625000742147677e-05,0.8102970123291016,0.4327488839626312,0.8530643582344055,187
0.5206270813941956,9.999999747378752e-06,0.8138054609298706,0.41254258155822754,0.8618195652961731,188
0.5018890500068665,9.999999747378752e-06,0.8195985555648804,0.40354642271995544,0.8663874864578247,189
0.4871918559074402,9.999999747378752e-06,0.8259627819061279,0.39583897590637207,0.865245521068573,190
0.4861206114292145,9.999999747378752e-06,0.8320822715759277,0.38930389285087585,0.8671488165855408,191
0.47182023525238037,9.999999747378752e-06,0.8351011872291565,0.38594168424606323,0.8679101467132568,192
0.47081416845321655,9.999999747378752e-06,0.8375489711761475,0.37509840726852417,0.8717167973518372,193
0.46849754452705383,9.999999747378752e-06,0.8353459239006042,0.36537036299705505,0.8762847185134888,194
0.45236727595329285,9.999999747378752e-06,0.841465413570404,0.3671134412288666,0.8747620582580566,195
0.4397108852863312,9.999999747378752e-06,0.8466873168945312,0.3635508716106415,0.8740007877349854,196
0.44889017939567566,9.999999747378752e-06,0.8378753066062927,0.35960569977760315,0.8770460486412048,197
0.4333667457103729,9.999999747378752e-06,0.8471769094467163,0.3578287363052368,0.8766654133796692,198
0.44635531306266785,9.999999747378752e-06,0.841465413570404,0.3544444739818573,0.8770460486412048,199
0.436036080121994,9.999999747378752e-06,0.8479112386703491,0.35223856568336487,0.8774267435073853,200
0.42554372549057007,9.999999747378752e-06,0.8515012860298157,0.35447654128074646,0.8759040832519531,201
0.4321257174015045,9.999999747378752e-06,0.8466873168945312,0.351564884185791,0.8781880736351013,202
0.4332237243652344,9.999999747378752e-06,0.8478296399116516,0.3489575982093811,0.8812333345413208,203
0.4303743541240692,9.999999747378752e-06,0.8464425802230835,0.3426339328289032,0.8789493441581726,204
0.42615196108818054,9.999999747378752e-06,0.8510933518409729,0.3404769003391266,0.8804720044136047,205
0.4124467670917511,9.999999747378752e-06,0.8572943806648254,0.33813661336898804,0.8816140294075012,206
0.41132134199142456,9.999999747378752e-06,0.8546018004417419,0.3360677659511566,0.8816140294075012,207
0.4190576672554016,9.999999747378752e-06,0.8494614958763123,0.3344184160232544,0.8819946646690369,208
0.4163292348384857,9.999999747378752e-06,0.8506853580474854,0.3307391405105591,0.8812333345413208,209
0.4177823066711426,9.999999747378752e-06,0.8532963395118713,0.3327523469924927,0.8800913691520691,210
0.39980265498161316,9.999999747378752e-06,0.863658607006073,0.32819852232933044,0.8823753595352173,211
0.4070417881011963,9.999999747378752e-06,0.8578655123710632,0.3261062502861023,0.8850399851799011,212
0.3940010964870453,9.999999747378752e-06,0.8628426790237427,0.32429301738739014,0.8869432806968689,213
0.3899367153644562,9.999999747378752e-06,0.8602316975593567,0.3187164068222046,0.8873239159584045,214
0.3886374235153198,9.999999747378752e-06,0.8642297387123108,0.3230842351913452,0.8896079063415527,215
0.3968489170074463,9.999999747378752e-06,0.8606396913528442,0.31685981154441833,0.888465940952301,216
0.39377033710479736,9.999999747378752e-06,0.8623531460762024,0.31994518637657166,0.8865626454353333,217
0.39576318860054016,9.999999747378752e-06,0.8650456666946411,0.3209969997406006,0.8888465762138367,218
0.39956414699554443,9.999999747378752e-06,0.8555809259414673,0.31651484966278076,0.8911305665969849,219
0.39199960231781006,9.999999747378752e-06,0.8599053621292114,0.312741219997406,0.8915112018585205,220
0.3895217478275299,9.999999747378752e-06,0.8626794815063477,0.313154011964798,0.8918918967247009,221
0.3942384719848633,9.999999747378752e-06,0.8634138107299805,0.31036677956581116,0.8922725319862366,222
0.387458860874176,9.999999747378752e-06,0.8660247921943665,0.3048398792743683,0.8934145569801331,223
0.37343016266822815,9.999999747378752e-06,0.8695333003997803,0.3138088881969452,0.8911305665969849,224
0.37840166687965393,9.999999747378752e-06,0.8647193312644958,0.30676648020744324,0.8922725319862366,225
0.3687947690486908,9.999999747378752e-06,0.8720626831054688,0.3122927248477936,0.8922725319862366,226
0.37412458658218384,9.999999747378752e-06,0.8710835576057434,0.315397709608078,0.8907499313354492,227
0.3727993965148926,4.999999873689376e-06,0.8658615946769714,0.3089573383331299,0.8922725319862366,228
0.3740539252758026,4.999999873689376e-06,0.8692885041236877,0.3124081492424011,0.8949372172355652,229
0.36749011278152466,4.999999873689376e-06,0.8721442818641663,0.3090696334838867,0.8930338621139526,230
0.36601805686950684,4.999999873689376e-06,0.8698596358299255,0.3070814907550812,0.8956984877586365,231
0.3653034269809723,2.499999936844688e-06,0.86871737241745,0.30409708619117737,0.8949372172355652,232
0.37024351954460144,2.499999936844688e-06,0.8670855164527893,0.3050173819065094,0.8956984877586365,233
0.3687310218811035,2.499999936844688e-06,0.8718178868293762,0.3026711642742157,0.8945565223693848,234
0.359691321849823,2.499999936844688e-06,0.8724706172943115,0.3065981864929199,0.8956984877586365,235
0.3636235296726227,2.499999936844688e-06,0.8739392757415771,0.3063008189201355,0.8941758871078491,236
0.35955289006233215,2.499999936844688e-06,0.8759791254997253,0.3049474060535431,0.8949372172355652,237
0.36781206727027893,2.499999936844688e-06,0.8705939650535583,0.30165740847587585,0.8941758871078491,238
0.37146618962287903,2.499999936844688e-06,0.8683909773826599,0.3030031621456146,0.8949372172355652,239
0.36172357201576233,2.499999936844688e-06,0.8741024732589722,0.30063551664352417,0.8953178524971008,240
0.369343638420105,2.499999936844688e-06,0.8702676296234131,0.30028802156448364,0.8956984877586365,241
0.3610365092754364,2.499999936844688e-06,0.8761423230171204,0.3016095459461212,0.8953178524971008,242
0.3568941652774811,2.499999936844688e-06,0.8745920658111572,0.3016156554222107,0.8941758871078491,243
0.37860482931137085,2.499999936844688e-06,0.8673303127288818,0.30139246582984924,0.8960791826248169,244
0.3728979527950287,2.499999936844688e-06,0.8703492283821106,0.3029334545135498,0.8953178524971008,245
0.36856430768966675,1.249999968422344e-06,0.8733681440353394,0.3007669746875763,0.8953178524971008,246
0.37087148427963257,1.249999968422344e-06,0.8708387613296509,0.3007192015647888,0.8953178524971008,247
0.3688872456550598,1.249999968422344e-06,0.8758159279823303,0.299809068441391,0.8949372172355652,248
0.36240071058273315,1.249999968422344e-06,0.8732049465179443,0.3016316890716553,0.8964598178863525,249
0.3658001720905304,1.249999968422344e-06,0.8732865452766418,0.3010118007659912,0.8979824781417847,250
0.36445024609565735,1.249999968422344e-06,0.875,0.29988232254981995,0.8953178524971008,251
0.353645384311676,1.249999968422344e-06,0.8736129403114319,0.30058085918426514,0.8956984877586365,252
0.3545016646385193,9.999999974752427e-07,0.8735313415527344,0.30129918456077576,0.8956984877586365,253
0.3673594892024994,9.999999974752427e-07,0.8721442818641663,0.30222758650779724,0.8941758871078491,254
0.3591296374797821,9.999999974752427e-07,0.8758975267410278,0.3015854060649872,0.8960791826248169,255
0.35704416036605835,9.999999974752427e-07,0.8760607242584229,0.30162176489830017,0.8960791826248169,256
0.35934799909591675,9.999999974752427e-07,0.8768766522407532,0.30091726779937744,0.8964598178863525,257
0.3617773652076721,9.999999974752427e-07,0.8741840720176697,0.30146220326423645,0.8964598178863525,258
0.3592822551727295,9.999999974752427e-07,0.8736945390701294,0.3009886145591736,0.8964598178863525,259
0.3577815890312195,9.999999974752427e-07,0.8745104670524597,0.29980748891830444,0.8972211480140686,260
0.3622497618198395,9.999999974752427e-07,0.8760607242584229,0.30147701501846313,0.896840512752533,261
0.361330509185791,9.999999974752427e-07,0.8745920658111572,0.30084851384162903,0.8960791826248169,262
0.3573332726955414,9.999999974752427e-07,0.877774178981781,0.30033406615257263,0.8960791826248169,263
0.35924169421195984,9.999999974752427e-07,0.874836802482605,0.30059322714805603,0.8956984877586365,264
0.35572686791419983,9.999999974752427e-07,0.8754895329475403,0.3013465404510498,0.8956984877586365,265
0.35650989413261414,9.999999974752427e-07,0.8757343292236328,0.30276763439178467,0.8941758871078491,266
