val_accuracy,learning_rate,loss,accuracy,val_loss,epoch
0.832952618598938,0.0010000000474974513,0.6224655508995056,0.7813236117362976,0.47338640689849854,67
0.8380925059318542,0.0010000000474974513,0.6211158633232117,0.7785392999649048,0.4626886546611786,68
0.8372358679771423,0.0010000000474974513,0.6166419982910156,0.7807524800300598,0.46473753452301025,69
0.8283838033676147,0.0010000000474974513,0.6279699802398682,0.7798957824707031,0.4765150547027588,70
0.8332381248474121,0.0010000000474974513,0.6226479411125183,0.7849646806716919,0.4639810621738434,71
0.8443746566772461,0.0010000000474974513,0.6141017079353333,0.7817519903182983,0.44726279377937317,72
0.8315248489379883,0.0010000000474974513,0.623810350894928,0.7820375561714172,0.4838751256465912,73
0.8375214338302612,0.0010000000474974513,0.6111212372779846,0.7880345582962036,0.454058974981308,74
0.8349514603614807,0.0010000000474974513,0.6200292110443115,0.7803241014480591,0.46962210536003113,75
0.8406624794006348,0.0010000000474974513,0.6303539872169495,0.7783251404762268,0.4426111876964569,76
0.8246716260910034,0.0010000000474974513,0.6082774996757507,0.7849646806716919,0.48189347982406616,77
0.8398058414459229,0.0010000000474974513,0.6196891069412231,0.7833226323127747,0.45324528217315674,78
0.8392347097396851,0.0010000000474974513,0.6249781250953674,0.7787534594535828,0.4590584933757782,79
0.8372358679771423,0.0010000000474974513,0.6103159189224243,0.7873920202255249,0.45885980129241943,80
0.8389491438865662,0.0010000000474974513,0.6102837920188904,0.7867494821548462,0.45166417956352234,81
0.8469446301460266,0.0010000000474974513,0.6108482480049133,0.7831084728240967,0.4416038990020752,82
0.8355225324630737,0.0010000000474974513,0.6094207167625427,0.7873920202255249,0.4790855348110199,83
0.8252426981925964,0.0010000000474974513,0.6100233793258667,0.7863925099372864,0.4833860993385315,84
0.8392347097396851,0.0010000000474974513,0.6173219680786133,0.7842507362365723,0.4683835208415985,85
0.8486579060554504,0.0010000000474974513,0.6117994785308838,0.7858927845954895,0.44039759039878845,86
0.840091347694397,0.0010000000474974513,0.6034992337226868,0.787106454372406,0.4547768533229828,87
0.8429468870162964,0.0010000000474974513,0.6184263229370117,0.7827515006065369,0.4484061300754547,88
0.8426613211631775,0.0010000000474974513,0.6032667756080627,0.7907474637031555,0.44959893822669983,89
0.8412335515022278,0.0010000000474974513,0.6089189648628235,0.7832512259483337,0.4600784182548523,90
0.8472301363945007,0.0010000000474974513,0.5998786091804504,0.791961133480072,0.44409656524658203,91
0.8455168604850769,0.0010000000474974513,0.5951271057128906,0.7918897867202759,0.45289427042007446,92
0.8398058414459229,0.0010000000474974513,0.6068170666694641,0.7883201241493225,0.4597223997116089,93
0.8523700833320618,0.0010000000474974513,0.5995991826057434,0.7892482280731201,0.42745277285575867,94
0.839520275592804,0.0010000000474974513,0.6051479578018188,0.7886056900024414,0.450756311416626,95
0.8423758149147034,0.0010000000474974513,0.5994689464569092,0.7901049256324768,0.44785240292549133,96
0.8483723402023315,0.0010000000474974513,0.6077497601509094,0.7889626622200012,0.44430777430534363,97
0.8360936641693115,0.0010000000474974513,0.5995293259620667,0.7898193597793579,0.4530668258666992,98
0.8260993957519531,0.0010000000474974513,0.5969057679176331,0.7928892970085144,0.5018838047981262,99
0.8515134453773499,0.0010000000474974513,0.585862398147583,0.7956736087799072,0.4321984350681305,100
0.8332381248474121,0.0010000000474974513,0.5988794565200806,0.786892294883728,0.4549100697040558,101
0.840091347694397,0.0010000000474974513,0.5984694361686707,0.7931034564971924,0.4539129436016083,102
0.845231294631958,0.0010000000474974513,0.6024391055107117,0.789747953414917,0.449842244386673,103
0.8443746566772461,0.0010000000474974513,0.5939514636993408,0.7928178906440735,0.465125173330307,104
0.8580811023712158,0.0010000000474974513,0.5909402370452881,0.7892482280731201,0.41717058420181274,105
0.8478012681007385,0.0010000000474974513,0.5955266356468201,0.7906047105789185,0.43343818187713623,106
0.8537978529930115,0.0010000000474974513,0.5903187990188599,0.7906761169433594,0.4333648979663849,107
0.8312392830848694,0.0010000000474974513,0.5958982110023499,0.789747953414917,0.4762706160545349,108
0.8349514603614807,0.0010000000474974513,0.6027456521987915,0.7907474637031555,0.46890291571617126,109
0.8526556491851807,0.0010000000474974513,0.5985145568847656,0.7908902764320374,0.43147367238998413,110
0.8466590642929077,0.0010000000474974513,0.5913857221603394,0.7929606437683105,0.4394831955432892,111
0.8563677668571472,0.0010000000474974513,0.5844331979751587,0.794245719909668,0.4183133840560913,112
0.8466590642929077,0.0010000000474974513,0.601790189743042,0.7879631519317627,0.4479406774044037,113
0.850371241569519,0.0010000000474974513,0.5985520482063293,0.7921753525733948,0.43108639121055603,114
0.8423758149147034,0.0010000000474974513,0.6039733290672302,0.7863211035728455,0.4338243305683136,115
0.8312392830848694,0.0010000000474974513,0.6000580787658691,0.789391040802002,0.47126442193984985,116
0.8455168604850769,0.0010000000474974513,0.5943326950073242,0.794245719909668,0.45104289054870605,117
0.8472301363945007,0.0010000000474974513,0.5927715301513672,0.7908188700675964,0.44078198075294495,118
0.845231294631958,0.0010000000474974513,0.5935121178627014,0.7932462096214294,0.4428507089614868,119
0.8492290377616882,0.0010000000474974513,0.5952960252761841,0.7914614081382751,0.43040403723716736,120
0.850371241569519,0.0010000000474974513,0.5947093963623047,0.7921753525733948,0.4344278872013092,121
0.8500856757164001,0.0005000000237487257,0.5806065201759338,0.796244740486145,0.42104214429855347,122
0.851227879524231,0.0005000000237487257,0.5654093027114868,0.7994574308395386,0.42924565076828003,123
0.8557966947555542,0.0005000000237487257,0.5686505436897278,0.7998857498168945,0.41146379709243774,124
0.8589377403259277,0.0005000000237487257,0.5674623847007751,0.7998144030570984,0.39694640040397644,125
0.8615077137947083,0.0005000000237487257,0.5666780471801758,0.8002427220344543,0.4032866358757019,126
0.8563677668571472,0.0005000000237487257,0.5663205981254578,0.7994574308395386,0.41150209307670593,127
0.8577955365180969,0.0005000000237487257,0.563875675201416,0.801170825958252,0.41488736867904663,128
0.8597943782806396,0.0005000000237487257,0.5693516135215759,0.7995287775993347,0.40889179706573486,129
0.8543689250946045,0.0005000000237487257,0.5509198307991028,0.8069536685943604,0.40959683060646057,130
0.8540833592414856,0.0005000000237487257,0.5558921098709106,0.8008852601051331,0.4178791642189026,131
0.8600799441337585,0.0005000000237487257,0.5657888650894165,0.8050974607467651,0.4080633819103241,132
0.8560822606086731,0.0005000000237487257,0.5581430196762085,0.8058114051818848,0.41466304659843445,133
0.8586521744728088,0.0005000000237487257,0.5567805767059326,0.8052402138710022,0.4021605849266052,134
0.8537978529930115,0.0005000000237487257,0.553611159324646,0.8043121099472046,0.41729187965393066,135
0.8540833592414856,0.0005000000237487257,0.5475279688835144,0.8090954422950745,0.4252655804157257,136
0.8535122871398926,0.0005000000237487257,0.5641947984695435,0.8008138537406921,0.4122997224330902,137
0.8526556491851807,0.0005000000237487257,0.5581235885620117,0.8033125996589661,0.40934354066848755,138
0.8475157022476196,0.0005000000237487257,0.5533277988433838,0.8043835163116455,0.4251176416873932,139
0.8597943782806396,0.0005000000237487257,0.5533556938171387,0.8068108558654785,0.3948249816894531,140
0.8572244644165039,0.0005000000237487257,0.5551219582557678,0.8058114051818848,0.40497443079948425,141
0.8580811023712158,0.0005000000237487257,0.5471020936965942,0.8080959320068359,0.4061144292354584,142
0.8523700833320618,0.0005000000237487257,0.5653876066207886,0.7997429966926575,0.4099803566932678,143
0.8617932796478271,0.0005000000237487257,0.5505936145782471,0.8060969710350037,0.3994463086128235,144
0.8583666682243347,0.0005000000237487257,0.5485990047454834,0.807881772518158,0.3947617709636688,145
0.857509970664978,0.0005000000237487257,0.5526072978973389,0.8052402138710022,0.40401291847229004,146
0.857509970664978,0.0005000000237487257,0.5650516748428345,0.8044549226760864,0.40018194913864136,147
0.8557966947555542,0.0005000000237487257,0.5572302937507629,0.8056685924530029,0.3994123637676239,148
0.851798951625824,0.0005000000237487257,0.5532350540161133,0.8082387447357178,0.4137655198574066,149
0.8543689250946045,0.0005000000237487257,0.5586685538291931,0.801170825958252,0.40460437536239624,150
0.8483723402023315,0.0005000000237487257,0.5410979986190796,0.8128792643547058,0.4234779179096222,151
0.8537978529930115,0.0005000000237487257,0.5536641478538513,0.8057399988174438,0.41757720708847046,152
0.8546544909477234,0.0005000000237487257,0.5514286756515503,0.8028842806816101,0.4078672528266907,153
0.8580811023712158,0.0005000000237487257,0.5570029616355896,0.8060969710350037,0.4050179719924927,154
0.8563677668571472,0.0005000000237487257,0.5598990321159363,0.8041693568229675,0.3941126763820648,155
0.8557966947555542,0.0005000000237487257,0.5536940097808838,0.8058114051818848,0.4032161235809326,156
0.8495145440101624,0.0005000000237487257,0.5615736246109009,0.8040265440940857,0.4216761887073517,157
0.8529411554336548,0.0005000000237487257,0.5504268407821655,0.8069536685943604,0.4138209819793701,158
0.8612221479415894,0.0005000000237487257,0.5446856617927551,0.8080959320068359,0.3972795009613037,159
0.851227879524231,0.0005000000237487257,0.5467906594276428,0.8114514350891113,0.41054588556289673,160
0.8523700833320618,0.0005000000237487257,0.5483715534210205,0.8039551377296448,0.41230905055999756,161
0.8549400568008423,0.0005000000237487257,0.5475785136222839,0.8082387447357178,0.4193230867385864,162
0.8572244644165039,0.0005000000237487257,0.5470553040504456,0.8083101511001587,0.4158950746059418,163
0.8520845174789429,0.0005000000237487257,0.5472280979156494,0.805383026599884,0.4253607988357544,164
0.8549400568008423,0.0005000000237487257,0.5528608560562134,0.8074533939361572,0.39902812242507935,165
0.850371241569519,0.0005000000237487257,0.5500956773757935,0.8068108558654785,0.4180853068828583,166
0.851227879524231,0.0005000000237487257,0.5442213416099548,0.8091668486595154,0.4271048903465271,167
0.8540833592414856,0.0005000000237487257,0.5449463725090027,0.8135218024253845,0.4158977270126343,168
0.8549400568008423,0.0005000000237487257,0.549579918384552,0.8028842806816101,0.40932267904281616,169
0.857509970664978,0.0005000000237487257,0.5383256077766418,0.809880793094635,0.4050103724002838,170
0.8595088720321655,0.0005000000237487257,0.5455883741378784,0.8102377653121948,0.41353681683540344,171
0.8580811023712158,0.0002500000118743628,0.5438127517700195,0.8102377653121948,0.4060765504837036,172
0.862935483455658,0.0002500000118743628,0.541413426399231,0.8080959320068359,0.39954933524131775,173
0.8555111289024353,0.0002500000118743628,0.5432471632957458,0.8107374906539917,0.40779826045036316,174
0.8615077137947083,0.0002500000118743628,0.5485268235206604,0.8083101511001587,0.39354056119918823,175
0.8589377403259277,0.0002500000118743628,0.5305454730987549,0.8163775205612183,0.4041065275669098,176
0.8640776872634888,0.0002500000118743628,0.5282183885574341,0.8140929341316223,0.3916419744491577,177
0.8606510758399963,0.0002500000118743628,0.5398327708244324,0.8083814978599548,0.39774805307388306,178
0.8643631935119629,0.0002500000118743628,0.5420559644699097,0.8103805184364319,0.38924774527549744,179
0.862935483455658,0.0002500000118743628,0.5410178303718567,0.8096665740013123,0.3958090543746948,180
0.8640776872634888,0.0002500000118743628,0.5316270589828491,0.8096665740013123,0.39211517572402954,181
0.8697887063026428,0.0002500000118743628,0.5281620621681213,0.817234218120575,0.38722464442253113,182
0.8532267212867737,0.0002500000118743628,0.5384521484375,0.8118084073066711,0.4110993444919586,183
0.8572244644165039,0.0002500000118743628,0.5330371856689453,0.8110230565071106,0.4100582003593445,184
0.8583666682243347,0.0002500000118743628,0.5258403420448303,0.8149496912956238,0.40599700808525085,185
0.8646487593650818,0.0002500000118743628,0.5329306125640869,0.8115941882133484,0.390146404504776,186
0.8600799441337585,0.0002500000118743628,0.5353473424911499,0.8128078579902649,0.39413008093833923,187
0.8609365820884705,0.0002500000118743628,0.5275223851203918,0.8140929341316223,0.40588271617889404,188
0.8600799441337585,0.0002500000118743628,0.5217602849006653,0.8175197839736938,0.39505985379219055,189
0.8646487593650818,0.0002500000118743628,0.5409113764762878,0.8120225667953491,0.3910199701786041,190
0.8640776872634888,0.0002500000118743628,0.5304203629493713,0.8137359619140625,0.38923323154449463,191
0.8620787858963013,0.0002500000118743628,0.5334907174110413,0.8148782849311829,0.390529066324234,192
0.863506555557251,0.0002500000118743628,0.5325077176094055,0.8097379803657532,0.3931722044944763,193
0.8657909631729126,0.0002500000118743628,0.5287925601005554,0.8165916800498962,0.3899269104003906,194
0.8560822606086731,0.0002500000118743628,0.5223168730735779,0.8136646151542664,0.4101957678794861,195
0.868646502494812,0.0002500000118743628,0.5292688608169556,0.8139501810073853,0.38213473558425903,196
0.8612221479415894,0.0002500000118743628,0.5225877165794373,0.8143071532249451,0.39656347036361694,197
0.8655053973197937,0.0002500000118743628,0.5265782475471497,0.8150210380554199,0.3886856138706207,198
0.8655053973197937,0.0002500000118743628,0.5316858887672424,0.8131648302078247,0.39085274934768677,199
0.8589377403259277,0.0002500000118743628,0.5294174551963806,0.8143784999847412,0.40366098284721375,200
0.8723586797714233,9.999999747378752e-06,0.513369619846344,0.8206611275672913,0.3729073107242584,201
0.8726441860198975,9.999999747378752e-06,0.4931845963001251,0.8291568756103516,0.36392533779144287,202
0.8777841329574585,9.999999747378752e-06,0.4660283625125885,0.8371528387069702,0.3601859509944916,203
0.8806396126747131,9.999999747378752e-06,0.4688410460948944,0.8354394435882568,0.3507785201072693,204
0.8829240202903748,9.999999747378752e-06,0.44874730706214905,0.8432212471961975,0.3464239835739136,205
0.8837807178497314,9.999999747378752e-06,0.4512152373790741,0.8416506052017212,0.3393087387084961,206
0.8900628089904785,9.999999747378752e-06,0.4466054141521454,0.8437923789024353,0.3275836706161499,207
0.8837807178497314,9.999999747378752e-06,0.438807874917984,0.8447204828262329,0.33531418442726135,208
0.8886350393295288,9.999999747378752e-06,0.4507701098918915,0.8460769653320312,0.32642215490341187,209
0.8852084279060364,9.999999747378752e-06,0.4158424735069275,0.8553580641746521,0.3313308358192444,210
0.893203854560852,9.999999747378752e-06,0.4267040491104126,0.8512886166572571,0.31987765431404114,211
0.8923472166061401,9.999999747378752e-06,0.41518858075141907,0.8582137227058411,0.3209571838378906,212
0.8909194469451904,9.999999747378752e-06,0.4251551926136017,0.8517884016036987,0.31826546788215637,213
0.893203854560852,9.999999747378752e-06,0.4230031371116638,0.8527879118919373,0.31288328766822815,214
0.8937749862670898,9.999999747378752e-06,0.40957382321357727,0.8551438450813293,0.3166425824165344,215
0.8903483748435974,9.999999747378752e-06,0.3962419927120209,0.8597843647003174,0.3194143772125244,216
0.8937749862670898,9.999999747378752e-06,0.3998381793498993,0.8565003275871277,0.3105154037475586,217
0.8954883217811584,9.999999747378752e-06,0.4092579782009125,0.8583565354347229,0.31236395239830017,218
0.8937749862670898,9.999999747378752e-06,0.4019797742366791,0.8587135076522827,0.3092542588710785,219
0.8952027559280396,9.999999747378752e-06,0.39795491099357605,0.8608552813529968,0.30676165223121643,220
0.8954883217811584,9.999999747378752e-06,0.401822566986084,0.8616406321525574,0.3095122277736664,221
0.8957738280296326,9.999999747378752e-06,0.3952195942401886,0.8632112741470337,0.30334389209747314,222
0.8983438014984131,9.999999747378752e-06,0.38414451479911804,0.8650674819946289,0.2973839044570923,223
0.8989149332046509,9.999999747378752e-06,0.39213645458221436,0.8662097454071045,0.3009655773639679,224
0.8977727293968201,9.999999747378752e-06,0.3817824423313141,0.8693510293960571,0.2983250617980957,225
0.8963449597358704,9.999999747378752e-06,0.3770246207714081,0.8700649738311768,0.3040408492088318,226
0.8940605521202087,9.999999747378752e-06,0.38130927085876465,0.8687084913253784,0.30530378222465515,227
0.8983438014984131,4.999999873689376e-06,0.3709123432636261,0.8702077269554138,0.2957753837108612,228
0.9011993408203125,4.999999873689376e-06,0.3751411736011505,0.8691368699073792,0.29408907890319824,229
0.8977727293968201,4.999999873689376e-06,0.3737109303474426,0.8692796230316162,0.29870283603668213,230
0.9009137749671936,4.999999873689376e-06,0.371907502412796,0.869493842124939,0.29073604941368103,231
0.9009137749671936,4.999999873689376e-06,0.3687180280685425,0.8724209070205688,0.2940687835216522,232
0.8994860053062439,4.999999873689376e-06,0.3779437243938446,0.8664953112602234,0.2946633994579315,233
0.8983438014984131,4.999999873689376e-06,0.37253180146217346,0.8709216713905334,0.2926272451877594,234
0.8983438014984131,4.999999873689376e-06,0.37125739455223083,0.8699935674667358,0.29645824432373047,235
0.8997715711593628,2.499999936844688e-06,0.3736749589443207,0.867423415184021,0.29306262731552124,236
0.9006282091140747,2.499999936844688e-06,0.366923987865448,0.8722781538963318,0.2916416525840759,237
0.9006282091140747,2.499999936844688e-06,0.3654024302959442,0.8728492856025696,0.28927430510520935,238
0.9000571370124817,2.499999936844688e-06,0.36123183369636536,0.874134361743927,0.29103177785873413,239
0.8997715711593628,2.499999936844688e-06,0.3630577027797699,0.8704219460487366,0.2914639413356781,240
0.9011993408203125,2.499999936844688e-06,0.3685539960861206,0.8714214563369751,0.29054662585258484,241
0.9011993408203125,2.499999936844688e-06,0.3695555031299591,0.869636595249176,0.2916747033596039,242
0.9017704129219055,1.249999968422344e-06,0.3611733615398407,0.8712786436080933,0.2911083996295929,243
0.9026270508766174,1.249999968422344e-06,0.36287981271743774,0.8751338720321655,0.29150402545928955,244
0.9023415446281433,1.249999968422344e-06,0.3664330542087555,0.8730634450912476,0.29245099425315857,245
0.9029126167297363,1.249999968422344e-06,0.3612809181213379,0.8725637197494507,0.29045194387435913,246
0.9034837484359741,9.999999974752427e-07,0.3617076873779297,0.8744913339614868,0.2890259623527527,247
0.9026270508766174,9.999999974752427e-07,0.3616749048233032,0.8737059831619263,0.28859490156173706,248
0.9014848470687866,9.999999974752427e-07,0.3675242066383362,0.8723495602607727,0.28877776861190796,249
0.9029126167297363,9.999999974752427e-07,0.3762510418891907,0.8664953112602234,0.2878263294696808,250
0.9031981825828552,9.999999974752427e-07,0.367702841758728,0.8708502650260925,0.28779539465904236,251
0.9026270508766174,9.999999974752427e-07,0.35776957869529724,0.8754194378852844,0.2884417474269867,252
0.9029126167297363,9.999999974752427e-07,0.3634098470211029,0.871707022190094,0.28797096014022827,253
0.9023415446281433,9.999999974752427e-07,0.36611780524253845,0.8722067475318909,0.2894950211048126,254
0.9031981825828552,9.999999974752427e-07,0.35283252596855164,0.8797743916511536,0.2889794409275055,255
0.9034837484359741,9.999999974752427e-07,0.36257001757621765,0.8769186735153198,0.2883065342903137,256
0.9031981825828552,9.999999974752427e-07,0.36650142073631287,0.871921181678772,0.28711462020874023,257
0.9031981825828552,9.999999974752427e-07,0.36402657628059387,0.8728492856025696,0.2881663143634796,258
0.9029126167297363,9.999999974752427e-07,0.3622288703918457,0.8753480315208435,0.2880309224128723,259
0.9031981825828552,9.999999974752427e-07,0.36501944065093994,0.8752766251564026,0.287787526845932,260
0.9029126167297363,9.999999974752427e-07,0.3583177328109741,0.8727778792381287,0.28851330280303955,261
0.9031981825828552,9.999999974752427e-07,0.3639737367630005,0.8747054934501648,0.2881000339984894,262
0.9003426432609558,9.999999974752427e-07,0.3596319556236267,0.8745627403259277,0.2896834909915924,263
0.9034837484359741,9.999999974752427e-07,0.3701905608177185,0.8707075119018555,0.28959131240844727,264
0.9031981825828552,9.999999974752427e-07,0.3632434606552124,0.8747054934501648,0.2889476716518402,265
0.9029126167297363,9.999999974752427e-07,0.36188796162605286,0.8746340870857239,0.2889881730079651,266
0.9020559787750244,9.999999974752427e-07,0.36540845036506653,0.8727065324783325,0.28966549038887024,267
