learning_rate,loss,val_accuracy,val_loss,accuracy,epoch
0.0010000000474974513,0.5701548457145691,0.8749285936355591,0.35760563611984253,0.8050974607467651,42
0.0010000000474974513,0.5575017929077148,0.8732153177261353,0.36415114998817444,0.8075962066650391,43
0.0010000000474974513,0.5589243769645691,0.8780696988105774,0.360711008310318,0.8103805184364319,44
0.0010000000474974513,0.5690364837646484,0.8780696988105774,0.3492547273635864,0.8040979504585266,45
0.0010000000474974513,0.5604817271232605,0.869217574596405,0.3616498112678528,0.8070250749588013,46
0.0010000000474974513,0.563808023929596,0.8846373558044434,0.33170196413993835,0.8025987148284912,47
0.0010000000474974513,0.5611774325370789,0.8769274950027466,0.3530758321285248,0.8080959320068359,48
0.0010000000474974513,0.5438628792762756,0.8646487593650818,0.3868037462234497,0.8129506707191467,49
0.0010000000474974513,0.5522381067276001,0.8740719556808472,0.3438272178173065,0.8096665740013123,50
0.0010000000474974513,0.5493963956832886,0.8680753707885742,0.3734816610813141,0.8066681027412415,51
0.0010000000474974513,0.5472709536552429,0.8672187328338623,0.36822471022605896,0.8091668486595154,52
0.0010000000474974513,0.5513421297073364,0.8826385140419006,0.34294405579566956,0.80766761302948,53
0.0010000000474974513,0.5404484272003174,0.8786407709121704,0.344373494386673,0.8090954422950745,54
0.0010000000474974513,0.5422061681747437,0.8572244644165039,0.3915245532989502,0.8114514350891113,55
0.0010000000474974513,0.5471639037132263,0.8857795596122742,0.32557931542396545,0.8045263290405273,56
0.0010000000474974513,0.5339270830154419,0.8749285936355591,0.3524370789527893,0.8115227818489075,57
0.0010000000474974513,0.5411625504493713,0.8892061710357666,0.327095091342926,0.8120225667953491,58
0.0010000000474974513,0.5471428036689758,0.8860651254653931,0.3221418559551239,0.8136646151542664,59
0.0010000000474974513,0.5499565005302429,0.8914905786514282,0.31379538774490356,0.8105233311653137,60
0.0010000000474974513,0.5365987420082092,0.8797829747200012,0.34924745559692383,0.8126651048660278,61
0.0010000000474974513,0.5460692644119263,0.8892061710357666,0.3232545554637909,0.8136646151542664,62
0.0010000000474974513,0.5402015447616577,0.8832095861434937,0.3191680610179901,0.8116655945777893,63
0.0010000000474974513,0.5346951484680176,0.8769274950027466,0.3308875858783722,0.8149496912956238,64
0.0010000000474974513,0.5374574065208435,0.8709309101104736,0.36238810420036316,0.812308132648468,65
0.0010000000474974513,0.5300213098526001,0.8777841329574585,0.3454520106315613,0.8158777952194214,66
0.0010000000474974513,0.5324622392654419,0.857509970664978,0.3936239182949066,0.8163775205612183,67
0.0010000000474974513,0.5359020829200745,0.8754997253417969,0.35185813903808594,0.8137359619140625,68
0.0010000000474974513,0.5323275327682495,0.8760707974433899,0.3666757643222809,0.8150210380554199,69
0.0010000000474974513,0.5284584164619446,0.8657909631729126,0.3877492845058441,0.8188762664794922,70
0.0010000000474974513,0.5332444310188293,0.8786407709121704,0.33818188309669495,0.8153780102729797,71
0.0010000000474974513,0.5304226279258728,0.8703597784042358,0.3538259267807007,0.814592719078064,72
0.0010000000474974513,0.5302070379257202,0.8772130012512207,0.3576476573944092,0.8182337284088135,73
0.0010000000474974513,0.5417961478233337,0.8914905786514282,0.3100369870662689,0.8132362365722656,74
0.0010000000474974513,0.5334019064903259,0.8797829747200012,0.34704166650772095,0.8184479475021362,75
0.0010000000474974513,0.5263616442680359,0.8789263367652893,0.347415566444397,0.8185907006263733,76
0.0010000000474974513,0.5222417712211609,0.8812107443809509,0.3409140408039093,0.8185192942619324,77
0.0010000000474974513,0.5246879458427429,0.8763563632965088,0.35486021637916565,0.8153066039085388,78
0.0010000000474974513,0.5262585878372192,0.8766419291496277,0.3449196517467499,0.8175911903381348,79
0.0010000000474974513,0.5283372402191162,0.874643087387085,0.354775995016098,0.8173770308494568,80
0.0010000000474974513,0.52907794713974,0.8774985671043396,0.3446834087371826,0.8173056244850159,81
0.0010000000474974513,0.5296206474304199,0.8900628089904785,0.31886887550354004,0.8148068785667419,82
0.0010000000474974513,0.5181547999382019,0.8715019822120667,0.3782082796096802,0.8184479475021362,83
0.0010000000474974513,0.5237484574317932,0.8889206051826477,0.32017210125923157,0.8187335133552551,84
0.0010000000474974513,0.5219268798828125,0.8843517899513245,0.3242824375629425,0.8178054094314575,85
0.0010000000474974513,0.5219025015830994,0.8892061710357666,0.3290347754955292,0.8165203332901001,86
0.0010000000474974513,0.521877646446228,0.8834951519966125,0.3340499997138977,0.8162347674369812,87
0.0010000000474974513,0.5293012857437134,0.880925178527832,0.33960598707199097,0.8152352571487427,88
0.0010000000474974513,0.5201858282089233,0.8886350393295288,0.31625115871429443,0.821660578250885,89
0.0010000000474974513,0.5224178433418274,0.8829240202903748,0.3299309313297272,0.8200185894966125,90
0.0005000000237487257,0.49327507615089417,0.8963449597358704,0.3053867518901825,0.826158344745636,91
0.0005000000237487257,0.4815748631954193,0.9000571370124817,0.301017165184021,0.8313700556755066,92
0.0005000000237487257,0.5010576248168945,0.9023415446281433,0.2841512858867645,0.82387375831604,93
0.0005000000237487257,0.4888354539871216,0.9029126167297363,0.2851821780204773,0.8296566009521484,94
0.0005000000237487257,0.49445784091949463,0.9094802737236023,0.27476751804351807,0.8276575803756714,95
0.0005000000237487257,0.4798634350299835,0.893489420413971,0.3096882402896881,0.8305132985115051,96
0.0005000000237487257,0.4841594398021698,0.9011993408203125,0.29072874784469604,0.8324409127235413,97
0.0005000000237487257,0.4951140880584717,0.8974871635437012,0.29477638006210327,0.8292282223701477,98
0.0005000000237487257,0.48425641655921936,0.9011993408203125,0.3029928505420685,0.835510790348053,99
0.0005000000237487257,0.4890162944793701,0.8983438014984131,0.29657232761383057,0.8297994136810303,100
0.0005000000237487257,0.4753585457801819,0.8969160318374634,0.2992960810661316,0.8351538777351379,101
0.0005000000237487257,0.47914624214172363,0.8912050127983093,0.3093576431274414,0.8327264785766602,102
0.0005000000237487257,0.4824413061141968,0.8957738280296326,0.30954813957214355,0.8305132985115051,103
0.0005000000237487257,0.4835106134414673,0.8980582356452942,0.2896026074886322,0.8295851945877075,104
0.0005000000237487257,0.47407227754592896,0.8914905786514282,0.31005072593688965,0.8365103006362915,105
0.0005000000237487257,0.48841264843940735,0.8900628089904785,0.31483060121536255,0.8301563262939453,106
0.0005000000237487257,0.4797663688659668,0.899200439453125,0.29419246315956116,0.8278003931045532,107
0.0005000000237487257,0.47213509678840637,0.8929183483123779,0.31493252515792847,0.8347254991531372,108
0.0005000000237487257,0.46983325481414795,0.8972015976905823,0.2969050109386444,0.8347969055175781,109
0.0005000000237487257,0.4895370602607727,0.9071958661079407,0.2870027720928192,0.8335832357406616,110
0.0005000000237487257,0.48161739110946655,0.8923472166061401,0.3117355406284332,0.8310130834579468,111
0.0002500000118743628,0.46829766035079956,0.9031981825828552,0.2918126583099365,0.837295651435852,112
0.0002500000118743628,0.47069334983825684,0.9023415446281433,0.28980353474617004,0.8383665084838867,113
0.0002500000118743628,0.45878827571868896,0.9071958661079407,0.28488558530807495,0.8393660187721252,114
0.0002500000118743628,0.46414047479629517,0.9026270508766174,0.29196402430534363,0.8379381895065308,115
0.0002500000118743628,0.4627937078475952,0.8989149332046509,0.2922206223011017,0.8333690166473389,116
0.0002500000118743628,0.46025678515434265,0.9069103598594666,0.2798415422439575,0.8367245197296143,117
0.0002500000118743628,0.45918941497802734,0.9009137749671936,0.28524065017700195,0.8428642749786377,118
0.0002500000118743628,0.46163177490234375,0.904911458492279,0.2831476628780365,0.8395088315010071,119
0.0002500000118743628,0.46288689970970154,0.8989149332046509,0.287076860666275,0.8412222266197205,120
0.0002500000118743628,0.4675680696964264,0.9054825901985168,0.2749973237514496,0.8372242450714111,121
0.0002500000118743628,0.45875149965286255,0.9020559787750244,0.2892989218235016,0.8383665084838867,122
0.0002500000118743628,0.46638041734695435,0.9083380699157715,0.2783487141132355,0.8388662934303284,123
0.0002500000118743628,0.45113474130630493,0.9026270508766174,0.288449227809906,0.8421503305435181,124
0.0002500000118743628,0.4648538827896118,0.9071958661079407,0.2776011824607849,0.8394374251365662,125
0.0002500000118743628,0.4576585292816162,0.8994860053062439,0.2911818027496338,0.8387234807014465,126
0.0002500000118743628,0.45277437567710876,0.9034837484359741,0.2896542251110077,0.8382951617240906,127
9.999999747378752e-06,0.46193769574165344,0.9066247940063477,0.259819895029068,0.8403655290603638,128
9.999999747378752e-06,0.43088507652282715,0.904911458492279,0.2662416696548462,0.8529306650161743,129
9.999999747378752e-06,0.4088505506515503,0.9154768586158752,0.2438582181930542,0.8586421012878418,130
9.999999747378752e-06,0.40510183572769165,0.9111936092376709,0.24246463179588318,0.8623545169830322,131
9.999999747378752e-06,0.3970364034175873,0.9183323979377747,0.22512048482894897,0.8604269027709961,132
9.999999747378752e-06,0.39317387342453003,0.9157624244689941,0.23503972589969635,0.8599985837936401,133
9.999999747378752e-06,0.3798634707927704,0.916619062423706,0.23466098308563232,0.8709216713905334,134
9.999999747378752e-06,0.36520877480506897,0.9211878776550293,0.22906748950481415,0.8704219460487366,135
9.999999747378752e-06,0.374202698469162,0.9260422587394714,0.20532746613025665,0.8702077269554138,136
9.999999747378752e-06,0.3635347783565521,0.9249000549316406,0.21815693378448486,0.8749197125434875,137
9.999999747378752e-06,0.359759122133255,0.9229012131690979,0.22092753648757935,0.8757764101028442,138
9.999999747378752e-06,0.3735894560813904,0.922044575214386,0.22386324405670166,0.8707789182662964,139
9.999999747378752e-06,0.35227102041244507,0.9268988966941833,0.21088416874408722,0.8804883360862732,140
4.999999873689376e-06,0.35125890374183655,0.9234722852706909,0.21640868484973907,0.8804883360862732,141
4.999999873689376e-06,0.356611430644989,0.9211878776550293,0.2238570898771286,0.8785607218742371,142
4.999999873689376e-06,0.3349919319152832,0.9203312397003174,0.2182086557149887,0.8853430151939392,143
4.999999873689376e-06,0.34893885254859924,0.922044575214386,0.22319252789020538,0.878846287727356,144
2.499999936844688e-06,0.34367403388023376,0.9243289828300476,0.21799734234809875,0.8792032599449158,145
2.499999936844688e-06,0.34420984983444214,0.92775559425354,0.20404748618602753,0.8797029852867126,146
2.499999936844688e-06,0.3427407741546631,0.9243289828300476,0.21079209446907043,0.8826301097869873,147
2.499999936844688e-06,0.33376750349998474,0.9249000549316406,0.2132934033870697,0.885699987411499,148
2.499999936844688e-06,0.3301485776901245,0.9266133904457092,0.20472557842731476,0.8845577239990234,149
2.499999936844688e-06,0.33888277411460876,0.9260422587394714,0.21103890240192413,0.8851288557052612,150
1.249999968422344e-06,0.3321957588195801,0.9251856207847595,0.20631752908229828,0.8852716684341431,151
1.249999968422344e-06,0.3397151231765747,0.9254711866378784,0.20863620936870575,0.8814164400100708,152
1.249999968422344e-06,0.33323317766189575,0.9263278245925903,0.20731225609779358,0.8837723731994629,153
1.249999968422344e-06,0.3346656858921051,0.9274700284004211,0.20522350072860718,0.8862711787223816,154
9.999999974752427e-07,0.3342154026031494,0.9268988966941833,0.2065260410308838,0.8849861025810242,155
9.999999974752427e-07,0.3368489742279053,0.9271844625473022,0.20491904020309448,0.8817020058631897,156
9.999999974752427e-07,0.33422812819480896,0.9283266663551331,0.20300789177417755,0.8870564699172974,157
9.999999974752427e-07,0.3316372334957123,0.9280411005020142,0.20502501726150513,0.8880559802055359,158
9.999999974752427e-07,0.32917097210884094,0.929183304309845,0.20304277539253235,0.885557234287262,159
9.999999974752427e-07,0.32978010177612305,0.9294688701629639,0.2028801292181015,0.8882701396942139,160
9.999999974752427e-07,0.3287216126918793,0.9283266663551331,0.20390832424163818,0.8871278762817383,161
9.999999974752427e-07,0.32582882046699524,0.9311822056770325,0.20019932091236115,0.8882701396942139,162
9.999999974752427e-07,0.32421135902404785,0.9306110739707947,0.20086081326007843,0.8885557055473328,163
9.999999974752427e-07,0.33006665110588074,0.9297544360160828,0.20009174942970276,0.8868423104286194,164
9.999999974752427e-07,0.33114051818847656,0.929183304309845,0.2034248411655426,0.885557234287262,165
9.999999974752427e-07,0.32923147082328796,0.9303255081176758,0.20113268494606018,0.8874848484992981,166
9.999999974752427e-07,0.33101820945739746,0.9288977980613708,0.19982193410396576,0.8861283659934998,167
9.999999974752427e-07,0.31926459074020386,0.9308966398239136,0.20128287374973297,0.8882701396942139,168
9.999999974752427e-07,0.31958165764808655,0.9300400018692017,0.1997555047273636,0.8886271119117737,169
9.999999974752427e-07,0.3365786075592041,0.9297544360160828,0.19958360493183136,0.8827015161514282,170
9.999999974752427e-07,0.3268612325191498,0.9288977980613708,0.1991262286901474,0.8869136571884155,171
9.999999974752427e-07,0.3204638957977295,0.9303255081176758,0.19811753928661346,0.8870564699172974,172
9.999999974752427e-07,0.3267960250377655,0.9314677119255066,0.19720131158828735,0.8872706294059753,173
9.999999974752427e-07,0.32381054759025574,0.9308966398239136,0.1964920610189438,0.8887699246406555,174
9.999999974752427e-07,0.3202165365219116,0.9306110739707947,0.2018219232559204,0.8909831047058105,175
9.999999974752427e-07,0.32342618703842163,0.9311822056770325,0.1966390162706375,0.8892696499824524,176
9.999999974752427e-07,0.3184473514556885,0.9311822056770325,0.19821135699748993,0.8885557055473328,177
9.999999974752427e-07,0.3167419731616974,0.9311822056770325,0.19690917432308197,0.8911258578300476,178
9.999999974752427e-07,0.31975868344306946,0.9314677119255066,0.19781146943569183,0.8856286406517029,179
9.999999974752427e-07,0.3185640573501587,0.9323244094848633,0.197373166680336,0.892482340335846,180
9.999999974752427e-07,0.3158988058567047,0.9320388436317444,0.19318439066410065,0.8889840841293335,181
9.999999974752427e-07,0.3234419822692871,0.9311822056770325,0.19431795179843903,0.8896980285644531,182
9.999999974752427e-07,0.31963956356048584,0.9337521195411682,0.19547703862190247,0.8896266222000122,183
9.999999974752427e-07,0.3264351785182953,0.9337521195411682,0.19178201258182526,0.8868423104286194,184
9.999999974752427e-07,0.3211779296398163,0.9340376853942871,0.1913609653711319,0.8882701396942139,185
9.999999974752427e-07,0.32297560572624207,0.9317532777786255,0.19496332108974457,0.8861997723579407,186
9.999999974752427e-07,0.31764471530914307,0.9334666132926941,0.19226565957069397,0.8915542364120483,187
9.999999974752427e-07,0.3231795132160187,0.9317532777786255,0.19458791613578796,0.8907688856124878,188
9.999999974752427e-07,0.3217110335826874,0.9331810474395752,0.19291725754737854,0.8902691602706909,189
9.999999974752427e-07,0.3137570917606354,0.9334666132926941,0.19311656057834625,0.892625093460083,190
9.999999974752427e-07,0.3192823827266693,0.9314677119255066,0.19249515235424042,0.8895552158355713,191
9.999999974752427e-07,0.3260311782360077,0.9337521195411682,0.18998613953590393,0.888198733329773,192
9.999999974752427e-07,0.32536977529525757,0.9311822056770325,0.1960514634847641,0.8868423104286194,193
9.999999974752427e-07,0.3256511390209198,0.9317532777786255,0.1903521716594696,0.8888412714004517,194
9.999999974752427e-07,0.32399407029151917,0.9317532777786255,0.19549570977687836,0.8889840841293335,195
9.999999974752427e-07,0.3205946087837219,0.9323244094848633,0.19465306401252747,0.8889840841293335,196
9.999999974752427e-07,0.3152473568916321,0.9340376853942871,0.1942732334136963,0.8884129524230957,197
9.999999974752427e-07,0.3123542368412018,0.9334666132926941,0.19358325004577637,0.8929106593132019,198
9.999999974752427e-07,0.322183221578598,0.9334666132926941,0.1920013129711151,0.8885557055473328,199
9.999999974752427e-07,0.31517767906188965,0.9334666132926941,0.19182226061820984,0.8934104442596436,200
9.999999974752427e-07,0.3028240203857422,0.934894323348999,0.19211480021476746,0.8955522179603577,201
9.999999974752427e-07,0.31101247668266296,0.9323244094848633,0.19398565590381622,0.8926964998245239,202
9.999999974752427e-07,0.3198079466819763,0.9354654550552368,0.18812526762485504,0.8884843587875366,203
9.999999974752427e-07,0.3102227747440338,0.934894323348999,0.1901727169752121,0.8931962847709656,204
9.999999974752427e-07,0.3138410151004791,0.934323251247406,0.19236692786216736,0.8907688856124878,205
9.999999974752427e-07,0.31842032074928284,0.9314677119255066,0.19336523115634918,0.8909116983413696,206
9.999999974752427e-07,0.3167538046836853,0.9308966398239136,0.19601623713970184,0.8883415460586548,207
9.999999974752427e-07,0.3130827844142914,0.9337521195411682,0.19127872586250305,0.8946241140365601,208
9.999999974752427e-07,0.308640718460083,0.9351798892021179,0.18811942636966705,0.8944813013076782,209
9.999999974752427e-07,0.3092118799686432,0.9331810474395752,0.192081481218338,0.8920539617538452,210
9.999999974752427e-07,0.3142930567264557,0.9346088171005249,0.19163356721401215,0.8920539617538452,211
9.999999974752427e-07,0.3076470196247101,0.9340376853942871,0.19123461842536926,0.894909679889679,212
9.999999974752427e-07,0.31233081221580505,0.9328954815864563,0.19291062653064728,0.8931962847709656,213
9.999999974752427e-07,0.3055001199245453,0.934894323348999,0.1896040290594101,0.8966231346130371,214
9.999999974752427e-07,0.31269970536231995,0.9323244094848633,0.19154660403728485,0.8911258578300476,215
9.999999974752427e-07,0.31661179661750793,0.9334666132926941,0.19009514153003693,0.8906261324882507,216
9.999999974752427e-07,0.3093288242816925,0.934323251247406,0.1914886236190796,0.894909679889679,217
9.999999974752427e-07,0.30707356333732605,0.9331810474395752,0.19093558192253113,0.8933390378952026,218
9.999999974752427e-07,0.31115958094596863,0.9351798892021179,0.18743978440761566,0.8912686705589294,219
9.999999974752427e-07,0.3089538812637329,0.9351798892021179,0.1863526552915573,0.8915542364120483,220
9.999999974752427e-07,0.31437060236930847,0.9340376853942871,0.18993228673934937,0.8905547261238098,221
9.999999974752427e-07,0.311543345451355,0.9323244094848633,0.19185443222522736,0.8936246037483215,222
9.999999974752427e-07,0.30632826685905457,0.934323251247406,0.18914653360843658,0.894909679889679,223
