loss,val_accuracy,learning_rate,accuracy,val_loss,epoch
0.5565680861473083,0.8620787858963013,0.0010000000474974513,0.8033125996589661,0.40918228030204773,65
0.5567623376846313,0.8652198910713196,0.0010000000474974513,0.800956666469574,0.4111301302909851,66
0.5509793162345886,0.8529411554336548,0.0010000000474974513,0.8034554123878479,0.43150559067726135,67
0.5593798160552979,0.8603655099868774,0.0010000000474974513,0.8048118948936462,0.4100930392742157,68
0.5433076024055481,0.8555111289024353,0.0010000000474974513,0.809880793094635,0.418256014585495,69
0.5574521422386169,0.8535122871398926,0.0010000000474974513,0.8057399988174438,0.4351126253604889,70
0.5548346638679504,0.8603655099868774,0.0010000000474974513,0.8063111305236816,0.408305823802948,71
0.5398602485656738,0.8595088720321655,0.0010000000474974513,0.812522292137146,0.4225901961326599,72
0.5596053600311279,0.8398058414459229,0.0010000000474974513,0.8064539432525635,0.45436424016952515,73
0.5471407175064087,0.8586521744728088,0.0010000000474974513,0.8040265440940857,0.410417377948761,74
0.5404601097106934,0.8549400568008423,0.0010000000474974513,0.8149496912956238,0.42563965916633606,75
0.5441122055053711,0.8737863898277283,0.0010000000474974513,0.8143784999847412,0.3918037712574005,76
0.5277478694915771,0.8700742721557617,0.0005000000237487257,0.8203755021095276,0.3765721917152405,77
0.5180112719535828,0.8672187328338623,0.0005000000237487257,0.8160919547080994,0.38174983859062195,78
0.5216608643531799,0.8703597784042358,0.0005000000237487257,0.8206611275672913,0.3761865794658661,79
0.5177844166755676,0.874643087387085,0.0005000000237487257,0.8190904259681702,0.3748323321342468,80
0.508430540561676,0.8757852911949158,0.0005000000237487257,0.821517825126648,0.36804401874542236,81
0.5207046270370483,0.8723586797714233,0.0005000000237487257,0.8190904259681702,0.3763291537761688,82
0.5100125074386597,0.8660765290260315,0.0005000000237487257,0.8220889568328857,0.37932586669921875,83
0.5086244344711304,0.8646487593650818,0.0005000000237487257,0.8223031163215637,0.3837645351886749,84
0.5067934989929199,0.8652198910713196,0.0005000000237487257,0.8250874280929565,0.37731990218162537,85
0.5088536739349365,0.8646487593650818,0.0005000000237487257,0.8211608529090881,0.3926868140697479,86
0.5057085156440735,0.8666476011276245,0.0005000000237487257,0.8245877027511597,0.38917359709739685,87
0.4989904463291168,0.8643631935119629,0.0005000000237487257,0.8258727788925171,0.39067912101745605,88
0.49181318283081055,0.8697887063026428,0.0005000000237487257,0.8269436955451965,0.3754437565803528,89
0.4996097683906555,0.8643631935119629,0.0005000000237487257,0.8278717994689941,0.38906291127204895,90
0.5048217177391052,0.8683609366416931,0.0005000000237487257,0.8204469084739685,0.39661404490470886,91
0.49570441246032715,0.8663620948791504,0.0005000000237487257,0.8250874280929565,0.3848190903663635,92
0.5042662024497986,0.8689320683479309,0.0005000000237487257,0.8222317695617676,0.3734389543533325,93
0.5054349899291992,0.8632209897041321,0.0005000000237487257,0.8210180401802063,0.3762677311897278,94
0.509059488773346,0.8695031404495239,0.0005000000237487257,0.8204469084739685,0.37548503279685974,95
0.5036323070526123,0.8732153177261353,0.0005000000237487257,0.8236595988273621,0.3696192502975464,96
0.48457202315330505,0.8632209897041321,0.0005000000237487257,0.8274434208869934,0.3892900347709656,97
0.496760755777359,0.8757852911949158,0.0002500000118743628,0.823945164680481,0.3613848090171814,98
0.48628371953964233,0.8655053973197937,0.0002500000118743628,0.8308702707290649,0.3738083243370056,99
0.49462831020355225,0.8663620948791504,0.0002500000118743628,0.8270864486694336,0.3795091211795807,100
0.48514682054519653,0.8695031404495239,0.0002500000118743628,0.8296566009521484,0.36448782682418823,101
0.48394471406936646,0.8735008835792542,0.0002500000118743628,0.830584704875946,0.3624380826950073,102
0.4849475622177124,0.8732153177261353,0.0002500000118743628,0.8317983746528625,0.35543376207351685,103
0.47597602009773254,0.8623643517494202,0.0002500000118743628,0.833012044429779,0.37974897027015686,104
0.4816109240055084,0.8740719556808472,0.0002500000118743628,0.8315842151641846,0.3648465871810913,105
0.4757908880710602,0.8695031404495239,0.0002500000118743628,0.8335832357406616,0.38083794713020325,106
0.49427953362464905,0.8777841329574585,0.0002500000118743628,0.8300849795341492,0.36031562089920044,107
0.4906531572341919,0.8723586797714233,0.0002500000118743628,0.8274434208869934,0.3630772531032562,108
0.484316885471344,0.8706453442573547,0.0002500000118743628,0.830656111240387,0.3638397753238678,109
0.48518869280815125,0.8709309101104736,0.0002500000118743628,0.8297280073165894,0.37240317463874817,110
0.4837478697299957,0.8766419291496277,0.0002500000118743628,0.8273006081581116,0.3595300316810608,111
0.48696818947792053,0.875214159488678,0.0002500000118743628,0.828157365322113,0.3604368269443512,112
0.48453137278556824,0.8712164759635925,0.0002500000118743628,0.8295851945877075,0.36368608474731445,113
0.4747156500816345,0.8757852911949158,0.0002500000118743628,0.8317269682884216,0.35624220967292786,114
0.47850263118743896,0.8743575215339661,0.0002500000118743628,0.8323695063591003,0.3621254861354828,115
0.4720005393028259,0.8677898049354553,0.0002500000118743628,0.8354394435882568,0.3793453872203827,116
0.4783734977245331,0.8720731139183044,0.0002500000118743628,0.8335118293762207,0.36666473746299744,117
0.4839478135108948,0.8737863898277283,0.0002500000118743628,0.8325837254524231,0.36681970953941345,118
0.4890456199645996,0.8689320683479309,0.0002500000118743628,0.8260155916213989,0.3676963448524475,119
0.4628411531448364,0.874643087387085,0.0001250000059371814,0.8358677625656128,0.3606579899787903,120
0.4746752679347992,0.875214159488678,0.0001250000059371814,0.832869291305542,0.35892507433891296,121
0.47288256883621216,0.8769274950027466,0.0001250000059371814,0.8335118293762207,0.36284148693084717,122
0.47190579771995544,0.8763563632965088,0.0001250000059371814,0.8295137882232666,0.3612784147262573,123
0.4801933467388153,0.8754997253417969,0.0001250000059371814,0.8317269682884216,0.3600655198097229,124
0.4696348011493683,0.8740719556808472,0.0001250000059371814,0.8377953767776489,0.36522960662841797,125
0.47262290120124817,0.8780696988105774,0.0001250000059371814,0.8305132985115051,0.35454460978507996,126
0.4620581865310669,0.8774985671043396,0.0001250000059371814,0.8363675475120544,0.3526861369609833,127
0.47026288509368896,0.8772130012512207,0.0001250000059371814,0.8345113396644592,0.35698553919792175,128
0.4735844135284424,0.8792119026184082,0.0001250000059371814,0.835082471370697,0.35625335574150085,129
0.4729411005973816,0.8766419291496277,0.0001250000059371814,0.8347254991531372,0.3592842221260071,130
0.46149852871894836,0.875214159488678,0.0001250000059371814,0.837367057800293,0.3580186069011688,131
0.47781601548194885,0.8732153177261353,0.0001250000059371814,0.8365103006362915,0.3576454520225525,132
0.47889912128448486,0.8774985671043396,0.0001250000059371814,0.8332262635231018,0.3559448719024658,133
0.4711325168609619,0.8783552050590515,0.0001250000059371814,0.8329406976699829,0.3620656728744507,134
0.4673284590244293,0.8740719556808472,0.0001250000059371814,0.837581217288971,0.35844242572784424,135
0.469460129737854,0.8754997253417969,0.0001250000059371814,0.8392232656478882,0.35640498995780945,136
0.4699693024158478,0.8794974088668823,0.0001250000059371814,0.8331548571586609,0.35318395495414734,137
0.4617390036582947,0.8732153177261353,0.0001250000059371814,0.8357964158058167,0.35885894298553467,138
0.4701245427131653,0.8749285936355591,0.0001250000059371814,0.8340115547180176,0.3562079071998596,139
0.4657255709171295,0.8789263367652893,0.0001250000059371814,0.8374384045600891,0.353034108877182,140
0.46965697407722473,0.8774985671043396,0.0001250000059371814,0.8344399333000183,0.35693347454071045,141
0.4615262448787689,0.8726441860198975,0.0001250000059371814,0.8363675475120544,0.36246538162231445,142
0.4609421491622925,0.8789263367652893,0.0001250000059371814,0.8379381895065308,0.35517823696136475,143
0.46225765347480774,0.880925178527832,6.25000029685907e-05,0.8366531133651733,0.3505462110042572,144
0.46144962310791016,0.880925178527832,6.25000029685907e-05,0.8367958664894104,0.3518485128879547,145
0.4646507799625397,0.8834951519966125,6.25000029685907e-05,0.8390090465545654,0.3490961790084839,146
0.4613577127456665,0.8806396126747131,6.25000029685907e-05,0.8384379148483276,0.3555041551589966,147
0.4655851721763611,0.8772130012512207,6.25000029685907e-05,0.8367958664894104,0.35556158423423767,148
0.4635803997516632,0.8797829747200012,6.25000029685907e-05,0.8397229909896851,0.347339928150177,149
0.4640475809574127,0.8800685405731201,6.25000029685907e-05,0.8386520743370056,0.3494296967983246,150
0.45738545060157776,0.8794974088668823,6.25000029685907e-05,0.8410080671310425,0.3532028794288635,151
0.47163650393486023,0.8814963102340698,6.25000029685907e-05,0.8350110650062561,0.35063058137893677,152
0.4510825276374817,0.8800685405731201,6.25000029685907e-05,0.844434916973114,0.3525274991989136,153
0.46654006838798523,0.8777841329574585,6.25000029685907e-05,0.8350110650062561,0.3520205318927765,154
0.46630677580833435,0.8783552050590515,6.25000029685907e-05,0.840008556842804,0.3503619432449341,155
0.4642670750617981,0.8837807178497314,6.25000029685907e-05,0.8387948870658875,0.3507871925830841,156
0.468244343996048,0.880925178527832,6.25000029685907e-05,0.8365103006362915,0.3493002951145172,157
0.4618101418018341,0.8806396126747131,6.25000029685907e-05,0.8363675475120544,0.3477429449558258,158
0.46729177236557007,0.8826385140419006,6.25000029685907e-05,0.8347969055175781,0.3504766523838043,159
0.45974496006965637,0.8783552050590515,6.25000029685907e-05,0.8382951617240906,0.35072293877601624,160
0.45288944244384766,0.880925178527832,6.25000029685907e-05,0.8401513695716858,0.3467082381248474,161
0.46185338497161865,0.8783552050590515,6.25000029685907e-05,0.8383665084838867,0.3492952287197113,162
0.46998581290245056,0.8780696988105774,6.25000029685907e-05,0.833297610282898,0.35170620679855347,163
0.4604029655456543,0.8780696988105774,6.25000029685907e-05,0.8408652544021606,0.3518596887588501,164
0.45577865839004517,0.8814963102340698,6.25000029685907e-05,0.8411508798599243,0.3496662378311157,165
0.4592510461807251,0.8814963102340698,6.25000029685907e-05,0.8407225012779236,0.35245728492736816,166
0.4535992443561554,0.8806396126747131,6.25000029685907e-05,0.8398658037185669,0.34994953870773315,167
0.45725953578948975,0.8823529481887817,6.25000029685907e-05,0.8395088315010071,0.35100477933883667,168
0.4534763991832733,0.8789263367652893,6.25000029685907e-05,0.8423645496368408,0.3541685938835144,169
0.47095155715942383,0.8794974088668823,6.25000029685907e-05,0.837581217288971,0.35173019766807556,170
0.4529469311237335,0.8786407709121704,6.25000029685907e-05,0.8447204828262329,0.3510977327823639,171
0.4629380702972412,0.8806396126747131,6.25000029685907e-05,0.8350110650062561,0.3496796488761902,172
0.46783778071403503,0.8789263367652893,6.25000029685907e-05,0.8357250094413757,0.35002249479293823,173
0.455120712518692,0.8800685405731201,6.25000029685907e-05,0.839580237865448,0.3477814197540283,174
0.4522486925125122,0.8812107443809509,6.25000029685907e-05,0.839937150478363,0.34810400009155273,175
0.46048346161842346,0.8780696988105774,6.25000029685907e-05,0.8377953767776489,0.35322338342666626,176
0.45103341341018677,0.880925178527832,6.25000029685907e-05,0.8402227163314819,0.3491126000881195,177
0.45433107018470764,0.880354106426239,3.125000148429535e-05,0.8415077924728394,0.3506215512752533,178
0.4457734525203705,0.880354106426239,3.125000148429535e-05,0.8430070877075195,0.34948408603668213,179
0.4606545865535736,0.8800685405731201,3.125000148429535e-05,0.8392232656478882,0.3510116934776306,180
0.46308210492134094,0.8783552050590515,3.125000148429535e-05,0.8383665084838867,0.35279950499534607,181
0.4573124945163727,0.8786407709121704,3.125000148429535e-05,0.8371528387069702,0.35219770669937134,182
0.45775341987609863,0.8774985671043396,3.125000148429535e-05,0.842007577419281,0.35307371616363525,183
0.45718657970428467,0.8792119026184082,3.125000148429535e-05,0.840008556842804,0.3519747853279114,184
0.45211824774742126,0.8797829747200012,3.125000148429535e-05,0.842007577419281,0.34908393025398254,185
0.45439445972442627,0.8794974088668823,3.125000148429535e-05,0.8413650393486023,0.35040706396102905,186
0.45594871044158936,0.880925178527832,3.125000148429535e-05,0.8411508798599243,0.35090604424476624,187
0.4639783799648285,0.8792119026184082,3.125000148429535e-05,0.8359391689300537,0.3539663255214691,188
0.43614450097084045,0.8909194469451904,9.999999747378752e-06,0.8473620414733887,0.3378751873970032,189
0.41572850942611694,0.8966305255889893,9.999999747378752e-06,0.853359043598175,0.30972281098365784,190
0.3897835910320282,0.9037692546844482,9.999999747378752e-06,0.8619975447654724,0.29322412610054016,191
0.3813818395137787,0.9046259522438049,9.999999747378752e-06,0.8698508143424988,0.28610628843307495,192
0.36908090114593506,0.9026270508766174,9.999999747378752e-06,0.8705646991729736,0.2872493267059326,193
0.35396361351013184,0.9106224775314331,9.999999747378752e-06,0.8789891004562378,0.2771140933036804,194
0.35477888584136963,0.9134780168533325,9.999999747378752e-06,0.8754908442497253,0.2712162435054779,195
0.34835174679756165,0.917475700378418,9.999999747378752e-06,0.8784893155097961,0.25474274158477783,196
0.34081408381462097,0.9151912927627563,9.999999747378752e-06,0.8807739019393921,0.26227447390556335,197
0.32761871814727783,0.9194746017456055,9.999999747378752e-06,0.8851288557052612,0.25323647260665894,198
0.32838529348373413,0.9191890358924866,9.999999747378752e-06,0.8836296200752258,0.25049179792404175,199
0.3170599341392517,0.9194746017456055,9.999999747378752e-06,0.8888412714004517,0.25229910016059875,200
0.31153979897499084,0.9231867790222168,9.999999747378752e-06,0.8936960101127625,0.2418375313282013,201
0.3125927746295929,0.9271844625473022,9.999999747378752e-06,0.8937674164772034,0.23865392804145813,202
0.3152129054069519,0.9271844625473022,9.999999747378752e-06,0.8915542364120483,0.23264659941196442,203
0.3017232418060303,0.9297544360160828,9.999999747378752e-06,0.8954094648361206,0.2355024814605713,204
0.30920112133026123,0.9263278245925903,9.999999747378752e-06,0.8912686705589294,0.2365606427192688,205
0.2940143346786499,0.9294688701629639,9.999999747378752e-06,0.8975512385368347,0.22890333831310272,206
0.2939728796482086,0.9300400018692017,9.999999747378752e-06,0.8990504741668701,0.2314763218164444,207
0.29090502858161926,0.9297544360160828,9.999999747378752e-06,0.8987649083137512,0.23303093016147614,208
0.289977490901947,0.9257566928863525,9.999999747378752e-06,0.8994074463844299,0.2404141128063202,209
0.2782982289791107,0.9280411005020142,9.999999747378752e-06,0.901406466960907,0.23484250903129578,210
0.2817534804344177,0.9297544360160828,4.999999873689376e-06,0.9030484557151794,0.2324817031621933,211
0.27095046639442444,0.9283266663551331,4.999999873689376e-06,0.9057614207267761,0.2325977087020874,212
0.29172247648239136,0.92775559425354,4.999999873689376e-06,0.8976939916610718,0.22731560468673706,213
0.26922932267189026,0.9306110739707947,4.999999873689376e-06,0.9049046635627747,0.22204139828681946,214
0.2711704671382904,0.9303255081176758,4.999999873689376e-06,0.9068322777748108,0.22159898281097412,215
0.27042341232299805,0.929183304309845,4.999999873689376e-06,0.9055472016334534,0.2247004359960556,216
0.26737213134765625,0.9297544360160828,4.999999873689376e-06,0.9065467119216919,0.23064914345741272,217
0.2641768157482147,0.9280411005020142,4.999999873689376e-06,0.9091882705688477,0.23358039557933807,218
0.2690429091453552,0.9317532777786255,4.999999873689376e-06,0.9066895246505737,0.22022327780723572,219
0.2647590935230255,0.934323251247406,4.999999873689376e-06,0.906475305557251,0.2153504192829132,220
0.26475992798805237,0.9340376853942871,4.999999873689376e-06,0.9088312983512878,0.22111858427524567,221
0.2623078525066376,0.9326099157333374,4.999999873689376e-06,0.9072606563568115,0.22053252160549164,222
0.27091681957244873,0.9334666132926941,4.999999873689376e-06,0.9057614207267761,0.21908147633075714,223
0.26165133714675903,0.9331810474395752,4.999999873689376e-06,0.9106160998344421,0.21795476973056793,224
0.25809162855148315,0.9331810474395752,2.499999936844688e-06,0.9101877808570862,0.2198677659034729,225
0.26001062989234924,0.9306110739707947,2.499999936844688e-06,0.9096879959106445,0.2218364179134369,226
0.262195885181427,0.9354654550552368,2.499999936844688e-06,0.9106160998344421,0.21535250544548035,227
0.25493136048316956,0.9308966398239136,2.499999936844688e-06,0.9134718179702759,0.2206435352563858,228
0.2611589729785919,0.934894323348999,1.249999968422344e-06,0.9087598919868469,0.2164064198732376,229
0.26146531105041504,0.9328954815864563,1.249999968422344e-06,0.9118297696113586,0.21981583535671234,230
0.2529481053352356,0.9328954815864563,1.249999968422344e-06,0.912972092628479,0.21892184019088745,231
0.248933345079422,0.9323244094848633,1.249999968422344e-06,0.9142571687698364,0.21857982873916626,232
0.2531137466430664,0.9317532777786255,9.999999974752427e-07,0.9074748158454895,0.21882416307926178,233
0.25621962547302246,0.9331810474395752,9.999999974752427e-07,0.9104019403457642,0.2187466323375702,234
0.251127153635025,0.9334666132926941,9.999999974752427e-07,0.9148997068405151,0.21793648600578308,235
0.24711015820503235,0.9328954815864563,9.999999974752427e-07,0.9120439887046814,0.22007028758525848,236
0.24491310119628906,0.9326099157333374,9.999999974752427e-07,0.9136146306991577,0.2207295447587967,237
0.2511310875415802,0.9337521195411682,9.999999974752427e-07,0.9130434989929199,0.21949979662895203,238
0.2531789243221283,0.9328954815864563,9.999999974752427e-07,0.9129006862640381,0.21654421091079712,239
0.2514728009700775,0.9334666132926941,9.999999974752427e-07,0.9132576584815979,0.2182583212852478,240
0.2547304630279541,0.9328954815864563,9.999999974752427e-07,0.912757933139801,0.2180386334657669,241
0.2505941092967987,0.9337521195411682,9.999999974752427e-07,0.9124009609222412,0.21772164106369019,242
0.24775418639183044,0.934323251247406,9.999999974752427e-07,0.9139716029167175,0.21699316799640656,243
0.25229543447494507,0.9334666132926941,9.999999974752427e-07,0.9111158847808838,0.21581660211086273,244
0.25320160388946533,0.9331810474395752,9.999999974752427e-07,0.9153280258178711,0.21935272216796875,245
0.2521201968193054,0.9320388436317444,9.999999974752427e-07,0.9138287901878357,0.2182811200618744,246
0.2497323751449585,0.9323244094848633,9.999999974752427e-07,0.9154708385467529,0.21836628019809723,247
