val_accuracy,accuracy,learning_rate,loss,val_loss,epoch
0.885398805141449,0.8241677284240723,0.0005000000237487257,0.5059532523155212,0.3392030596733093,100
0.8804492950439453,0.8221279382705688,0.0005000000237487257,0.5080803632736206,0.3486212491989136,101
0.8873025178909302,0.8252284526824951,0.0005000000237487257,0.5031582713127136,0.32430416345596313,102
0.8833047747612,0.821393609046936,0.0005000000237487257,0.5063925385475159,0.3330402672290802,103
0.8935846090316772,0.8233518004417419,0.0005000000237487257,0.5011783838272095,0.31238511204719543,104
0.8846373558044434,0.8258811831474304,0.0005000000237487257,0.5097985863685608,0.33347761631011963,105
0.8812107443809509,0.8181298971176147,0.0005000000237487257,0.5098962783813477,0.332328200340271,106
0.8794974088668823,0.823841392993927,0.0005000000237487257,0.5144082903862,0.34165358543395996,107
0.8880639672279358,0.8292264938354492,0.0005000000237487257,0.5011172890663147,0.3293873369693756,108
0.8770226240158081,0.8203328847885132,0.0005000000237487257,0.5171504616737366,0.35538607835769653,109
0.8897772431373596,0.8256364464759827,0.0005000000237487257,0.5040964484214783,0.32525357604026794,110
0.8814011216163635,0.8246573209762573,0.0005000000237487257,0.5039726495742798,0.34892192482948303,111
0.8876832127571106,0.8227806687355042,0.0005000000237487257,0.5091268420219421,0.3188546895980835,112
0.8796877861022949,0.8204960823059082,0.0005000000237487257,0.509624183177948,0.3575440049171448,113
0.8878735899925232,0.8165796399116516,0.0005000000237487257,0.5100507140159607,0.3292351961135864,114
0.8846373558044434,0.8296344876289368,0.0005000000237487257,0.4898551106452942,0.33281660079956055,115
0.8892061710357666,0.8257180452346802,0.0005000000237487257,0.5032209753990173,0.31467005610466003,116
0.8865410089492798,0.8277578353881836,0.0005000000237487257,0.4930518865585327,0.32091888785362244,117
0.8833047747612,0.8257995843887329,0.0005000000237487257,0.5070091485977173,0.3373682498931885,118
0.8827337026596069,0.8297160863876343,0.0005000000237487257,0.4889172613620758,0.33602386713027954,119
0.8823529481887817,0.8226174712181091,0.0005000000237487257,0.5079587697982788,0.3387965261936188,120
0.8895869255065918,0.8265339136123657,0.0002500000118743628,0.49992603063583374,0.31902554631233215,121
0.8850181102752686,0.8285737633705139,0.0002500000118743628,0.48736074566841125,0.3287305533885956,122
0.8922520279884338,0.8306951522827148,0.0002500000118743628,0.48582330346107483,0.31619375944137573,123
0.8922520279884338,0.8354275226593018,0.0002500000118743628,0.48278748989105225,0.3133842945098877,124
0.8903483748435974,0.8266155123710632,0.0002500000118743628,0.4969775676727295,0.319436639547348,125
0.889015793800354,0.8377121686935425,0.0002500000118743628,0.4751669466495514,0.3265254497528076,126
0.8888254165649414,0.8279210329055786,0.0002500000118743628,0.4854220449924469,0.3275415003299713,127
0.8823529481887817,0.8314294815063477,0.0002500000118743628,0.48505690693855286,0.3393101394176483,128
0.8859699368476868,0.8284921646118164,0.0002500000118743628,0.4902840554714203,0.3246183693408966,129
0.8899676203727722,0.837630569934845,0.0002500000118743628,0.4711942672729492,0.31726354360580444,130
0.8888254165649414,0.8360803127288818,0.0002500000118743628,0.47286805510520935,0.3189844489097595,131
0.886921763420105,0.8296344876289368,0.0002500000118743628,0.4858796298503876,0.32845595479011536,132
0.8943460583686829,0.8277578353881836,0.0002500000118743628,0.4823397099971771,0.31245529651641846,133
0.8914905786514282,0.8303688168525696,0.0002500000118743628,0.4864044189453125,0.32220613956451416,134
0.89053875207901,0.8352643847465515,0.0002500000118743628,0.468369722366333,0.32520952820777893,135
0.8930135369300842,0.8394255638122559,0.0002500000118743628,0.46167150139808655,0.3205019235610962,136
0.8935846090316772,0.8352643847465515,0.0001250000059371814,0.4776936173439026,0.3093302845954895,137
0.8964401483535767,0.8343668580055237,0.0001250000059371814,0.48050493001937866,0.3063206374645233,138
0.8985341787338257,0.834693193435669,0.0001250000059371814,0.484329491853714,0.3066592514514923,139
0.8979630470275879,0.8343668580055237,0.0001250000059371814,0.477876752614975,0.3019433319568634,140
0.8954883217811584,0.8372225761413574,0.0001250000059371814,0.4716787040233612,0.3087567985057831,141
0.8937749862670898,0.8396703600883484,0.0001250000059371814,0.4627673327922821,0.30701595544815063,142
0.8964401483535767,0.8377121686935425,0.0001250000059371814,0.46344441175460815,0.301348477602005,143
0.8952979445457458,0.8372225761413574,0.0001250000059371814,0.46329134702682495,0.3041512668132782,144
0.8949171900749207,0.8302056193351746,0.0001250000059371814,0.48417016863822937,0.3090430498123169,145
0.8937749862670898,0.8389360308647156,0.0001250000059371814,0.4648759067058563,0.3048917353153229,146
0.8954883217811584,0.8326534032821655,0.0001250000059371814,0.48036059737205505,0.3103446364402771,147
0.8930135369300842,0.8382833003997803,0.0001250000059371814,0.4655095934867859,0.3110710680484772,148
0.8943460583686829,0.8363250494003296,0.0001250000059371814,0.46591269969940186,0.3106025457382202,149
0.8972015976905823,0.8362434506416321,0.0001250000059371814,0.4737417697906494,0.3049636781215668,150
0.8964401483535767,0.8315926790237427,0.0001250000059371814,0.4768512547016144,0.30577394366264343,151
0.8939653635025024,0.8330613374710083,0.0001250000059371814,0.4747906029224396,0.31262993812561035,152
0.8966305255889893,0.8381201028823853,0.0001250000059371814,0.46794593334198,0.3045698404312134,153
0.8945364356040955,0.8346115946769714,0.0001250000059371814,0.4690454602241516,0.3114725947380066,154
0.8985341787338257,0.837630569934845,0.0001250000059371814,0.46200621128082275,0.30001017451286316,155
0.8968208432197571,0.8347747921943665,0.0001250000059371814,0.47281360626220703,0.30501705408096313,156
0.8970112204551697,0.8388544321060181,0.0001250000059371814,0.4639115035533905,0.30659955739974976,157
0.8981534242630005,0.8386096358299255,0.0001250000059371814,0.4749031662940979,0.303184449672699,158
0.8943460583686829,0.8372225761413574,0.0001250000059371814,0.46351730823516846,0.31490254402160645,159
0.893203854560852,0.8382017016410828,0.0001250000059371814,0.4674726724624634,0.3120919466018677,160
0.8945364356040955,0.8349379897117615,0.0001250000059371814,0.46576401591300964,0.30154621601104736,161
0.8930135369300842,0.8342852592468262,0.0001250000059371814,0.4697433412075043,0.30956730246543884,162
0.894155740737915,0.8364066481590271,0.0001250000059371814,0.47233691811561584,0.3131157457828522,163
0.894155740737915,0.8349379897117615,0.0001250000059371814,0.4715448319911957,0.30429360270500183,164
0.8930135369300842,0.8449738621711731,0.0001250000059371814,0.4594368040561676,0.3070487976074219,165
0.8949171900749207,0.841465413570404,0.0001250000059371814,0.4635663628578186,0.3067953586578369,166
0.8966305255889893,0.8424445390701294,0.0001250000059371814,0.46297958493232727,0.3061225712299347,167
0.8951075673103333,0.8386096358299255,0.0001250000059371814,0.4583868384361267,0.30908364057540894,168
0.8930135369300842,0.8328166007995605,0.0001250000059371814,0.48071545362472534,0.3131910264492035,169
0.8958690166473389,0.8361618518829346,0.0001250000059371814,0.4625146985054016,0.305139422416687,170
0.8945364356040955,0.837630569934845,0.0001250000059371814,0.46697095036506653,0.3110024034976959,171
0.8987245559692383,0.8439947962760925,9.999999747378752e-06,0.452686071395874,0.2926683723926544,172
0.9004378318786621,0.848808765411377,9.999999747378752e-06,0.4370453357696533,0.29525527358055115,173
0.9019607901573181,0.8503590226173401,9.999999747378752e-06,0.4283433258533478,0.28173890709877014,174
0.9080525636672974,0.8574575781822205,9.999999747378752e-06,0.4083997905254364,0.2648570239543915,175
0.9082428812980652,0.8585183024406433,9.999999747378752e-06,0.404296875,0.26588594913482666,176
0.9110984206199646,0.8625978827476501,9.999999747378752e-06,0.3974950313568115,0.26033225655555725,177
0.910336971282959,0.8612924218177795,9.999999747378752e-06,0.40089017152786255,0.2640201151371002,178
0.9149057865142822,0.8599869608879089,9.999999747378752e-06,0.402869313955307,0.24853897094726562,179
0.9099562168121338,0.863821804523468,9.999999747378752e-06,0.3922051787376404,0.2627647817134857,180
0.9110984206199646,0.8674118518829346,9.999999747378752e-06,0.3801758289337158,0.26838645339012146,181
0.916619062423706,0.8669223189353943,9.999999747378752e-06,0.3833352029323578,0.24627403914928436,182
0.9223300814628601,0.8668407201766968,9.999999747378752e-06,0.38049331307411194,0.2219853401184082,183
0.9149057865142822,0.86871737241745,9.999999747378752e-06,0.36910027265548706,0.24684229493141174,184
0.9209975004196167,0.8711651563644409,9.999999747378752e-06,0.3656266927719116,0.23152023553848267,185
0.9177612662315369,0.8693701028823853,9.999999747378752e-06,0.3731409013271332,0.24155326187610626,186
0.9196649789810181,0.8687989711761475,9.999999747378752e-06,0.36684635281562805,0.23417076468467712,187
0.9213782548904419,0.8758159279823303,4.999999873689376e-06,0.3555299937725067,0.23102688789367676,188
0.9202360510826111,0.8786716461181641,4.999999873689376e-06,0.3608623147010803,0.23010772466659546,189
0.9230915904045105,0.8739392757415771,4.999999873689376e-06,0.3596390187740326,0.2251049280166626,190
0.9232819080352783,0.8764686584472656,4.999999873689376e-06,0.3568499982357025,0.22948449850082397,191
0.9232819080352783,0.8816906213760376,2.499999936844688e-06,0.3526267409324646,0.2282218188047409,192
0.9265182018280029,0.8765502572059631,2.499999936844688e-06,0.3581016957759857,0.22598698735237122,193
0.9227108359336853,0.88128262758255,2.499999936844688e-06,0.3498053550720215,0.2305418848991394,194
0.9259470701217651,0.8752447962760925,2.499999936844688e-06,0.359179824590683,0.22461776435375214,195
0.9248048663139343,0.8808746933937073,1.249999968422344e-06,0.3434891700744629,0.2272854447364807,196
0.9246144890785217,0.8731233477592468,1.249999968422344e-06,0.34948205947875977,0.22238311171531677,197
0.9249952435493469,0.8785901069641113,1.249999968422344e-06,0.35225433111190796,0.22616097331047058,198
0.9227108359336853,0.8810378313064575,1.249999968422344e-06,0.34306952357292175,0.2289278209209442,199
0.9244241118431091,0.8785085082054138,9.999999974752427e-07,0.34384885430336,0.22441795468330383,200
0.9259470701217651,0.8853622674942017,9.999999974752427e-07,0.3351826071739197,0.22457753121852875,201
0.9249952435493469,0.8798955678939819,9.999999974752427e-07,0.348513126373291,0.2248201221227646,202
0.9248048663139343,0.8780189156532288,9.999999974752427e-07,0.34911873936653137,0.22530770301818848,203
0.9251856207847595,0.8794875741004944,9.999999974752427e-07,0.3477292060852051,0.22409722208976746,204
0.9253759980201721,0.8821801543235779,9.999999974752427e-07,0.3434690833091736,0.22105596959590912,205
0.9251856207847595,0.88128262758255,9.999999974752427e-07,0.3449942171573639,0.22609420120716095,206
0.9265182018280029,0.8789980411529541,9.999999974752427e-07,0.3433278799057007,0.2243993729352951,207
0.9240434169769287,0.8750815987586975,9.999999974752427e-07,0.3554884195327759,0.22569242119789124,208
0.9238530397415161,0.8833224773406982,9.999999974752427e-07,0.33877283334732056,0.22409547865390778,209
