file,path,input_h,input_w,batch,steps,lat_ms_p50,lat_ms_p95,lat_ms_mean,fps_p50,fps_p95,fps_mean,model_key,preprocess_embutido
best_mobilenetv3large_finetune.keras,/home/leo/Documentos/mestrado/DeepWeeds-Mobile/models/best_mobilenetv3large_finetune.keras,224,224,1,200,72.367,74.996,74.212,13.82,13.33,13.47,mobilenetv3large,1
