file,path,input_h,input_w,batch,steps,lat_ms_p50,lat_ms_p95,lat_ms_mean,fps_p50,fps_p95,fps_mean,model_key,preprocess_embutido
best_efficientnetv2b1_finetune.keras,/home/leo/Documentos/mestrado/DeepWeeds-Mobile/models/best_efficientnetv2b1_finetune.keras,240,240,1,200,167.384,172.84,172.255,5.97,5.79,5.81,efficientnetv2b1,1
