file,path,input_h,input_w,batch,steps,lat_ms_p50,lat_ms_p95,lat_ms_mean,fps_p50,fps_p95,fps_mean,model_key,preprocess_embutido
best_efficientnetv2b2_finetune.keras,/home/leo/Documentos/mestrado/DeepWeeds-Mobile/models/best_efficientnetv2b2_finetune.keras,260,260,1,200,174.949,177.916,178.351,5.72,5.62,5.61,efficientnetv2b2,1
