learning_rate,loss,accuracy,val_accuracy,val_loss,epoch
0.0010000000474974513,0.6683399677276611,0.763625979423523,0.8119170069694519,0.5367345809936523,35
0.0010000000474974513,0.6685206890106201,0.7642787098884583,0.8105844259262085,0.5264317989349365,36
0.0010000000474974513,0.6599895358085632,0.7688478827476501,0.81610506772995,0.5446174740791321,37
0.0010000000474974513,0.662929892539978,0.7644419074058533,0.8273367881774902,0.47995901107788086,38
0.0010000000474974513,0.6640640497207642,0.7661553621292114,0.8202931880950928,0.5043359994888306,39
0.0010000000474974513,0.6589146256446838,0.7679504156112671,0.8208642601966858,0.507290780544281,40
0.0010000000474974513,0.6495974063873291,0.7774967551231384,0.821245014667511,0.5140480995178223,41
0.0010000000474974513,0.6580166220664978,0.7698270082473755,0.8067770600318909,0.5462478399276733,42
0.0010000000474974513,0.652091383934021,0.7681951522827148,0.82333904504776,0.5112032294273376,43
0.0010000000474974513,0.6537436246871948,0.7741514444351196,0.8242908716201782,0.4967987537384033,44
0.0010000000474974513,0.6522307395935059,0.7729275226593018,0.8242908716201782,0.5050266981124878,45
0.0010000000474974513,0.6536292433738708,0.767624020576477,0.8267656564712524,0.49812695384025574,46
0.0010000000474974513,0.6623688340187073,0.7642787098884583,0.8332381248474121,0.4735617935657501,47
0.0010000000474974513,0.6454713940620422,0.7747225761413574,0.8183894753456116,0.5229782462120056,48
0.0010000000474974513,0.6411788463592529,0.7734171152114868,0.8263849020004272,0.49751541018486023,49
0.0010000000474974513,0.6561611294746399,0.7719484567642212,0.8153436183929443,0.5129501819610596,50
0.0010000000474974513,0.6492233276367188,0.7724379897117615,0.8332381248474121,0.47449737787246704,51
0.0010000000474974513,0.6446539759635925,0.7713772654533386,0.8260042071342468,0.4994773864746094,52
0.0010000000474974513,0.6446155905723572,0.7748857736587524,0.8336188793182373,0.4774882197380066,53
0.0010000000474974513,0.641766369342804,0.7774967551231384,0.8250523805618286,0.5096085071563721,54
0.0010000000474974513,0.6385750770568848,0.7756201028823853,0.8153436183929443,0.5336576104164124,55
0.0010000000474974513,0.6436582803726196,0.7747225761413574,0.8206738829612732,0.5010907649993896,56
0.0010000000474974513,0.6358870267868042,0.7738250494003296,0.8256234526634216,0.5029817223548889,57
0.0010000000474974513,0.6376553773880005,0.7742330431938171,0.8265752792358398,0.5070640444755554,58
0.0010000000474974513,0.6398957371711731,0.7747225761413574,0.8244812488555908,0.49813005328178406,59
0.0010000000474974513,0.64091956615448,0.77496737241745,0.8339996337890625,0.4858270287513733,60
0.0010000000474974513,0.6283126473426819,0.7824738621711731,0.8279078602790833,0.4926912486553192,61
0.0010000000474974513,0.6367685794830322,0.7765176296234131,0.8267656564712524,0.4956456124782562,62
0.0010000000474974513,0.640744686126709,0.7783126831054688,0.8180087804794312,0.5033577084541321,63
0.0005000000237487257,0.6036106944084167,0.7898988127708435,0.8378069400787354,0.4571388363838196,64
0.0005000000237487257,0.6070948839187622,0.7878590226173401,0.8423758149147034,0.44274666905403137,65
0.0005000000237487257,0.6123223900794983,0.7859007716178894,0.8389491438865662,0.4616563022136688,66
0.0005000000237487257,0.6013720631599426,0.790306806564331,0.8349514603614807,0.46915680170059204,67
0.0005000000237487257,0.603714644908905,0.787369430065155,0.841614305973053,0.4466745853424072,68
0.0005000000237487257,0.5976025462150574,0.7907147407531738,0.8429468870162964,0.4450509250164032,69
0.0005000000237487257,0.5942535400390625,0.7912043333053589,0.8406624794006348,0.45194756984710693,70
0.0005000000237487257,0.5978553891181946,0.7877774238586426,0.8418046832084656,0.4592222273349762,71
0.0005000000237487257,0.6071279048919678,0.7877774238586426,0.8429468870162964,0.44416573643684387,72
0.0005000000237487257,0.6041895747184753,0.7884301543235779,0.8406624794006348,0.4458203911781311,73
0.0005000000237487257,0.596115231513977,0.7914490699768066,0.8402817249298096,0.46372753381729126,74
0.0005000000237487257,0.5974127650260925,0.7926729917526245,0.8442794680595398,0.4386417865753174,75
0.0005000000237487257,0.5925591588020325,0.7944680452346802,0.8528459668159485,0.4310813248157501,76
0.0005000000237487257,0.5907998085021973,0.7916938662528992,0.8385684490203857,0.46809959411621094,77
0.0005000000237487257,0.5958621501922607,0.7887565493583679,0.8355225324630737,0.4634937047958374,78
0.0005000000237487257,0.5983186364173889,0.7876958250999451,0.8490386605262756,0.4281311333179474,79
0.0005000000237487257,0.5970885157585144,0.7897356152534485,0.8374262452125549,0.4524846374988556,80
0.0005000000237487257,0.5934754610061646,0.7887565493583679,0.8412335515022278,0.4415226876735687,81
0.0005000000237487257,0.5872985124588013,0.792428195476532,0.8528459668159485,0.4236745536327362,82
0.0005000000237487257,0.5895931720733643,0.7913674712181091,0.8469446301460266,0.43847471475601196,83
0.0005000000237487257,0.5950925946235657,0.789980411529541,0.8393298983573914,0.4570244550704956,84
0.0005000000237487257,0.597085177898407,0.7907963395118713,0.8547496795654297,0.42547205090522766,85
0.0005000000237487257,0.5888519287109375,0.7917754650115967,0.8534170985221863,0.43380215764045715,86
0.0005000000237487257,0.5835719704627991,0.794875979423523,0.8471349477767944,0.4378812909126282,87
0.0005000000237487257,0.5765662789344788,0.7945495843887329,0.8482771515846252,0.4362926483154297,88
0.0005000000237487257,0.588916003704071,0.7913674712181091,0.8440890908241272,0.4375060796737671,89
0.0005000000237487257,0.5843393206596375,0.7970789670944214,0.8399010300636292,0.44773295521736145,90
0.0005000000237487257,0.5857648253440857,0.7956919074058533,0.8456120491027832,0.44556644558906555,91
0.0005000000237487257,0.5819395184516907,0.7959367036819458,0.8477060794830322,0.44280582666397095,92
0.0005000000237487257,0.581527590751648,0.7946311831474304,0.8459927439689636,0.4417368471622467,93
0.0005000000237487257,0.5823568105697632,0.7974053621292114,0.8427565097808838,0.4485209584236145,94
0.0005000000237487257,0.5796607136726379,0.7970789670944214,0.8435180187225342,0.4498797059059143,95
0.0005000000237487257,0.5911779403686523,0.7938152551651001,0.8425661325454712,0.4528100788593292,96
0.0005000000237487257,0.5851165652275085,0.7930809259414673,0.8524652719497681,0.4264194965362549,97
0.0005000000237487257,0.5766128301620483,0.7953655123710632,0.8477060794830322,0.45018935203552246,98
0.0002500000118743628,0.5762918591499329,0.8005058765411377,0.8456120491027832,0.44468584656715393,99
0.0002500000118743628,0.5692595839500427,0.801158607006073,0.845231294631958,0.43784546852111816,100
0.0002500000118743628,0.5633177161216736,0.7972421646118164,0.8545593023300171,0.41796061396598816,101
0.0002500000118743628,0.5721307992935181,0.8016481995582581,0.8545593023300171,0.42286500334739685,102
0.0002500000118743628,0.5682744383811951,0.803606390953064,0.8551303744316101,0.41826558113098145,103
0.0002500000118743628,0.5766732692718506,0.7963446378707886,0.8547496795654297,0.41785940527915955,104
0.0002500000118743628,0.5680166482925415,0.8004242777824402,0.8507519364356995,0.42689523100852966,105
0.0002500000118743628,0.5660293102264404,0.7984660863876343,0.8517037630081177,0.42708295583724976,106
0.0002500000118743628,0.5614930987358093,0.8019745349884033,0.8539881706237793,0.41819605231285095,107
0.0002500000118743628,0.5664883255958557,0.7992819547653198,0.8555111289024353,0.41730451583862305,108
0.0002500000118743628,0.5590876340866089,0.8036879897117615,0.8484675288200378,0.43099865317344666,109
0.0002500000118743628,0.5617907047271729,0.8020561337471008,0.8515134453773499,0.42737191915512085,110
0.0002500000118743628,0.562479555606842,0.8030352592468262,0.8520845174789429,0.42186063528060913,111
0.0002500000118743628,0.5702469944953918,0.7990372180938721,0.8543689250946045,0.4219270944595337,112
0.0002500000118743628,0.560804545879364,0.8041775226593018,0.850371241569519,0.42867204546928406,113
0.0002500000118743628,0.5722617506980896,0.8030352592468262,0.8568437099456787,0.4149516522884369,114
0.0002500000118743628,0.5642582178115845,0.7978132963180542,0.8591281175613403,0.4091838598251343,115
0.0002500000118743628,0.5679311752319336,0.8003426790237427,0.8501808643341064,0.43470364809036255,116
0.0002500000118743628,0.5625410676002502,0.8051566481590271,0.8513230681419373,0.431181937456131,117
0.0002500000118743628,0.555975079536438,0.8045855164527893,0.8528459668159485,0.42750993371009827,118
0.0002500000118743628,0.5636420845985413,0.8014034032821655,0.8509423136711121,0.42109987139701843,119
0.0002500000118743628,0.5546568036079407,0.8056462407112122,0.8524652719497681,0.4241013526916504,120
0.0002500000118743628,0.5641778111457825,0.8005058765411377,0.8574147820472717,0.4174360930919647,121
0.0002500000118743628,0.5552572011947632,0.8065437078475952,0.8498001098632812,0.422639399766922,122
0.0002500000118743628,0.5632492899894714,0.8012402057647705,0.8518941402435303,0.4290241301059723,123
0.0002500000118743628,0.5524368286132812,0.8076860308647156,0.8581762909889221,0.4148328900337219,124
0.0002500000118743628,0.5520997047424316,0.8069517016410828,0.8532267212867737,0.4233596920967102,125
0.0002500000118743628,0.5581244230270386,0.8073596358299255,0.8517037630081177,0.4265354573726654,126
0.0002500000118743628,0.5630142688751221,0.8018113374710083,0.8526556491851807,0.4316636323928833,127
0.0002500000118743628,0.5520626902580261,0.8050750494003296,0.8526556491851807,0.42026272416114807,128
0.0002500000118743628,0.5778351426124573,0.7972421646118164,0.8507519364356995,0.42949944734573364,129
0.0002500000118743628,0.5567407608032227,0.8007506728172302,0.8537978529930115,0.424384206533432,130
0.0002500000118743628,0.5648386478424072,0.8019745349884033,0.8528459668159485,0.42284590005874634,131
0.0001250000059371814,0.5476954579353333,0.8094810843467712,0.8545593023300171,0.41978245973587036,132
0.0001250000059371814,0.5594145655632019,0.8056462407112122,0.8536074757575989,0.4183632433414459,133
0.0001250000059371814,0.5490338206291199,0.8064621686935425,0.8547496795654297,0.41539451479911804,134
0.0001250000059371814,0.5437108278274536,0.8073596358299255,0.8560822606086731,0.41382449865341187,135
0.0001250000059371814,0.5489746332168579,0.8055646419525146,0.8560822606086731,0.4158020615577698,136
0.0001250000059371814,0.5403358936309814,0.8106233477592468,0.8543689250946045,0.4174664318561554,137
0.0001250000059371814,0.5563555955886841,0.8096442818641663,0.8572244644165039,0.41251882910728455,138
0.0001250000059371814,0.5546932220458984,0.8047487139701843,0.8579859137535095,0.413913369178772,139
0.0001250000059371814,0.5439811944961548,0.807441234588623,0.8558918833732605,0.417764812707901,140
0.0001250000059371814,0.5470443367958069,0.8040959239006042,0.8534170985221863,0.4163784682750702,141
0.0001250000059371814,0.5457317233085632,0.8089914917945862,0.8545593023300171,0.42035359144210815,142
0.0001250000059371814,0.5474748611450195,0.8067069053649902,0.8499904870986938,0.4228789806365967,143
0.0001250000059371814,0.5535932183265686,0.8070333003997803,0.8543689250946045,0.41294407844543457,144
0.0001250000059371814,0.5463974475860596,0.8043407201766968,0.8528459668159485,0.4137047827243805,145
0.0001250000059371814,0.5476944446563721,0.8052382469177246,0.8484675288200378,0.42479407787323,146
0.0001250000059371814,0.544152021408081,0.8075228333473206,0.8528459668159485,0.4197797179222107,147
9.999999747378752e-06,0.5426274538040161,0.8095626831054688,0.8564629554748535,0.40446698665618896,148
9.999999747378752e-06,0.5158172249794006,0.8200881481170654,0.863506555557251,0.38705387711524963,149
9.999999747378752e-06,0.5033171772956848,0.8201696872711182,0.8669331669807434,0.3805549740791321,150
9.999999747378752e-06,0.5000757575035095,0.8246573209762573,0.8701694011688232,0.36476555466651917,151
9.999999747378752e-06,0.47973552346229553,0.8339588642120361,0.8716923594474792,0.3605002760887146,152
9.999999747378752e-06,0.48342302441596985,0.8281657695770264,0.8726441860198975,0.3557124137878418,153
9.999999747378752e-06,0.47892746329307556,0.8321638107299805,0.8730249404907227,0.3560406565666199,154
9.999999747378752e-06,0.47376981377601624,0.8363250494003296,0.8772130012512207,0.3482334315776825,155
9.999999747378752e-06,0.4618796706199646,0.8388544321060181,0.8772130012512207,0.3426940441131592,156
9.999999747378752e-06,0.4591175317764282,0.8404046893119812,0.8756901025772095,0.3428921699523926,157
9.999999747378752e-06,0.4612877368927002,0.8402414917945862,0.8789263367652893,0.33706653118133545,158
9.999999747378752e-06,0.44437375664711,0.843586802482605,0.8798781633377075,0.3364713490009308,159
9.999999747378752e-06,0.4423752725124359,0.8458713889122009,0.8794974088668823,0.33546024560928345,160
9.999999747378752e-06,0.4423198699951172,0.8451370596885681,0.8836855292320251,0.326534628868103,161
9.999999747378752e-06,0.4303291141986847,0.8476664423942566,0.8796877861022949,0.3314197063446045,162
9.999999747378752e-06,0.43241065740585327,0.85003262758255,0.8798781633377075,0.3285997807979584,163
9.999999747378752e-06,0.4335140287876129,0.8471769094467163,0.8810203671455383,0.32517486810684204,164
9.999999747378752e-06,0.43018627166748047,0.8512565493583679,0.885398805141449,0.3183683454990387,165
9.999999747378752e-06,0.4283865988254547,0.8512565493583679,0.8829240202903748,0.31961873173713684,166
9.999999747378752e-06,0.4222687780857086,0.8519908785820007,0.8842566013336182,0.31890857219696045,167
9.999999747378752e-06,0.410408079624176,0.8541122674942017,0.8850181102752686,0.3172558844089508,168
9.999999747378752e-06,0.42308422923088074,0.8515828847885132,0.8861603140830994,0.3146069049835205,169
9.999999747378752e-06,0.4129672050476074,0.8556625247001648,0.8871121406555176,0.3151959180831909,170
9.999999747378752e-06,0.4013967216014862,0.8608028888702393,0.8901579976081848,0.3079148828983307,171
9.999999747378752e-06,0.40078216791152954,0.8569680452346802,0.8914905786514282,0.30506324768066406,172
9.999999747378752e-06,0.40691572427749634,0.8568864464759827,0.8880639672279358,0.30820387601852417,173
9.999999747378752e-06,0.4096898138523102,0.8578655123710632,0.8888254165649414,0.30741316080093384,174
9.999999747378752e-06,0.4085555076599121,0.8593342304229736,0.8903483748435974,0.30535149574279785,175
9.999999747378752e-06,0.3990584909915924,0.8630058765411377,0.8903483748435974,0.30545574426651,176
4.999999873689376e-06,0.394336462020874,0.8591710329055786,0.8920616507530212,0.30169978737831116,177
4.999999873689376e-06,0.39076685905456543,0.861374020576477,0.893203854560852,0.2980685234069824,178
4.999999873689376e-06,0.4068584442138672,0.8592526316642761,0.8933942317962646,0.2969104051589966,179
4.999999873689376e-06,0.3954237401485443,0.8588446378707886,0.8903483748435974,0.30525434017181396,180
4.999999873689376e-06,0.39096954464912415,0.8626794815063477,0.8916809558868408,0.3022533357143402,181
4.999999873689376e-06,0.38700342178344727,0.8670039176940918,0.8943460583686829,0.29724469780921936,182
4.999999873689376e-06,0.3902275264263153,0.861210823059082,0.8951075673103333,0.3001641035079956,183
2.499999936844688e-06,0.38519322872161865,0.8680646419525146,0.8933942317962646,0.29881277680397034,184
2.499999936844688e-06,0.3839629590511322,0.8647193312644958,0.894155740737915,0.2969928979873657,185
2.499999936844688e-06,0.3929240107536316,0.8637402057647705,0.893203854560852,0.29809215664863586,186
2.499999936844688e-06,0.39658939838409424,0.863985002040863,0.8935846090316772,0.2991411089897156,187
1.249999968422344e-06,0.39103204011917114,0.8651272654533386,0.8933942317962646,0.29864123463630676,188
1.249999968422344e-06,0.3870404064655304,0.8595789670944214,0.8922520279884338,0.29967427253723145,189
1.249999968422344e-06,0.3820072412490845,0.8704308271408081,0.8945364356040955,0.29804152250289917,190
1.249999968422344e-06,0.3883790373802185,0.8639034032821655,0.8937749862670898,0.29819387197494507,191
9.999999974752427e-07,0.39307552576065063,0.8634138107299805,0.8920616507530212,0.2974855899810791,192
9.999999974752427e-07,0.3911909759044647,0.8602316975593567,0.893203854560852,0.29803627729415894,193
9.999999974752427e-07,0.388058602809906,0.8656984567642212,0.8918713331222534,0.298923134803772,194
9.999999974752427e-07,0.3906131982803345,0.8637402057647705,0.8928231596946716,0.29731035232543945,195
9.999999974752427e-07,0.3860214948654175,0.8639034032821655,0.8937749862670898,0.29624801874160767,196
9.999999974752427e-07,0.3895045816898346,0.8635770082473755,0.8952979445457458,0.29572442173957825,197
9.999999974752427e-07,0.38913610577583313,0.8609660863876343,0.8947268128395081,0.29475733637809753,198
9.999999974752427e-07,0.3859003484249115,0.8652904629707336,0.8937749862670898,0.29642176628112793,199
9.999999974752427e-07,0.38205429911613464,0.8696964979171753,0.8951075673103333,0.2957055866718292,200
9.999999974752427e-07,0.3751680850982666,0.8645561337471008,0.8947268128395081,0.295890212059021,201
9.999999974752427e-07,0.3734053671360016,0.8689621686935425,0.894155740737915,0.2969743609428406,202
9.999999974752427e-07,0.37557241320610046,0.8692069053649902,0.8952979445457458,0.29607874155044556,203
9.999999974752427e-07,0.388340562582016,0.8639034032821655,0.8943460583686829,0.2967740595340729,204
9.999999974752427e-07,0.37958741188049316,0.8686357736587524,0.8954883217811584,0.2956640422344208,205
9.999999974752427e-07,0.39411094784736633,0.8625163435935974,0.8952979445457458,0.2966952621936798,206
9.999999974752427e-07,0.37832170724868774,0.8667591214179993,0.8956786394119263,0.29572755098342896,207
9.999999974752427e-07,0.38974529504776,0.8640666007995605,0.8945364356040955,0.295991450548172,208
9.999999974752427e-07,0.3812045753002167,0.8685541749000549,0.8954883217811584,0.2956637442111969,209
9.999999974752427e-07,0.37213489413261414,0.8692885041236877,0.8966305255889893,0.29564419388771057,210
9.999999974752427e-07,0.385219931602478,0.8634138107299805,0.8951075673103333,0.2949877977371216,211
9.999999974752427e-07,0.3830479681491852,0.8651272654533386,0.8954883217811584,0.2947320342063904,212
9.999999974752427e-07,0.3699193298816681,0.872552216053009,0.8951075673103333,0.29477211833000183,213
9.999999974752427e-07,0.38791894912719727,0.8648009300231934,0.8951075673103333,0.29392775893211365,214
9.999999974752427e-07,0.3850848972797394,0.8634138107299805,0.8952979445457458,0.2939176559448242,215
9.999999974752427e-07,0.37152114510536194,0.8713283538818359,0.8960593938827515,0.2940136194229126,216
9.999999974752427e-07,0.37929195165634155,0.866432785987854,0.8966305255889893,0.2936767339706421,217
9.999999974752427e-07,0.38095247745513916,0.8668407201766968,0.8958690166473389,0.2946914732456207,218
9.999999974752427e-07,0.3739513158798218,0.8676566481590271,0.8943460583686829,0.29579299688339233,219
9.999999974752427e-07,0.38764140009880066,0.8673303127288818,0.894155740737915,0.29623040556907654,220
9.999999974752427e-07,0.3887113928794861,0.8641481995582581,0.8947268128395081,0.29564419388771057,221
9.999999974752427e-07,0.3747195899486542,0.8708387613296509,0.8943460583686829,0.2965810000896454,222
9.999999974752427e-07,0.3844417333602905,0.8630058765411377,0.8939653635025024,0.2968602776527405,223
9.999999974752427e-07,0.37648284435272217,0.866269588470459,0.8960593938827515,0.2951186001300812,224
9.999999974752427e-07,0.374077707529068,0.8701860308647156,0.8952979445457458,0.2953534722328186,225
9.999999974752427e-07,0.37615373730659485,0.8691253066062927,0.8951075673103333,0.29402849078178406,226
