epoch,accuracy,loss,val_accuracy,val_loss
0,0.8095626831054688,0.5426274538040161,0.8564629554748535,0.40446698665618896
1,0.8200881481170654,0.5158172249794006,0.863506555557251,0.38705387711524963
2,0.8201696872711182,0.5033171772956848,0.8669331669807434,0.3805549740791321
3,0.8246573209762573,0.5000757575035095,0.8701694011688232,0.36476555466651917
4,0.8339588642120361,0.47973552346229553,0.8716923594474792,0.3605002760887146
5,0.8281657695770264,0.48342302441596985,0.8726441860198975,0.3557124137878418
6,0.8321638107299805,0.47892746329307556,0.8730249404907227,0.3560406565666199
7,0.8363250494003296,0.47376981377601624,0.8772130012512207,0.3482334315776825
8,0.8388544321060181,0.4618796706199646,0.8772130012512207,0.3426940441131592
9,0.8404046893119812,0.4591175317764282,0.8756901025772095,0.3428921699523926
10,0.8402414917945862,0.4612877368927002,0.8789263367652893,0.33706653118133545
11,0.843586802482605,0.44437375664711,0.8798781633377075,0.3364713490009308
12,0.8458713889122009,0.4423752725124359,0.8794974088668823,0.33546024560928345
13,0.8451370596885681,0.4423198699951172,0.8836855292320251,0.326534628868103
14,0.8476664423942566,0.4303291141986847,0.8796877861022949,0.3314197063446045
15,0.85003262758255,0.43241065740585327,0.8798781633377075,0.3285997807979584
16,0.8471769094467163,0.4335140287876129,0.8810203671455383,0.32517486810684204
17,0.8512565493583679,0.43018627166748047,0.885398805141449,0.3183683454990387
18,0.8512565493583679,0.4283865988254547,0.8829240202903748,0.31961873173713684
19,0.8519908785820007,0.4222687780857086,0.8842566013336182,0.31890857219696045
20,0.8541122674942017,0.410408079624176,0.8850181102752686,0.3172558844089508
21,0.8515828847885132,0.42308422923088074,0.8861603140830994,0.3146069049835205
22,0.8556625247001648,0.4129672050476074,0.8871121406555176,0.3151959180831909
23,0.8608028888702393,0.4013967216014862,0.8901579976081848,0.3079148828983307
24,0.8569680452346802,0.40078216791152954,0.8914905786514282,0.30506324768066406
25,0.8568864464759827,0.40691572427749634,0.8880639672279358,0.30820387601852417
26,0.8578655123710632,0.4096898138523102,0.8888254165649414,0.30741316080093384
