learning_rate,accuracy,val_accuracy,val_loss,loss,epoch
0.0010000000474974513,0.8155922293663025,0.8946316242218018,0.3185105621814728,0.5317096710205078,81
0.0005000000237487257,0.8277289867401123,0.8929183483123779,0.31474569439888,0.49503177404403687,82
0.0005000000237487257,0.8273720145225525,0.9011993408203125,0.2994081377983093,0.5023214817047119,83
0.0005000000237487257,0.8250160813331604,0.893203854560852,0.3124144375324249,0.5022532939910889,84
0.0005000000237487257,0.8247305154800415,0.8960593938827515,0.3173527419567108,0.5049117803573608,85
0.0005000000237487257,0.8265867233276367,0.8972015976905823,0.30824482440948486,0.4976990520954132,86
0.0005000000237487257,0.8265153169631958,0.8957738280296326,0.30709949135780334,0.49450114369392395,87
0.0005000000237487257,0.8241593241691589,0.893489420413971,0.3172198235988617,0.49585339426994324,88
0.0005000000237487257,0.8334404230117798,0.904340386390686,0.28994619846343994,0.4901941120624542,89
0.0005000000237487257,0.8258013725280762,0.9006282091140747,0.30400586128234863,0.49124056100845337,90
0.0005000000237487257,0.8260155916213989,0.9017704129219055,0.2986341416835785,0.4991275668144226,91
0.0005000000237487257,0.8311558365821838,0.8983438014984131,0.2971174418926239,0.4862954318523407,92
0.0005000000237487257,0.8313700556755066,0.9026270508766174,0.2920731008052826,0.48911672830581665,93
0.0005000000237487257,0.8350110650062561,0.9029126167297363,0.29733648896217346,0.4799776077270508,94
0.0005000000237487257,0.8279431462287903,0.9040548205375671,0.29288339614868164,0.49638187885284424,95
0.0005000000237487257,0.8277289867401123,0.9097658395767212,0.28040605783462524,0.5008558034896851,96
0.0005000000237487257,0.833297610282898,0.8963449597358704,0.30433622002601624,0.4832722842693329,97
0.0005000000237487257,0.8309416770935059,0.8917761445045471,0.31661149859428406,0.4833261966705322,98
0.0005000000237487257,0.8302277326583862,0.9000571370124817,0.2930745482444763,0.47919920086860657,99
0.0005000000237487257,0.8333690166473389,0.9026270508766174,0.2908490002155304,0.4770202934741974,100
0.0005000000237487257,0.8283001184463501,0.9031981825828552,0.2990609109401703,0.4924611747264862,101
0.0005000000237487257,0.8317269682884216,0.9014848470687866,0.2932053506374359,0.48090067505836487,102
0.0005000000237487257,0.8361533284187317,0.9060536623001099,0.277687668800354,0.4820287227630615,103
0.0005000000237487257,0.8331548571586609,0.892632782459259,0.3196156620979309,0.48164647817611694,104
0.0005000000237487257,0.8331548571586609,0.8997715711593628,0.2973746061325073,0.48459556698799133,105
0.0005000000237487257,0.8342971205711365,0.8994860053062439,0.298035204410553,0.4806877374649048,106
0.0005000000237487257,0.8312272429466248,0.8966305255889893,0.30611366033554077,0.48318910598754883,107
0.0005000000237487257,0.8271578550338745,0.9034837484359741,0.29171785712242126,0.48994535207748413,108
0.0005000000237487257,0.83308345079422,0.9100514054298401,0.2744544446468353,0.47748589515686035,109
0.0005000000237487257,0.8302277326583862,0.8929183483123779,0.314497172832489,0.48793840408325195,110
0.0005000000237487257,0.835296630859375,0.8963449597358704,0.29593607783317566,0.4768781065940857,111
0.0005000000237487257,0.8324409127235413,0.9046259522438049,0.284726619720459,0.4820882976055145,112
0.0005000000237487257,0.8297994136810303,0.8909194469451904,0.30896803736686707,0.48235175013542175,113
0.0005000000237487257,0.8298707604408264,0.9029126167297363,0.30066943168640137,0.4895206689834595,114
0.0005000000237487257,0.8356536030769348,0.892632782459259,0.3153511881828308,0.4799569249153137,115
0.0005000000237487257,0.8338688015937805,0.8957738280296326,0.31114646792411804,0.48006463050842285,116
0.0005000000237487257,0.8317269682884216,0.9026270508766174,0.28712841868400574,0.487107515335083,117
0.0005000000237487257,0.8351538777351379,0.9026270508766174,0.2941676378250122,0.4765089452266693,118
0.0005000000237487257,0.832869291305542,0.8974871635437012,0.3068982660770416,0.4740297198295593,119
0.0005000000237487257,0.8302991390228271,0.9011993408203125,0.2906288802623749,0.47244375944137573,120
0.0005000000237487257,0.8390090465545654,0.8952027559280396,0.30514195561408997,0.4743863046169281,121
0.0005000000237487257,0.8357964158058167,0.8972015976905823,0.30333754420280457,0.47191980481147766,122
0.0005000000237487257,0.8287999033927917,0.9014848470687866,0.28454986214637756,0.4838283360004425,123
0.0005000000237487257,0.8319411873817444,0.9063392281532288,0.2871588170528412,0.484406441450119,124
0.0005000000237487257,0.8327978849411011,0.9054825901985168,0.29562100768089294,0.483335018157959,125
0.0002500000118743628,0.8410794734954834,0.9054825901985168,0.289554625749588,0.4669860303401947,126
0.0002500000118743628,0.8401513695716858,0.9063392281532288,0.2868722677230835,0.4645335078239441,127
0.0002500000118743628,0.8337259888648987,0.9126213788986206,0.27110153436660767,0.4687318503856659,128
0.0002500000118743628,0.8401513695716858,0.905197024345398,0.2939811050891876,0.4687962234020233,129
0.0002500000118743628,0.8396515846252441,0.9029126167297363,0.2864168882369995,0.4687037467956543,130
0.0002500000118743628,0.8420789837837219,0.9029126167297363,0.2901810109615326,0.4645034372806549,131
0.0002500000118743628,0.8387948870658875,0.9071958661079407,0.2847168445587158,0.4631924033164978,132
0.0002500000118743628,0.8352252244949341,0.9060536623001099,0.2732134163379669,0.4720763862133026,133
0.0002500000118743628,0.8382237553596497,0.9020559787750244,0.3011147677898407,0.4582190215587616,134
0.0002500000118743628,0.842435896396637,0.9034837484359741,0.2883364260196686,0.45497217774391174,135
0.0002500000118743628,0.8410080671310425,0.9131924510002136,0.272961288690567,0.4609891474246979,136
0.0002500000118743628,0.8411508798599243,0.9086236357688904,0.27688807249069214,0.45865821838378906,137
0.0002500000118743628,0.8370814323425293,0.9137635827064514,0.2677798271179199,0.4642576277256012,138
0.0002500000118743628,0.837723970413208,0.9114791750907898,0.2766047716140747,0.4629491865634918,139
0.0002500000118743628,0.8427928686141968,0.9046259522438049,0.2905225455760956,0.4533745348453522,140
0.0002500000118743628,0.8350110650062561,0.9037692546844482,0.2959688603878021,0.47015655040740967,141
0.0002500000118743628,0.8427215218544006,0.9029126167297363,0.29394224286079407,0.45537227392196655,142
0.0002500000118743628,0.8425787091255188,0.9100514054298401,0.2787991166114807,0.45780324935913086,143
0.0002500000118743628,0.8342971205711365,0.9037692546844482,0.29482102394104004,0.46738582849502563,144
0.0002500000118743628,0.8388662934303284,0.9029126167297363,0.2834203243255615,0.4597986042499542,145
0.0002500000118743628,0.8430784344673157,0.9106224775314331,0.27418088912963867,0.45916664600372314,146
0.0002500000118743628,0.839794397354126,0.9031981825828552,0.2925809621810913,0.4658688008785248,147
0.0002500000118743628,0.8358677625656128,0.9011993408203125,0.2919270992279053,0.4620085060596466,148
0.0002500000118743628,0.842221736907959,0.9057681560516357,0.2797647714614868,0.45435816049575806,149
0.0002500000118743628,0.8412222266197205,0.9023415446281433,0.287906676530838,0.45333680510520935,150
0.0002500000118743628,0.8409366607666016,0.9091947674751282,0.27768659591674805,0.4465456008911133,151
0.0002500000118743628,0.8402227163314819,0.9120502471923828,0.27557188272476196,0.4532518982887268,152
0.0002500000118743628,0.8439351916313171,0.9091947674751282,0.2699364721775055,0.4478513300418854,153
0.0002500000118743628,0.8419361710548401,0.9086236357688904,0.27684539556503296,0.4533092975616455,154
0.0001250000059371814,0.8402941226959229,0.905197024345398,0.2844756245613098,0.44786131381988525,155
0.0001250000059371814,0.8457199931144714,0.9106224775314331,0.2757410407066345,0.4459069073200226,156
0.0001250000059371814,0.8410080671310425,0.9126213788986206,0.2693714201450348,0.45219892263412476,157
0.0001250000059371814,0.8472192287445068,0.9057681560516357,0.28141117095947266,0.44168180227279663,158
0.0001250000059371814,0.8470050692558289,0.910336971282959,0.271343857049942,0.4460805356502533,159
0.0001250000059371814,0.8479331731796265,0.9071958661079407,0.2836422622203827,0.43873319029808044,160
0.0001250000059371814,0.8457913994789124,0.9057681560516357,0.2828228771686554,0.4421418011188507,161
0.0001250000059371814,0.8452916145324707,0.9046259522438049,0.28800511360168457,0.4458202123641968,162
0.0001250000059371814,0.8478617668151855,0.9091947674751282,0.2753855586051941,0.44551846385002136,163
0.0001250000059371814,0.8477904200553894,0.9089092016220093,0.27670004963874817,0.43972834944725037,164
0.0001250000059371814,0.8447204828262329,0.910336971282959,0.2790251672267914,0.43949776887893677,165
0.0001250000059371814,0.8471478819847107,0.910336971282959,0.27569127082824707,0.4327038526535034,166
0.0001250000059371814,0.8474334478378296,0.9120502471923828,0.27682629227638245,0.43939074873924255,167
0.0001250000059371814,0.8430070877075195,0.910336971282959,0.2777460813522339,0.4514797329902649,168
0.0001250000059371814,0.8422931432723999,0.9106224775314331,0.2778775691986084,0.45006224513053894,169
0.0001250000059371814,0.8484328985214233,0.9086236357688904,0.282661110162735,0.43584948778152466,170
9.999999747378752e-06,0.8495038151741028,0.9183323979377747,0.25361737608909607,0.43640556931495667,171
9.999999747378752e-06,0.8574284315109253,0.9151912927627563,0.2515745162963867,0.4085722863674164,172
9.999999747378752e-06,0.8609980940818787,0.9189034700393677,0.24478313326835632,0.39886119961738586,173
9.999999747378752e-06,0.8662097454071045,0.9200456738471985,0.23333527147769928,0.3825070858001709,174
9.999999747378752e-06,0.8675662279129028,0.9189034700393677,0.23740504682064056,0.38474756479263306,175
9.999999747378752e-06,0.8697080016136169,0.916904628276825,0.23311598598957062,0.3745137155056,176
9.999999747378752e-06,0.8688513040542603,0.922615647315979,0.22905054688453674,0.37347397208213806,177
9.999999747378752e-06,0.8732776641845703,0.9194746017456055,0.24194768071174622,0.36648914217948914,178
9.999999747378752e-06,0.8714214563369751,0.9254711866378784,0.2166016399860382,0.3721930682659149,179
9.999999747378752e-06,0.8742771744728088,0.9268988966941833,0.2114398181438446,0.36266008019447327,180
9.999999747378752e-06,0.8752052783966064,0.9280411005020142,0.22054621577262878,0.3560934364795685,181
9.999999747378752e-06,0.8772042393684387,0.9297544360160828,0.21014899015426636,0.35542356967926025,182
9.999999747378752e-06,0.8781323432922363,0.922615647315979,0.23071707785129547,0.34825071692466736,183
9.999999747378752e-06,0.8794174194335938,0.934894323348999,0.21327325701713562,0.3436077833175659,184
9.999999747378752e-06,0.8813450336456299,0.9237578511238098,0.22692571580410004,0.3377629816532135,185
9.999999747378752e-06,0.8822731375694275,0.9306110739707947,0.20787513256072998,0.3437071144580841,186
9.999999747378752e-06,0.8843435645103455,0.9351798892021179,0.19995315372943878,0.33083295822143555,187
9.999999747378752e-06,0.8837010264396667,0.9294688701629639,0.20823639631271362,0.3351271450519562,188
9.999999747378752e-06,0.8844863176345825,0.9303255081176758,0.2124308943748474,0.332192987203598,189
9.999999747378752e-06,0.8842721581459045,0.9263278245925903,0.22099053859710693,0.3271307349205017,190
9.999999747378752e-06,0.8868423104286194,0.9303255081176758,0.21115225553512573,0.32670605182647705,191
4.999999873689376e-06,0.8914114236831665,0.9351798892021179,0.18894459307193756,0.3183920383453369,192
4.999999873689376e-06,0.892196774482727,0.934894323348999,0.2002781331539154,0.3209885060787201,193
4.999999873689376e-06,0.8930534720420837,0.9357510209083557,0.189462348818779,0.3146943151950836,194
4.999999873689376e-06,0.8914114236831665,0.9303255081176758,0.20365393161773682,0.31549641489982605,195
4.999999873689376e-06,0.8934104442596436,0.9366076588630676,0.1886354237794876,0.31315040588378906,196
4.999999873689376e-06,0.8950524926185608,0.9320388436317444,0.20334871113300323,0.305978000164032,197
4.999999873689376e-06,0.892482340335846,0.9300400018692017,0.1961890012025833,0.3124242126941681,198
4.999999873689376e-06,0.8874134421348572,0.9306110739707947,0.20547756552696228,0.3207014799118042,199
4.999999873689376e-06,0.8936960101127625,0.9354654550552368,0.20120380818843842,0.30280032753944397,200
2.499999936844688e-06,0.8917683959007263,0.934894323348999,0.2000420093536377,0.3140243887901306,201
2.499999936844688e-06,0.892268180847168,0.9363220930099487,0.19516271352767944,0.3078534007072449,202
2.499999936844688e-06,0.8945527076721191,0.9351798892021179,0.19836121797561646,0.30033597350120544,203
2.499999936844688e-06,0.8963375687599182,0.9368932247161865,0.19581615924835205,0.2963065207004547,204
1.249999968422344e-06,0.8969801068305969,0.934894323348999,0.19781586527824402,0.3003663122653961,205
1.249999968422344e-06,0.8909116983413696,0.9374642968177795,0.19128747284412384,0.30615097284317017,206
1.249999968422344e-06,0.8966944813728333,0.9374642968177795,0.19434458017349243,0.29517561197280884,207
1.249999968422344e-06,0.8944813013076782,0.9360365271568298,0.19664393365383148,0.3009118139743805,208
9.999999974752427e-07,0.8962661623954773,0.9357510209083557,0.19674597680568695,0.2953433096408844,209
9.999999974752427e-07,0.8966231346130371,0.9360365271568298,0.19372184574604034,0.29724717140197754,210
9.999999974752427e-07,0.8932676315307617,0.9383209347724915,0.19085700809955597,0.3087155520915985,211
9.999999974752427e-07,0.8966944813728333,0.9377498626708984,0.19332869350910187,0.2987089157104492,212
9.999999974752427e-07,0.8966944813728333,0.9340376853942871,0.19499759376049042,0.29855138063430786,213
9.999999974752427e-07,0.8977653980255127,0.9357510209083557,0.19532394409179688,0.301058292388916,214
9.999999974752427e-07,0.892482340335846,0.9383209347724915,0.19080442190170288,0.30861833691596985,215
9.999999974752427e-07,0.8942671418190002,0.9368932247161865,0.1898057758808136,0.3041452467441559,216
9.999999974752427e-07,0.892625093460083,0.9357510209083557,0.19453611969947815,0.30547091364860535,217
9.999999974752427e-07,0.899193286895752,0.9374642968177795,0.19343559443950653,0.29600414633750916,218
9.999999974752427e-07,0.8977653980255127,0.9366076588630676,0.19152769446372986,0.29682081937789917,219
9.999999974752427e-07,0.9011922478675842,0.9357510209083557,0.19148117303848267,0.2909559905529022,220
9.999999974752427e-07,0.8984793424606323,0.9377498626708984,0.18997929990291595,0.2894066870212555,221
9.999999974752427e-07,0.8989076614379883,0.9366076588630676,0.19346563518047333,0.2953501343727112,222
9.999999974752427e-07,0.8978368043899536,0.9383209347724915,0.19024814665317535,0.3003515303134918,223
9.999999974752427e-07,0.8967658877372742,0.9368932247161865,0.1921643167734146,0.2989262640476227,224
9.999999974752427e-07,0.8966944813728333,0.9377498626708984,0.18885663151741028,0.30241215229034424,225
9.999999974752427e-07,0.9002641439437866,0.9391776323318481,0.18664608895778656,0.29248708486557007,226
9.999999974752427e-07,0.8987649083137512,0.9394631385803223,0.1870308220386505,0.290714830160141,227
9.999999974752427e-07,0.8984793424606323,0.9377498626708984,0.1883009374141693,0.2965840995311737,228
9.999999974752427e-07,0.899193286895752,0.9380354285240173,0.1900472193956375,0.296744167804718,229
9.999999974752427e-07,0.8968372941017151,0.9371787309646606,0.18949586153030396,0.2935773730278015,230
9.999999974752427e-07,0.899336040019989,0.9360365271568298,0.19208627939224243,0.29243552684783936,231
9.999999974752427e-07,0.8966944813728333,0.9388920664787292,0.18744432926177979,0.29876962304115295,232
9.999999974752427e-07,0.8983365297317505,0.9371787309646606,0.18880577385425568,0.3012717068195343,233
9.999999974752427e-07,0.901620626449585,0.9388920664787292,0.18618230521678925,0.2871275246143341,234
9.999999974752427e-07,0.8974084258079529,0.9391776323318481,0.1852334439754486,0.293343186378479,235
9.999999974752427e-07,0.8986220955848694,0.9397487044334412,0.1856468766927719,0.2943483591079712,236
9.999999974752427e-07,0.8965517282485962,0.9380354285240173,0.18730129301548004,0.3005386292934418,237
9.999999974752427e-07,0.8968372941017151,0.9377498626708984,0.1895364373922348,0.2963579595088959,238
9.999999974752427e-07,0.9020490050315857,0.9388920664787292,0.1868189424276352,0.2875613272190094,239
9.999999974752427e-07,0.9041193723678589,0.9366076588630676,0.18766310811042786,0.28218263387680054,240
9.999999974752427e-07,0.9007639288902283,0.9386065006256104,0.18467533588409424,0.2926883399486542,241
9.999999974752427e-07,0.9006925225257874,0.9397487044334412,0.18631833791732788,0.28660956025123596,242
9.999999974752427e-07,0.8974084258079529,0.9386065006256104,0.18402378261089325,0.2993786334991455,243
9.999999974752427e-07,0.9030484557151794,0.9394631385803223,0.1850772649049759,0.2857505679130554,244
9.999999974752427e-07,0.9046190977096558,0.9383209347724915,0.18416966497898102,0.2815230190753937,245
9.999999974752427e-07,0.8997644186019897,0.9386065006256104,0.1877138465642929,0.29024484753608704,246
9.999999974752427e-07,0.8998358249664307,0.9380354285240173,0.18630312383174896,0.29516923427581787,247
9.999999974752427e-07,0.9021917581558228,0.9397487044334412,0.1869012862443924,0.2849120795726776,248
9.999999974752427e-07,0.899193286895752,0.9377498626708984,0.1848866492509842,0.2911599278450012,249
9.999999974752427e-07,0.9025487303733826,0.9371787309646606,0.18858115375041962,0.28422391414642334,250
9.999999974752427e-07,0.8974084258079529,0.9366076588630676,0.18990306556224823,0.2975352704524994,251
9.999999974752427e-07,0.9019775986671448,0.9380354285240173,0.18957661092281342,0.28692176938056946,252
9.999999974752427e-07,0.9010494947433472,0.9377498626708984,0.18831105530261993,0.28838634490966797,253
9.999999974752427e-07,0.9016920328140259,0.9386065006256104,0.18732529878616333,0.2862372100353241,254
9.999999974752427e-07,0.9022631645202637,0.9366076588630676,0.19095587730407715,0.28424474596977234,255
9.999999974752427e-07,0.9001213908195496,0.9377498626708984,0.1881706565618515,0.2899513244628906,256
