val_loss,accuracy,val_accuracy,learning_rate,loss,epoch
0.43898501992225647,0.7909595370292664,0.8477060794830322,0.0010000000474974513,0.5964856147766113,32
0.48477423191070557,0.7869614958763123,0.8359032869338989,0.0010000000474974513,0.6081483960151672,33
0.45568621158599854,0.787369430065155,0.8389491438865662,0.0010000000474974513,0.5895278453826904,34
0.4249044358730316,0.7928361892700195,0.8499904870986938,0.0010000000474974513,0.59477299451828,35
0.4388507902622223,0.792591392993927,0.8482771515846252,0.0010000000474974513,0.6014776229858398,36
0.45613235235214233,0.7929177284240723,0.843708336353302,0.0010000000474974513,0.5906383991241455,37
0.44372105598449707,0.8026272654533386,0.8486579060554504,0.0010000000474974513,0.5751387476921082,38
0.4309309422969818,0.7943864464759827,0.8484675288200378,0.0010000000474974513,0.585351824760437,39
0.42055633664131165,0.7936521172523499,0.8564629554748535,0.0010000000474974513,0.5909739136695862,40
0.4636532664299011,0.7937336564064026,0.8381876945495605,0.0010000000474974513,0.5739667415618896,41
0.44019225239753723,0.7965894341468811,0.8513230681419373,0.0010000000474974513,0.5813660025596619,42
0.46346989274024963,0.7959367036819458,0.8404721021652222,0.0010000000474974513,0.5771269202232361,43
0.442323237657547,0.7982212901115417,0.8465638756752014,0.0010000000474974513,0.5771000385284424,44
0.43718549609184265,0.7981396913528442,0.8456120491027832,0.0010000000474974513,0.5717378854751587,45
0.4137229025363922,0.7957735061645508,0.8574147820472717,0.0010000000474974513,0.5818637013435364,46
0.44654765725135803,0.7959367036819458,0.8456120491027832,0.0010000000474974513,0.5757922530174255,47
0.4208959639072418,0.7986292243003845,0.8517037630081177,0.0010000000474974513,0.5687061548233032,48
0.4816685914993286,0.8038511872291565,0.8393298983573914,0.0010000000474974513,0.563850998878479,49
0.42105063796043396,0.7992819547653198,0.8530363440513611,0.0010000000474974513,0.5744994878768921,50
0.4085652232170105,0.7970789670944214,0.8596992492675781,0.0010000000474974513,0.5753991603851318,51
0.4142950773239136,0.7975685596466064,0.8608414530754089,0.0010000000474974513,0.5695888996124268,52
0.44785165786743164,0.7987924218177795,0.8530363440513611,0.0010000000474974513,0.5628315806388855,53
0.4581667184829712,0.7987924218177795,0.8484675288200378,0.0010000000474974513,0.570749819278717,54
0.45001763105392456,0.8042591214179993,0.8440890908241272,0.0010000000474974513,0.55706387758255,55
0.44870099425315857,0.8061357736587524,0.850371241569519,0.0010000000474974513,0.5638232231140137,56
0.43913382291793823,0.8045855164527893,0.8541785478591919,0.0010000000474974513,0.5543822646141052,57
0.43958038091659546,0.8078492283821106,0.8517037630081177,0.0010000000474974513,0.5550139546394348,58
0.4367445707321167,0.8055646419525146,0.8534170985221863,0.0010000000474974513,0.560991644859314,59
0.450909286737442,0.8058909773826599,0.8427565097808838,0.0010000000474974513,0.5568276643753052,60
0.4378082752227783,0.8088283538818359,0.8509423136711121,0.0010000000474974513,0.5545139908790588,61
0.4450487494468689,0.806380569934845,0.8482771515846252,0.0010000000474974513,0.5504631400108337,62
0.4176075756549835,0.8007506728172302,0.8549400568008423,0.0010000000474974513,0.5643457174301147,63
0.4517424702644348,0.806380569934845,0.8492290377616882,0.0010000000474974513,0.5496164560317993,64
0.41877418756484985,0.8012402057647705,0.8589377403259277,0.0010000000474974513,0.5635436177253723,65
0.4193796217441559,0.8071148991584778,0.8568437099456787,0.0010000000474974513,0.5539355874061584,66
0.4143381416797638,0.8021377325057983,0.8564629554748535,0.0010000000474974513,0.5519330501556396,67
0.3976096510887146,0.8178851008415222,0.8652198910713196,0.0005000000237487257,0.5249465107917786,68
0.39501526951789856,0.8191906213760376,0.8636969327926636,0.0005000000237487257,0.5239483714103699,69
0.4115963578224182,0.8216384053230286,0.8616029024124146,0.0005000000237487257,0.5179471969604492,70
0.3964208960533142,0.8173955678939819,0.8610317707061768,0.0005000000237487257,0.5242383480072021,71
0.3979250490665436,0.8197617530822754,0.8633161783218384,0.0005000000237487257,0.5178883075714111,72
0.3861171007156372,0.8176403641700745,0.870740532875061,0.0005000000237487257,0.5116692185401917,73
0.3819839060306549,0.8209040760993958,0.8745478987693787,0.0005000000237487257,0.5183640122413635,74
0.38980236649513245,0.8166612386703491,0.8697887063026428,0.0005000000237487257,0.5176311135292053,75
0.38343313336372375,0.8140502572059631,0.8699790835380554,0.0005000000237487257,0.519547164440155,76
0.39649784564971924,0.821556806564331,0.8659813404083252,0.0005000000237487257,0.5115855932235718,77
0.3999767601490021,0.8189458250999451,0.865029513835907,0.0005000000237487257,0.5193210244178772,78
0.38292786478996277,0.8200881481170654,0.8732153177261353,0.0005000000237487257,0.50834721326828,79
0.38603487610816956,0.8235965967178345,0.8669331669807434,0.0005000000237487257,0.5061444640159607,80
0.3973325788974762,0.823678195476532,0.8642680644989014,0.0005000000237487257,0.5049892067909241,81
0.41086941957473755,0.8196801543235779,0.8604606986045837,0.0005000000237487257,0.5084380507469177,82
0.394938200712204,0.8199249505996704,0.8652198910713196,0.0005000000237487257,0.5095745921134949,83
0.3808848559856415,0.8217199444770813,0.8711212873458862,0.0005000000237487257,0.5178394913673401,84
0.40227776765823364,0.8185378313064575,0.8625547289848328,0.0005000000237487257,0.5142197012901306,85
0.3809393346309662,0.8235965967178345,0.8676946759223938,0.0005000000237487257,0.4975801110267639,86
0.3962453007698059,0.8244941234588623,0.863506555557251,0.0005000000237487257,0.5055681467056274,87
0.39092960953712463,0.8207408785820007,0.866552472114563,0.0005000000237487257,0.5076567530632019,88
0.3860815465450287,0.8160901069641113,0.8678849935531616,0.0005000000237487257,0.5130264163017273,89
0.3857271671295166,0.8182114958763123,0.8699790835380554,0.0005000000237487257,0.5226250886917114,90
0.3877340257167816,0.8166612386703491,0.8675042986869812,0.0005000000237487257,0.515853226184845,91
0.404527872800827,0.8252284526824951,0.8623643517494202,0.0005000000237487257,0.5081575512886047,92
0.3900498151779175,0.8267787098884583,0.8675042986869812,0.0005000000237487257,0.4925944209098816,93
0.3902594745159149,0.8268603086471558,0.8646487593650818,0.0005000000237487257,0.4929586946964264,94
0.38465264439582825,0.8228622674942017,0.8684561252593994,0.0005000000237487257,0.4962044954299927,95
0.3901255130767822,0.8258811831474304,0.8680753707885742,0.0005000000237487257,0.49725624918937683,96
0.40611258149147034,0.8222095370292664,0.8617932796478271,0.0005000000237487257,0.5059025883674622,97
0.3914225399494171,0.8280026316642761,0.8680753707885742,0.0005000000237487257,0.4951152205467224,98
0.3959815800189972,0.8222095370292664,0.8690271973609924,0.0005000000237487257,0.5007686614990234,99
0.38725244998931885,0.8235965967178345,0.8675042986869812,0.0005000000237487257,0.4958009123802185,100
0.37065228819847107,0.8275130391120911,0.8745478987693787,0.0002500000118743628,0.49169179797172546,101
0.377155601978302,0.8302056193351746,0.8667427897453308,0.0002500000118743628,0.4762840270996094,102
0.3698078989982605,0.8317558765411377,0.8741671442985535,0.0002500000118743628,0.48108285665512085,103
0.3679879605770111,0.8295528888702393,0.872263491153717,0.0002500000118743628,0.4821449816226959,104
0.36974388360977173,0.8266971111297607,0.870740532875061,0.0002500000118743628,0.4959124028682709,105
0.3730812668800354,0.8310215473175049,0.8730249404907227,0.0002500000118743628,0.4832193851470947,106
0.33919426798820496,0.8353459239006042,0.8821625709533691,9.999999747378752e-06,0.47744429111480713,107
0.32986128330230713,0.84342360496521,0.8855891823768616,9.999999747378752e-06,0.44548097252845764,108
0.3123835623264313,0.8541122674942017,0.8952979445457458,9.999999747378752e-06,0.4167387783527374,109
0.3099106550216675,0.8616188168525696,0.8949171900749207,9.999999747378752e-06,0.405914306640625,110
0.30222660303115845,0.8612924218177795,0.8964401483535767,9.999999747378752e-06,0.39156845211982727,111
0.29648521542549133,0.860150158405304,0.8987245559692383,9.999999747378752e-06,0.39851972460746765,112
0.28298309445381165,0.866269588470459,0.9031029939651489,9.999999747378752e-06,0.3828350007534027,113
0.27005159854888916,0.8686357736587524,0.9065296053886414,9.999999747378752e-06,0.3706802427768707,114
0.2802588939666748,0.8732865452766418,0.9059584736824036,9.999999747378752e-06,0.37014272809028625,115
0.2740543484687805,0.8741840720176697,0.9061488509178162,9.999999747378752e-06,0.35599732398986816,116
0.28287622332572937,0.8759791254997253,0.9002474546432495,9.999999747378752e-06,0.35040101408958435,117
0.2705596387386322,0.8793244361877441,0.9074814319610596,9.999999747378752e-06,0.3514857292175293,118
0.2629670202732086,0.881119430065155,0.9112887978553772,4.999999873689376e-06,0.3387833535671234,119
0.26078924536705017,0.8854438662528992,0.9114791750907898,4.999999873689376e-06,0.33065569400787354,120
0.25492316484451294,0.8796507716178894,0.913002073764801,4.999999873689376e-06,0.3344987630844116,121
0.26260578632354736,0.8845463395118713,0.9110984206199646,4.999999873689376e-06,0.3343741297721863,122
0.25924694538116455,0.8848727345466614,0.9107176661491394,4.999999873689376e-06,0.32827821373939514,123
0.25689440965652466,0.8900130391120911,0.913953959941864,4.999999873689376e-06,0.3221851587295532,124
0.24897044897079468,0.8890339136123657,0.9152864813804626,4.999999873689376e-06,0.32048100233078003,125
0.24979723989963531,0.8862597942352295,0.913953959941864,4.999999873689376e-06,0.3301060199737549,126
0.2547951638698578,0.8900130391120911,0.9171901941299438,4.999999873689376e-06,0.3230999708175659,127
0.25970911979675293,0.8918896913528442,0.9110984206199646,4.999999873689376e-06,0.31712421774864197,128
0.25571155548095703,0.886504590511322,0.912431001663208,4.999999873689376e-06,0.3218114674091339,129
0.2509342432022095,0.8906657695770264,0.9149057865142822,2.499999936844688e-06,0.30845674872398376,130
0.24484853446483612,0.8906657695770264,0.9181420207023621,2.499999936844688e-06,0.30874159932136536,131
0.24648255109786987,0.8880548477172852,0.9169998168945312,2.499999936844688e-06,0.3158736228942871,132
0.24503324925899506,0.892460823059082,0.9173805713653564,2.499999936844688e-06,0.3085034489631653,133
0.2445649355649948,0.8918080925941467,0.9171901941299438,2.499999936844688e-06,0.31338611245155334,134
0.241586372256279,0.8918896913528442,0.9183323979377747,2.499999936844688e-06,0.30890196561813354,135
0.23968419432640076,0.8912369608879089,0.9187130928039551,2.499999936844688e-06,0.31721752882003784,136
0.2399996519088745,0.8909921646118164,0.9206168055534363,2.499999936844688e-06,0.3117625415325165,137
0.24073976278305054,0.8901762366294861,0.9219493865966797,2.499999936844688e-06,0.31739377975463867,138
0.2441815733909607,0.895071804523468,0.9204264283180237,2.499999936844688e-06,0.3054562509059906,139
0.23782332241535187,0.8958061337471008,0.9227108359336853,2.499999936844688e-06,0.3026563823223114,140
0.23838554322719574,0.8948270082473755,0.9208071827888489,2.499999936844688e-06,0.30398669838905334,141
0.23954756557941437,0.892624020576477,0.9185227751731873,2.499999936844688e-06,0.30162400007247925,142
0.24332240223884583,0.895235002040863,0.9187130928039551,2.499999936844688e-06,0.3016296327114105,143
0.23828259110450745,0.8980091214179993,0.9221397042274475,2.499999936844688e-06,0.2830987274646759,144
0.236262246966362,0.897356390953064,0.9223300814628601,1.249999968422344e-06,0.2963465452194214,145
0.23754948377609253,0.8984987139701843,0.9223300814628601,1.249999968422344e-06,0.2994382679462433,146
0.23688216507434845,0.8958061337471008,0.9215686321258545,1.249999968422344e-06,0.2937527000904083,147
0.2377643883228302,0.8964588642120361,0.9225204586982727,1.249999968422344e-06,0.304923951625824,148
0.235468327999115,0.8956429362297058,0.9213782548904419,1.249999968422344e-06,0.2993606925010681,149
0.2349475622177124,0.897519588470459,0.9219493865966797,1.249999968422344e-06,0.2958940267562866,150
0.23546531796455383,0.8955613374710083,0.9217590093612671,1.249999968422344e-06,0.3005201518535614,151
0.23375658690929413,0.8980907201766968,0.9213782548904419,1.249999968422344e-06,0.29065045714378357,152
0.2347988486289978,0.8957245349884033,0.9217590093612671,1.249999968422344e-06,0.29369214177131653,153
0.23491963744163513,0.8967852592468262,0.9215686321258545,1.249999968422344e-06,0.2950555384159088,154
0.23427855968475342,0.8971115946769714,0.9215686321258545,1.249999968422344e-06,0.30287420749664307,155
0.23522263765335083,0.8989882469177246,0.9217590093612671,1.249999968422344e-06,0.29174429178237915,156
