epoch,accuracy,loss,val_accuracy,val_loss
0,0.8353459239006042,0.47744429111480713,0.8821625709533691,0.33919426798820496
1,0.84342360496521,0.44548097252845764,0.8855891823768616,0.32986128330230713
2,0.8541122674942017,0.4167387783527374,0.8952979445457458,0.3123835623264313
3,0.8616188168525696,0.405914306640625,0.8949171900749207,0.3099106550216675
4,0.8612924218177795,0.39156845211982727,0.8964401483535767,0.30222660303115845
5,0.860150158405304,0.39851972460746765,0.8987245559692383,0.29648521542549133
6,0.866269588470459,0.3828350007534027,0.9031029939651489,0.28298309445381165
7,0.8686357736587524,0.3706802427768707,0.9065296053886414,0.27005159854888916
8,0.8732865452766418,0.37014272809028625,0.9059584736824036,0.2802588939666748
9,0.8741840720176697,0.35599732398986816,0.9061488509178162,0.2740543484687805
10,0.8759791254997253,0.35040101408958435,0.9002474546432495,0.28287622332572937
11,0.8793244361877441,0.3514857292175293,0.9074814319610596,0.2705596387386322
12,0.881119430065155,0.3387833535671234,0.9112887978553772,0.2629670202732086
13,0.8854438662528992,0.33065569400787354,0.9114791750907898,0.26078924536705017
14,0.8796507716178894,0.3344987630844116,0.913002073764801,0.25492316484451294
15,0.8845463395118713,0.3343741297721863,0.9110984206199646,0.26260578632354736
16,0.8848727345466614,0.32827821373939514,0.9107176661491394,0.25924694538116455
17,0.8900130391120911,0.3221851587295532,0.913953959941864,0.25689440965652466
18,0.8890339136123657,0.32048100233078003,0.9152864813804626,0.24897044897079468
19,0.8862597942352295,0.3301060199737549,0.913953959941864,0.24979723989963531
20,0.8900130391120911,0.3230999708175659,0.9171901941299438,0.2547951638698578
21,0.8918896913528442,0.31712421774864197,0.9110984206199646,0.25970911979675293
22,0.886504590511322,0.3218114674091339,0.912431001663208,0.25571155548095703
23,0.8906657695770264,0.30845674872398376,0.9149057865142822,0.2509342432022095
24,0.8906657695770264,0.30874159932136536,0.9181420207023621,0.24484853446483612
25,0.8880548477172852,0.3158736228942871,0.9169998168945312,0.24648255109786987
26,0.892460823059082,0.3085034489631653,0.9173805713653564,0.24503324925899506
27,0.8918080925941467,0.31338611245155334,0.9171901941299438,0.2445649355649948
28,0.8918896913528442,0.30890196561813354,0.9183323979377747,0.241586372256279
29,0.8912369608879089,0.31721752882003784,0.9187130928039551,0.23968419432640076
30,0.8909921646118164,0.3117625415325165,0.9206168055534363,0.2399996519088745
31,0.8901762366294861,0.31739377975463867,0.9219493865966797,0.24073976278305054
32,0.895071804523468,0.3054562509059906,0.9204264283180237,0.2441815733909607
33,0.8958061337471008,0.3026563823223114,0.9227108359336853,0.23782332241535187
34,0.8948270082473755,0.30398669838905334,0.9208071827888489,0.23838554322719574
35,0.892624020576477,0.30162400007247925,0.9185227751731873,0.23954756557941437
36,0.895235002040863,0.3016296327114105,0.9187130928039551,0.24332240223884583
37,0.8980091214179993,0.2830987274646759,0.9221397042274475,0.23828259110450745
38,0.897356390953064,0.2963465452194214,0.9223300814628601,0.236262246966362
39,0.8984987139701843,0.2994382679462433,0.9223300814628601,0.23754948377609253
40,0.8958061337471008,0.2937527000904083,0.9215686321258545,0.23688216507434845
41,0.8964588642120361,0.304923951625824,0.9225204586982727,0.2377643883228302
42,0.8956429362297058,0.2993606925010681,0.9213782548904419,0.235468327999115
43,0.897519588470459,0.2958940267562866,0.9219493865966797,0.2349475622177124
44,0.8955613374710083,0.3005201518535614,0.9217590093612671,0.23546531796455383
45,0.8980907201766968,0.29065045714378357,0.9213782548904419,0.23375658690929413
46,0.8957245349884033,0.29369214177131653,0.9217590093612671,0.2347988486289978
47,0.8967852592468262,0.2950555384159088,0.9215686321258545,0.23491963744163513
48,0.8971115946769714,0.30287420749664307,0.9215686321258545,0.23427855968475342
49,0.8989882469177246,0.29174429178237915,0.9217590093612671,0.23522263765335083
