epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6314458250999451,0.0010000000474974513,1.084303617477417,0.7453368902206421,0.7410100698471069
1,0.6889686584472656,0.0010000000474974513,0.8799014687538147,0.767034649848938,0.6773725152015686
2,0.707571804523468,0.0010000000474974513,0.8258605599403381,0.7773125171661377,0.6292420029640198
3,0.7204634547233582,0.0010000000474974513,0.7929804921150208,0.8012942671775818,0.5969669222831726
4,0.7301729917526245,0.0010000000474974513,0.7656955122947693,0.8089075088500977,0.5617977976799011
5,0.7410247921943665,0.0010000000474974513,0.7435092329978943,0.8142367601394653,0.5464841723442078
6,0.7464098930358887,0.0010000000474974513,0.7270360589027405,0.824514627456665,0.5096997618675232
7,0.7487761378288269,0.0010000000474974513,0.7216089367866516,0.8382185101509094,0.47379884123802185
8,0.7573433518409729,0.0010000000474974513,0.6959259510040283,0.8298439383506775,0.5018927454948425
9,0.7602806687355042,0.0010000000474974513,0.6882185339927673,0.8321279287338257,0.503604531288147
10,0.7606070637702942,0.0010000000474974513,0.6890426874160767,0.8473544120788574,0.4615386128425598
11,0.7696638107299805,0.0010000000474974513,0.6696122288703918,0.846973717212677,0.45707008242607117
12,0.7739882469177246,0.0010000000474974513,0.6468811631202698,0.8374571800231934,0.4938853681087494
13,0.7719484567642212,0.0010000000474974513,0.6581202745437622,0.8340312242507935,0.5075972080230713
14,0.7744777798652649,0.0010000000474974513,0.6471027135848999,0.8363152146339417,0.4699169993400574
15,0.7757017016410828,0.0010000000474974513,0.6444125175476074,0.851161003112793,0.4387173652648926
16,0.7805156707763672,0.0010000000474974513,0.6343468427658081,0.8492577075958252,0.43425145745277405
17,0.7816579341888428,0.0010000000474974513,0.6303631067276001,0.8572516441345215,0.43236514925956726
18,0.7813315987586975,0.0010000000474974513,0.6317689418792725,0.8515416979789734,0.4337838888168335
19,0.7757833003997803,0.0010000000474974513,0.6328935623168945,0.8599162697792053,0.41215232014656067
20,0.7916938662528992,0.0010000000474974513,0.609123945236206,0.8496383428573608,0.4788505733013153
21,0.7824738621711731,0.0010000000474974513,0.6207077503204346,0.8507803678512573,0.43866345286369324
22,0.790143609046936,0.0010000000474974513,0.6043750047683716,0.8667681813240051,0.41683074831962585
23,0.7908779382705688,0.0010000000474974513,0.6133196353912354,0.8507803678512573,0.45517823100090027
24,0.7911227345466614,0.0010000000474974513,0.5992530584335327,0.8682908415794373,0.39433997869491577
25,0.7893276810646057,0.0010000000474974513,0.5976457595825195,0.8477350473403931,0.45562681555747986
26,0.7856560349464417,0.0010000000474974513,0.6122961044311523,0.8671488165855408,0.4011199474334717
27,0.7837793827056885,0.0010000000474974513,0.6089187860488892,0.8633422255516052,0.4017004072666168
28,0.7946311831474304,0.0010000000474974513,0.593075692653656,0.8625808954238892,0.3965092897415161
29,0.795202374458313,0.0010000000474974513,0.5820449590682983,0.856109619140625,0.4073393940925598
30,0.7900620102882385,0.0010000000474974513,0.5985717177391052,0.8622002005577087,0.395560085773468
31,0.7943864464759827,0.0010000000474974513,0.5939103960990906,0.8717167973518372,0.37956663966178894
32,0.8006690740585327,0.0010000000474974513,0.5848249197006226,0.8488770723342896,0.4416469633579254
33,0.7953655123710632,0.0010000000474974513,0.5821130275726318,0.8583936095237732,0.40320050716400146
34,0.7916938662528992,0.0010000000474974513,0.5950530767440796,0.8656262159347534,0.39751511812210083
35,0.7944680452346802,0.0010000000474974513,0.5917487740516663,0.8606775999069214,0.39774462580680847
36,0.7966710329055786,0.0010000000474974513,0.5768665671348572,0.8580129146575928,0.423380583524704
37,0.8033615946769714,0.0010000000474974513,0.5687856078147888,0.8720974326133728,0.36358869075775146
38,0.7965894341468811,0.0010000000474974513,0.5805167555809021,0.8736200928688049,0.3751112222671509
39,0.8024641275405884,0.0010000000474974513,0.5717344284057617,0.8545869588851929,0.4247598350048065
40,0.7972421646118164,0.0010000000474974513,0.5827968716621399,0.874381422996521,0.367548406124115
41,0.8033615946769714,0.0010000000474974513,0.5701629519462585,0.8622002005577087,0.3891359567642212
42,0.8036879897117615,0.0010000000474974513,0.5675094127655029,0.8523030281066895,0.4329090118408203
43,0.7969973683357239,0.0010000000474974513,0.5669142007827759,0.8583936095237732,0.40755704045295715
44,0.7998531460762024,0.0010000000474974513,0.5671489238739014,0.8770460486412048,0.35113394260406494
45,0.8060541749000549,0.0010000000474974513,0.55674809217453,0.8682908415794373,0.37834763526916504
46,0.7992004156112671,0.0010000000474974513,0.5777804851531982,0.874381422996521,0.37481531500816345
47,0.8058909773826599,0.0010000000474974513,0.5590038895606995,0.8732394576072693,0.3731664717197418
48,0.8047487139701843,0.0010000000474974513,0.5618361830711365,0.8778073787689209,0.380379855632782
49,0.8027088642120361,0.0010000000474974513,0.5556653738021851,0.8663874864578247,0.39737269282341003
50,0.8078492283821106,0.0010000000474974513,0.545134961605072,0.878568708896637,0.3651222884654999
51,0.8008322715759277,0.0010000000474974513,0.5684477090835571,0.8823753595352173,0.371243417263031
52,0.8018929362297058,0.0010000000474974513,0.565096914768219,0.879330039024353,0.35498425364494324
53,0.8086651563644409,0.0010000000474974513,0.5520381927490234,0.8641035556793213,0.39911434054374695
54,0.810052216053009,0.0010000000474974513,0.5478966236114502,0.8717167973518372,0.3716665208339691
55,0.8078492283821106,0.0010000000474974513,0.5565841794013977,0.8728587627410889,0.3695225715637207
56,0.8055646419525146,0.0010000000474974513,0.5570506453514099,0.8717167973518372,0.38387179374694824
57,0.8125815987586975,0.0010000000474974513,0.5436654090881348,0.8800913691520691,0.35294410586357117
58,0.8065437078475952,0.0010000000474974513,0.5532119274139404,0.8713361024856567,0.3720915615558624
59,0.809889018535614,0.0010000000474974513,0.5420873761177063,0.8671488165855408,0.39307644963264465
60,0.8079308271408081,0.0010000000474974513,0.5438452959060669,0.883517324924469,0.35376864671707153
61,0.8134791254997253,0.0005000000237487257,0.5426835417747498,0.8804720044136047,0.3606562614440918
62,0.8202512860298157,0.0005000000237487257,0.5247442126274109,0.8819946646690369,0.3460513651371002
63,0.8195985555648804,0.0005000000237487257,0.5239601731300354,0.8846592903137207,0.35039305686950684
64,0.8207408785820007,0.0005000000237487257,0.5195215940475464,0.8751427531242371,0.36288630962371826
65,0.8213120102882385,0.0005000000237487257,0.5226842164993286,0.878568708896637,0.3488573431968689
66,0.8172323703765869,0.0005000000237487257,0.5198375582695007,0.8960791826248169,0.3132858872413635
