accuracy,loss,val_accuracy,val_loss,learning_rate
0.7478786110877991,0.7155948281288147,0.8009135723114014,0.5581093430519104,9.999999747378752e-06
0.758567214012146,0.6857129335403442,0.8051008582115173,0.5588318705558777,9.999999747378752e-06
0.761014997959137,0.6811268329620361,0.8157594203948975,0.5756933689117432,9.999999747378752e-06
0.7737434506416321,0.6406648755073547,0.8096688389778137,0.5687134861946106,9.999999747378752e-06
0.7757017016410828,0.6329889893531799,0.8218500018119812,0.5293274521827698,9.999999747378752e-06
0.7776598930358887,0.6359944343566895,0.8210886716842651,0.5633588433265686,9.999999747378752e-06
0.7799445390701294,0.6201080083847046,0.833650529384613,0.48861512541770935,9.999999747378752e-06
0.7869614958763123,0.6177961230278015,0.8226113319396973,0.5024661421775818,9.999999747378752e-06
0.7894908785820007,0.5969211459159851,0.8344118595123291,0.48885321617126465,9.999999747378752e-06
0.7919386625289917,0.5952807068824768,0.837837815284729,0.4799356758594513,9.999999747378752e-06
0.7892460823059082,0.592764139175415,0.8085268139839172,0.5996657609939575,9.999999747378752e-06
0.789817214012146,0.5914057493209839,0.8344118595123291,0.5037095546722412,9.999999747378752e-06
0.8042591214179993,0.5699025988578796,0.8382185101509094,0.5100865960121155,9.999999747378752e-06
0.8040143847465515,0.5594672560691833,0.8393604755401611,0.47914817929267883,9.999999747378752e-06
0.8001794815063477,0.5637690424919128,0.8515416979789734,0.44064781069755554,9.999999747378752e-06
0.8018113374710083,0.5638380646705627,0.8267986178398132,0.5084624290466309,9.999999747378752e-06
0.8052382469177246,0.5483554005622864,0.8492577075958252,0.4739663004875183,9.999999747378752e-06
0.8076860308647156,0.5538644194602966,0.8595355749130249,0.42472946643829346,9.999999747378752e-06
0.806380569934845,0.5429487824440002,0.8618195652961731,0.4287610650062561,9.999999747378752e-06
0.807441234588623,0.5370110273361206,0.8454510569572449,0.4621829092502594,9.999999747378752e-06
0.8131527304649353,0.5308544039726257,0.8656262159347534,0.39336031675338745,9.999999747378752e-06
0.8125815987586975,0.526040256023407,0.851922333240509,0.44828730821609497,9.999999747378752e-06
0.8181298971176147,0.5211756229400635,0.856109619140625,0.4365074038505554,9.999999747378752e-06
0.8166612386703491,0.5287294983863831,0.8622002005577087,0.41565537452697754,9.999999747378752e-06
0.8239229917526245,0.5010995864868164,0.8641035556793213,0.4197360873222351,9.999999747378752e-06
0.8289816975593567,0.4905570447444916,0.8732394576072693,0.39588266611099243,4.999999873689376e-06
0.8330613374710083,0.48230215907096863,0.8622002005577087,0.42734479904174805,4.999999873689376e-06
0.8323270082473755,0.4799427390098572,0.8618195652961731,0.4249075651168823,4.999999873689376e-06
0.8331429362297058,0.48646312952041626,0.8686714768409729,0.39183250069618225,4.999999873689376e-06
0.8355091214179993,0.47143641114234924,0.8660068511962891,0.4142695665359497,4.999999873689376e-06
0.8351011872291565,0.47533485293388367,0.8641035556793213,0.4027024209499359,4.999999873689376e-06
0.8329797387123108,0.47465893626213074,0.870194137096405,0.3908133804798126,4.999999873689376e-06
0.8363250494003296,0.4678187668323517,0.8740007877349854,0.3910113275051117,4.999999873689376e-06
0.8366514444351196,0.4645865559577942,0.8747620582580566,0.38681870698928833,4.999999873689376e-06
0.8390992283821106,0.45291563868522644,0.8686714768409729,0.39483532309532166,4.999999873689376e-06
0.8428524732589722,0.4510812759399414,0.8686714768409729,0.40044039487838745,4.999999873689376e-06
0.8363250494003296,0.46092864871025085,0.8762847185134888,0.37676578760147095,4.999999873689376e-06
0.8371409773826599,0.46443071961402893,0.8736200928688049,0.37868624925613403,4.999999873689376e-06
0.8387728333473206,0.45836007595062256,0.8751427531242371,0.3788430690765381,4.999999873689376e-06
0.8424445390701294,0.4519104063510895,0.878568708896637,0.3752930164337158,4.999999873689376e-06
0.8406494855880737,0.45439329743385315,0.8778073787689209,0.3853013217449188,4.999999873689376e-06
0.8454634547233582,0.44871553778648376,0.8812333345413208,0.37426745891571045,4.999999873689376e-06
0.8450554609298706,0.44024574756622314,0.8781880736351013,0.3756846487522125,4.999999873689376e-06
0.8394255638122559,0.4608583450317383,0.8690521717071533,0.3919242322444916,4.999999873689376e-06
0.8430156707763672,0.44070953130722046,0.8648648858070374,0.3932952582836151,4.999999873689376e-06
0.8478296399116516,0.4418776035308838,0.8724781274795532,0.38736265897750854,4.999999873689376e-06
0.8513381481170654,0.42147842049598694,0.8816140294075012,0.3639003336429596,2.499999936844688e-06
0.8475032448768616,0.4294700622558594,0.8789493441581726,0.38195088505744934,2.499999936844688e-06
0.8502774238586426,0.4318566918373108,0.8823753595352173,0.36673033237457275,2.499999936844688e-06
0.8499510288238525,0.42372187972068787,0.8762847185134888,0.3683018386363983,2.499999936844688e-06
