learning_rate,val_loss,val_accuracy,loss,accuracy,epoch
0.0010000000474974513,0.4629521071910858,0.8370764851570129,0.5684632658958435,0.8024641275405884,43
0.0010000000474974513,0.522652804851532,0.8195660710334778,0.5660309791564941,0.8035247921943665,44
0.0010000000474974513,0.456287682056427,0.8416444659233093,0.5689086318016052,0.803443193435669,45
0.0010000000474974513,0.44694197177886963,0.8481157422065735,0.5707718133926392,0.7981396913528442,46
0.0010000000474974513,0.43521392345428467,0.8538256287574768,0.5717782378196716,0.7983028888702393,47
0.0010000000474974513,0.411344438791275,0.8587742447853088,0.5801321864128113,0.7958551049232483,48
0.0010000000474974513,0.4299584925174713,0.8587742447853088,0.5623816251754761,0.8056462407112122,49
0.0010000000474974513,0.4424525499343872,0.8477350473403931,0.5849283337593079,0.7982212901115417,50
0.0010000000474974513,0.5081118941307068,0.832889199256897,0.5621826648712158,0.8058093786239624,51
0.0010000000474974513,0.42463773488998413,0.8576322793960571,0.5775914192199707,0.7994451522827148,52
0.0010000000474974513,0.45924681425094604,0.842786431312561,0.5551952719688416,0.8067069053649902,53
0.0010000000474974513,0.45771142840385437,0.8465930819511414,0.5554060339927673,0.8048303127288818,54
0.0010000000474974513,0.4465664327144623,0.8492577075958252,0.5553189516067505,0.810052216053009,55
0.0010000000474974513,0.39064785838127136,0.8690521717071533,0.5562052130699158,0.8047487139701843,56
0.0010000000474974513,0.4110376536846161,0.8557289838790894,0.5582855343818665,0.8071148991584778,57
0.0010000000474974513,0.42689743638038635,0.8538256287574768,0.5552964806556702,0.80621737241745,58
0.0010000000474974513,0.4393210709095001,0.846973717212677,0.555139422416687,0.8042591214179993,59
0.0010000000474974513,0.4290107488632202,0.8557289838790894,0.553544819355011,0.8073596358299255,60
0.0010000000474974513,0.41632315516471863,0.8618195652961731,0.5518214106559753,0.8115208745002747,61
0.0010000000474974513,0.42899006605148315,0.8534449934959412,0.5474475622177124,0.8135607242584229,62
0.0010000000474974513,0.4586341977119446,0.851922333240509,0.5546221733093262,0.8032800555229187,63
0.0010000000474974513,0.42384564876556396,0.860296905040741,0.5518218278884888,0.8080939650535583,64
0.0010000000474974513,0.4398179054260254,0.8568709492683411,0.5511285662651062,0.8080939650535583,65
0.0010000000474974513,0.44186434149742126,0.8488770723342896,0.5504897832870483,0.8067069053649902,66
0.0010000000474974513,0.4050963819026947,0.8576322793960571,0.5460546612739563,0.8099706172943115,67
0.0010000000474974513,0.4299948811531067,0.8587742447853088,0.5434395670890808,0.8116024732589722,68
0.0010000000474974513,0.41228896379470825,0.8682908415794373,0.5540279746055603,0.8085019588470459,69
0.0010000000474974513,0.4150269329547882,0.8641035556793213,0.5475948452949524,0.8093178868293762,70
0.0010000000474974513,0.4176362156867981,0.860296905040741,0.5501754283905029,0.8098074197769165,71
0.0010000000474974513,0.42176008224487305,0.8503996729850769,0.5457766056060791,0.8114392757415771,72
0.0005000000237487257,0.3960364758968353,0.8682908415794373,0.522246778011322,0.8183746933937073,73
0.0005000000237487257,0.388515442609787,0.869432806968689,0.519132673740387,0.8185378313064575,74
0.0005000000237487257,0.39577457308769226,0.8660068511962891,0.5209956765174866,0.8197617530822754,75
0.0005000000237487257,0.41996169090270996,0.8599162697792053,0.5017834901809692,0.8228622674942017,76
0.0005000000237487257,0.41353896260261536,0.8633422255516052,0.5062220692634583,0.8222095370292664,77
0.0005000000237487257,0.40045487880706787,0.8663874864578247,0.5091684460639954,0.8243309259414673,78
0.0005000000237487257,0.40344128012657166,0.8656262159347534,0.5072354674339294,0.8279210329055786,79
0.0005000000237487257,0.4014618396759033,0.8641035556793213,0.5071036219596863,0.8224543333053589,80
0.0005000000237487257,0.40951281785964966,0.8629615306854248,0.5078530311584473,0.823841392993927,81
0.0005000000237487257,0.4011942446231842,0.8633422255516052,0.5001901388168335,0.8247389197349548,82
0.0005000000237487257,0.3960912227630615,0.8679101467132568,0.5088781714439392,0.8209856152534485,83
0.0005000000237487257,0.3714647591114044,0.8736200928688049,0.5077798962593079,0.8242493271827698,84
0.0005000000237487257,0.38604551553726196,0.869432806968689,0.5037649869918823,0.8280842304229736,85
0.0005000000237487257,0.3693038523197174,0.8740007877349854,0.49927303194999695,0.823514997959137,86
0.0005000000237487257,0.3994516134262085,0.869432806968689,0.4953942894935608,0.8223727345466614,87
0.0005000000237487257,0.4029279947280884,0.8705747723579407,0.5052303671836853,0.8240861892700195,88
0.0005000000237487257,0.40050971508026123,0.870194137096405,0.4952225387096405,0.8278394341468811,89
0.0005000000237487257,0.37000328302383423,0.878568708896637,0.49550721049308777,0.8266155123710632,90
0.0005000000237487257,0.4070270359516144,0.865245521068573,0.4973677694797516,0.8248205184936523,91
0.0005000000237487257,0.3775017559528351,0.8762847185134888,0.5000709295272827,0.8259627819061279,92
0.0005000000237487257,0.3920114040374756,0.8698135018348694,0.49138182401657104,0.8311847448348999,93
0.0005000000237487257,0.400032639503479,0.8679101467132568,0.48549917340278625,0.8293896913528442,94
0.0005000000237487257,0.38922691345214844,0.8713361024856567,0.4969770908355713,0.826289176940918,95
0.0005000000237487257,0.3748791515827179,0.8774267435073853,0.4955623745918274,0.8232702612876892,96
0.0005000000237487257,0.3894231617450714,0.8690521717071533,0.500605046749115,0.8289816975593567,97
0.0005000000237487257,0.38092339038848877,0.8770460486412048,0.5059796571731567,0.8256364464759827,98
0.0005000000237487257,0.4047751724720001,0.8686714768409729,0.4876697063446045,0.8265339136123657,99
0.0005000000237487257,0.3898999094963074,0.8751427531242371,0.4893891215324402,0.8323270082473755,100
0.0005000000237487257,0.3677483797073364,0.874381422996521,0.4939621686935425,0.8306951522827148,101
0.0005000000237487257,0.3941696882247925,0.8747620582580566,0.49347326159477234,0.8314294815063477,102
0.0005000000237487257,0.38601309061050415,0.870194137096405,0.4930798411369324,0.8312663435935974,103
0.0005000000237487257,0.3790842294692993,0.8720974326133728,0.4927014112472534,0.8253100514411926,104
0.0005000000237487257,0.4245271384716034,0.8568709492683411,0.47873950004577637,0.8311847448348999,105
0.0005000000237487257,0.37363335490226746,0.879330039024353,0.5064322352409363,0.8266155123710632,106
0.0005000000237487257,0.39910927414894104,0.870194137096405,0.4927939772605896,0.8266971111297607,107
0.0005000000237487257,0.3870074152946472,0.8720974326133728,0.4947770833969116,0.832245409488678,108
0.0005000000237487257,0.38690921664237976,0.869432806968689,0.4908626675605774,0.829797625541687,109
0.0005000000237487257,0.38790613412857056,0.8698135018348694,0.49699923396110535,0.8249836564064026,110
0.0005000000237487257,0.3855248689651489,0.8675295114517212,0.49409955739974976,0.8280842304229736,111
0.0005000000237487257,0.39530032873153687,0.8682908415794373,0.4905954599380493,0.8289816975593567,112
0.0005000000237487257,0.38359880447387695,0.8705747723579407,0.47586163878440857,0.8344484567642212,113
0.0005000000237487257,0.3975197672843933,0.8663874864578247,0.5029101967811584,0.8268603086471558,114
0.0005000000237487257,0.37518852949142456,0.8774267435073853,0.4905205965042114,0.8288185596466064,115
0.0005000000237487257,0.38676396012306213,0.8686714768409729,0.4932888150215149,0.8253100514411926,116
0.0005000000237487257,0.3958818316459656,0.8736200928688049,0.4788639545440674,0.8312663435935974,117
0.0002500000118743628,0.3865458071231842,0.8679101467132568,0.4779466688632965,0.8331429362297058,118
0.0002500000118743628,0.38535061478614807,0.8728587627410889,0.45995479822158813,0.83746737241745,119
0.0002500000118743628,0.38019177317619324,0.8705747723579407,0.4636632800102234,0.8355907201766968,120
0.0002500000118743628,0.3705991208553314,0.8759040832519531,0.4754158556461334,0.832571804523468,121
0.0002500000118743628,0.3720705509185791,0.8720974326133728,0.4650980830192566,0.8384464979171753,122
0.0002500000118743628,0.3734680116176605,0.8781880736351013,0.4576619565486908,0.841139018535614,123
0.0002500000118743628,0.3729785084724426,0.8732394576072693,0.47071462869644165,0.8400783538818359,124
0.0002500000118743628,0.3719290792942047,0.8728587627410889,0.4638177454471588,0.8429340720176697,125
0.0002500000118743628,0.38216328620910645,0.8736200928688049,0.4680432081222534,0.8388544321060181,126
0.0002500000118743628,0.37778332829475403,0.8762847185134888,0.4643431603908539,0.8368146419525146,127
0.0002500000118743628,0.3789636492729187,0.8827559947967529,0.45891454815864563,0.8402414917945862,128
0.0002500000118743628,0.36754417419433594,0.8755233883857727,0.48708102107048035,0.8251468539237976,129
0.0002500000118743628,0.3766786456108093,0.870194137096405,0.4664321839809418,0.8386096358299255,130
0.0002500000118743628,0.38622650504112244,0.870194137096405,0.4732690751552582,0.8358355164527893,131
0.0002500000118743628,0.3692416250705719,0.8755233883857727,0.4729788899421692,0.8347747921943665,132
0.0002500000118743628,0.364072322845459,0.8766654133796692,0.4575982093811035,0.8407310843467712,133
0.0002500000118743628,0.38336408138275146,0.8717167973518372,0.4723759889602661,0.8358355164527893,134
0.0002500000118743628,0.3851510286331177,0.8698135018348694,0.4716889262199402,0.8355907201766968,135
0.0002500000118743628,0.37357401847839355,0.8736200928688049,0.46092015504837036,0.8404046893119812,136
0.0002500000118743628,0.3753804564476013,0.8751427531242371,0.4625962972640991,0.8361618518829346,137
0.0002500000118743628,0.3805653154850006,0.8740007877349854,0.46539226174354553,0.8387728333473206,138
0.0002500000118743628,0.38324612379074097,0.8736200928688049,0.44580966234207153,0.8503590226173401,139
0.0002500000118743628,0.3655990660190582,0.8804720044136047,0.47789013385772705,0.8317558765411377,140
0.0002500000118743628,0.3714902698993683,0.874381422996521,0.463460773229599,0.8390176296234131,141
0.0002500000118743628,0.3762873709201813,0.8724781274795532,0.45754000544548035,0.841465413570404,142
0.0002500000118743628,0.3694152534008026,0.8759040832519531,0.4536445438861847,0.8427708745002747,143
0.0002500000118743628,0.3788372576236725,0.8732394576072693,0.4489849805831909,0.8444843292236328,144
0.0002500000118743628,0.37554386258125305,0.8766654133796692,0.45210742950439453,0.843913197517395,145
0.0002500000118743628,0.3746154308319092,0.8755233883857727,0.4671953618526459,0.8369777798652649,146
0.0002500000118743628,0.37880977988243103,0.8732394576072693,0.4617515802383423,0.8373041749000549,147
0.0002500000118743628,0.36514177918434143,0.874381422996521,0.46304190158843994,0.8369777798652649,148
0.0002500000118743628,0.38529306650161743,0.8720974326133728,0.4681849181652069,0.8357539176940918,149
0.0001250000059371814,0.3648543655872345,0.8808526992797852,0.46185359358787537,0.8399967551231384,150
0.0001250000059371814,0.3568735718727112,0.878568708896637,0.4593141973018646,0.8403230905532837,151
0.0001250000059371814,0.36188727617263794,0.8759040832519531,0.4500426948070526,0.8426892757415771,152
0.0001250000059371814,0.36374855041503906,0.8789493441581726,0.4587959051132202,0.8392624258995056,153
0.0001250000059371814,0.3551430106163025,0.8846592903137207,0.4441121518611908,0.8442395329475403,154
0.0001250000059371814,0.3546404242515564,0.8789493441581726,0.44401174783706665,0.8457082509994507,155
0.0001250000059371814,0.3691611886024475,0.8781880736351013,0.4536909759044647,0.8430972695350647,156
0.0001250000059371814,0.3528483510017395,0.8819946646690369,0.45057573914527893,0.8408942818641663,157
0.0001250000059371814,0.34823209047317505,0.8842786550521851,0.446605920791626,0.8453818559646606,158
0.0001250000059371814,0.34998905658721924,0.8816140294075012,0.4450729787349701,0.8427708745002747,159
0.0001250000059371814,0.35621634125709534,0.8808526992797852,0.45138853788375854,0.8430156707763672,160
0.0001250000059371814,0.36114636063575745,0.878568708896637,0.4437865912914276,0.8462793827056885,161
0.0001250000059371814,0.36110538244247437,0.8827559947967529,0.44952595233917236,0.8416286110877991,162
0.0001250000059371814,0.35164859890937805,0.8800913691520691,0.4458303451538086,0.8449738621711731,163
0.0001250000059371814,0.354044109582901,0.8812333345413208,0.4639819264411926,0.8382833003997803,164
0.0001250000059371814,0.3577312231063843,0.8831366300582886,0.4648030996322632,0.8357539176940918,165
0.0001250000059371814,0.34840577840805054,0.8797106742858887,0.4632018208503723,0.8375489711761475,166
0.0001250000059371814,0.351045697927475,0.8797106742858887,0.4615764617919922,0.8386096358299255,167
0.0001250000059371814,0.363242506980896,0.8800913691520691,0.44536468386650085,0.8442395329475403,168
0.0001250000059371814,0.35429003834724426,0.8781880736351013,0.44798940420150757,0.8423629403114319,169
0.0001250000059371814,0.35288792848587036,0.8819946646690369,0.44344526529312134,0.8451370596885681,170
0.0001250000059371814,0.3551977574825287,0.8800913691520691,0.44644400477409363,0.8438315987586975,171
0.0001250000059371814,0.35257360339164734,0.8804720044136047,0.4513930678367615,0.8430156707763672,172
0.0001250000059371814,0.35551023483276367,0.8759040832519531,0.45100513100624084,0.8430156707763672,173
0.0001250000059371814,0.3534201383590698,0.8797106742858887,0.4449424147605896,0.8431788682937622,174
6.25000029685907e-05,0.34974151849746704,0.8838979601860046,0.44998878240585327,0.8459529876708984,175
6.25000029685907e-05,0.34686213731765747,0.8838979601860046,0.45073893666267395,0.8448923230171204,176
6.25000029685907e-05,0.35191845893859863,0.8823753595352173,0.4442305564880371,0.8461161851882935,177
6.25000029685907e-05,0.35030174255371094,0.8819946646690369,0.44498613476753235,0.8477480411529541,178
6.25000029685907e-05,0.35673093795776367,0.8789493441581726,0.4518946409225464,0.8420365452766418,179
6.25000029685907e-05,0.36229830980300903,0.8800913691520691,0.43937790393829346,0.84342360496521,180
6.25000029685907e-05,0.3521135449409485,0.8823753595352173,0.43722081184387207,0.8472585082054138,181
6.25000029685907e-05,0.35552313923835754,0.8797106742858887,0.4489744007587433,0.8433420658111572,182
6.25000029685907e-05,0.35324764251708984,0.8808526992797852,0.4499083459377289,0.8433420658111572,183
6.25000029685907e-05,0.353106826543808,0.879330039024353,0.44620510935783386,0.8426892757415771,184
6.25000029685907e-05,0.3534315228462219,0.8816140294075012,0.4488697648048401,0.841139018535614,185
6.25000029685907e-05,0.3528553545475006,0.8827559947967529,0.45013269782066345,0.8444027304649353,186
9.999999747378752e-06,0.34146615862846375,0.8858013153076172,0.434467613697052,0.8489719033241272,187
9.999999747378752e-06,0.3297273516654968,0.8838979601860046,0.4124791622161865,0.8568048477172852,188
9.999999747378752e-06,0.30793991684913635,0.897601842880249,0.4077657461166382,0.8584367036819458,189
9.999999747378752e-06,0.3077828884124756,0.8960791826248169,0.4024848937988281,0.8572127819061279,190
9.999999747378752e-06,0.303379625082016,0.8972211480140686,0.40897342562675476,0.8603948950767517,191
9.999999747378752e-06,0.30467817187309265,0.8979824781417847,0.3979372978210449,0.8594973683357239,192
9.999999747378752e-06,0.2904866635799408,0.9052150845527649,0.38536784052848816,0.8669223189353943,193
9.999999747378752e-06,0.29174453020095825,0.906737744808197,0.3920624852180481,0.8619451522827148,194
9.999999747378752e-06,0.28243687748908997,0.9055957198143005,0.3867802917957306,0.8630058765411377,195
9.999999747378752e-06,0.2947218120098114,0.9021697640419006,0.3719235062599182,0.8679014444351196,196
9.999999747378752e-06,0.29109159111976624,0.9048343896865845,0.37241700291633606,0.8736129403114319,197
9.999999747378752e-06,0.2761436700820923,0.9086410403251648,0.38206255435943604,0.8684725761413574,198
9.999999747378752e-06,0.27895352244377136,0.9033117890357971,0.3771839141845703,0.8652088642120361,199
9.999999747378752e-06,0.27191096544265747,0.906737744808197,0.3742177486419678,0.866106390953064,200
9.999999747378752e-06,0.26180192828178406,0.9132089614868164,0.368340402841568,0.8719810843467712,201
9.999999747378752e-06,0.25586724281311035,0.9135896563529968,0.3559252917766571,0.8775293827056885,202
9.999999747378752e-06,0.2629978656768799,0.911686360836029,0.36191943287849426,0.8738576769828796,203
9.999999747378752e-06,0.2579549551010132,0.9132089614868164,0.36406397819519043,0.8721442818641663,204
9.999999747378752e-06,0.26871076226234436,0.9097830057144165,0.3571712374687195,0.8734497427940369,205
9.999999747378752e-06,0.26486799120903015,0.9101637005805969,0.3486110270023346,0.8779373168945312,206
4.999999873689376e-06,0.25753796100616455,0.9143509864807129,0.3435164988040924,0.8802219033241272,207
4.999999873689376e-06,0.262811541557312,0.9132089614868164,0.3498559594154358,0.8789164423942566,208
4.999999873689376e-06,0.26385635137557983,0.9101637005805969,0.3458064794540405,0.8814458250999451,209
4.999999873689376e-06,0.25865083932876587,0.9128283262252808,0.35733503103256226,0.8767134547233582,210
2.499999936844688e-06,0.2567081153392792,0.9135896563529968,0.3354286551475525,0.884056806564331,211
2.499999936844688e-06,0.2537418007850647,0.915873646736145,0.3420710563659668,0.8824249505996704,212
2.499999936844688e-06,0.25480780005455017,0.915112316608429,0.3321530520915985,0.8816090226173401,213
2.499999936844688e-06,0.2597842812538147,0.9143509864807129,0.33975857496261597,0.8806298971176147,214
2.499999936844688e-06,0.2551508843898773,0.9139702916145325,0.34038597345352173,0.8854438662528992,215
2.499999936844688e-06,0.25919413566589355,0.9143509864807129,0.3403704762458801,0.8809562921524048,216
1.249999968422344e-06,0.25459912419319153,0.915873646736145,0.34588977694511414,0.8781005144119263,217
1.249999968422344e-06,0.25600627064704895,0.9147316217422485,0.3393973112106323,0.8810378313064575,218
1.249999968422344e-06,0.25408294796943665,0.9147316217422485,0.340844064950943,0.8778557181358337,219
1.249999968422344e-06,0.2561724781990051,0.9147316217422485,0.34260475635528564,0.8817722201347351,220
9.999999974752427e-07,0.2544845640659332,0.915112316608429,0.3271583020687103,0.8900946378707886,221
9.999999974752427e-07,0.2576218545436859,0.9143509864807129,0.34806665778160095,0.8791612386703491,222
9.999999974752427e-07,0.2573017179965973,0.9139702916145325,0.33646565675735474,0.883567214012146,223
9.999999974752427e-07,0.25592705607414246,0.9139702916145325,0.34086552262306213,0.8824249505996704,224
9.999999974752427e-07,0.2539580166339874,0.9166349172592163,0.33711522817611694,0.8816090226173401,225
9.999999974752427e-07,0.2545235753059387,0.9162542819976807,0.33796948194503784,0.8807930946350098,226
9.999999974752427e-07,0.25389817357063293,0.9147316217422485,0.34253016114234924,0.8826696872711182,227
9.999999974752427e-07,0.2540595829486847,0.9154929518699646,0.3366497755050659,0.8843015432357788,228
9.999999974752427e-07,0.25316882133483887,0.9154929518699646,0.3426583409309387,0.8807930946350098,229
9.999999974752427e-07,0.25498586893081665,0.9139702916145325,0.3331739902496338,0.8859333992004395,230
9.999999974752427e-07,0.25203341245651245,0.9154929518699646,0.3301144540309906,0.8883811831474304,231
9.999999974752427e-07,0.2527186870574951,0.9162542819976807,0.32827672362327576,0.8825065493583679,232
9.999999974752427e-07,0.25134968757629395,0.9154929518699646,0.3277747631072998,0.8859333992004395,233
9.999999974752427e-07,0.252403199672699,0.9166349172592163,0.3295077383518219,0.8876468539237976,234
9.999999974752427e-07,0.25217676162719727,0.9170156121253967,0.3313807249069214,0.8867493271827698,235
9.999999974752427e-07,0.2537590265274048,0.915112316608429,0.33582866191864014,0.8849543333053589,236
9.999999974752427e-07,0.2527933120727539,0.9154929518699646,0.33205103874206543,0.8859333992004395,237
9.999999974752427e-07,0.2509077489376068,0.915873646736145,0.3404455780982971,0.8813642263412476,238
9.999999974752427e-07,0.251918226480484,0.9170156121253967,0.3379357159137726,0.88128262758255,239
9.999999974752427e-07,0.2503257393836975,0.9170156121253967,0.328370064496994,0.8838120102882385,240
9.999999974752427e-07,0.25208649039268494,0.9166349172592163,0.3325837254524231,0.8824249505996704,241
9.999999974752427e-07,0.2526799142360687,0.9154929518699646,0.3331844210624695,0.8844647407531738,242
9.999999974752427e-07,0.24982066452503204,0.915873646736145,0.3332473039627075,0.8816090226173401,243
9.999999974752427e-07,0.24952930212020874,0.9166349172592163,0.3324015438556671,0.8838120102882385,244
9.999999974752427e-07,0.2508002817630768,0.9170156121253967,0.3321942090988159,0.883893609046936,245
9.999999974752427e-07,0.2542962431907654,0.9162542819976807,0.3261462152004242,0.8878916501998901,246
9.999999974752427e-07,0.2522636651992798,0.9162542819976807,0.3414652943611145,0.8825881481170654,247
9.999999974752427e-07,0.25376710295677185,0.9162542819976807,0.3425540030002594,0.8787532448768616,248
9.999999974752427e-07,0.2497369945049286,0.9173962473869324,0.3265823721885681,0.8866677284240723,249
9.999999974752427e-07,0.2511611878871918,0.9170156121253967,0.33204710483551025,0.8829144835472107,250
9.999999974752427e-07,0.2526651620864868,0.9143509864807129,0.33571311831474304,0.883567214012146,251
9.999999974752427e-07,0.2489316463470459,0.9181575775146484,0.33037570118904114,0.8839752078056335,252
9.999999974752427e-07,0.2482532560825348,0.9173962473869324,0.33765795826911926,0.8820169568061829,253
9.999999974752427e-07,0.24676942825317383,0.9177769422531128,0.32827407121658325,0.8874021172523499,254
9.999999974752427e-07,0.24562159180641174,0.9177769422531128,0.32787957787513733,0.8873205184936523,255
9.999999974752427e-07,0.24560505151748657,0.9170156121253967,0.325300931930542,0.8883811831474304,256
9.999999974752427e-07,0.245368093252182,0.9170156121253967,0.3278418779373169,0.8829144835472107,257
9.999999974752427e-07,0.2437814325094223,0.9177769422531128,0.33248957991600037,0.8862597942352295,258
9.999999974752427e-07,0.24485132098197937,0.9185382723808289,0.3247329294681549,0.8878100514411926,259
9.999999974752427e-07,0.2459993064403534,0.9189189076423645,0.34630897641181946,0.8793244361877441,260
9.999999974752427e-07,0.2458372563123703,0.9181575775146484,0.33316120505332947,0.8843015432357788,261
9.999999974752427e-07,0.24576778709888458,0.9185382723808289,0.3224315941333771,0.8868309259414673,262
9.999999974752427e-07,0.24476207792758942,0.920060932636261,0.3260018825531006,0.8869125247001648,263
9.999999974752427e-07,0.24640092253684998,0.9177769422531128,0.3303894102573395,0.8870757222175598,264
9.999999974752427e-07,0.24680154025554657,0.9173962473869324,0.3288729190826416,0.8847911357879639,265
9.999999974752427e-07,0.24476417899131775,0.9189189076423645,0.3253919780254364,0.8880548477172852,266
9.999999974752427e-07,0.24763192236423492,0.9185382723808289,0.3265732228755951,0.8876468539237976,267
9.999999974752427e-07,0.24492332339286804,0.9185382723808289,0.33239075541496277,0.8852806687355042,268
9.999999974752427e-07,0.24590614438056946,0.9189189076423645,0.32548460364341736,0.886504590511322,269
9.999999974752427e-07,0.2456156462430954,0.9170156121253967,0.3349199891090393,0.8850358724594116,270
9.999999974752427e-07,0.24695809185504913,0.9170156121253967,0.3251529037952423,0.8865861892700195,271
9.999999974752427e-07,0.24676796793937683,0.9170156121253967,0.32925018668174744,0.8844647407531738,272
9.999999974752427e-07,0.24874816834926605,0.9173962473869324,0.33110010623931885,0.8823433518409729,273
9.999999974752427e-07,0.24713388085365295,0.9173962473869324,0.3284446597099304,0.8876468539237976,274
9.999999974752427e-07,0.24645747244358063,0.9170156121253967,0.32690224051475525,0.8858518004417419,275
9.999999974752427e-07,0.24519948661327362,0.9170156121253967,0.32315611839294434,0.888625979423523,276
9.999999974752427e-07,0.24388442933559418,0.9170156121253967,0.33444899320602417,0.8857702612876892,277
9.999999974752427e-07,0.2446354627609253,0.9173962473869324,0.3277537226676941,0.8859333992004395,278
9.999999974752427e-07,0.2468378096818924,0.9162542819976807,0.31103986501693726,0.8933583498001099,279
