loss,val_loss,learning_rate,accuracy,val_accuracy,epoch
0.7277759313583374,0.5801659226417542,0.0005000000237487257,0.7451044321060181,0.794442355632782,113
0.7358447909355164,0.6167802810668945,0.0005000000237487257,0.7417591214179993,0.7856870889663696,114
0.7284098267555237,0.5948325395584106,0.0005000000237487257,0.741432785987854,0.7952036261558533,115
0.7317816615104675,0.596817672252655,0.0005000000237487257,0.738658607006073,0.781119167804718,116
0.7260167002677917,0.6198569536209106,0.0005000000237487257,0.7433093786239624,0.7716025710105896,117
0.7173618078231812,0.6084781885147095,0.0005000000237487257,0.7481233477592468,0.7826417684555054,118
0.7199907898902893,0.5940173268318176,0.0005000000237487257,0.7459203600883484,0.7940616607666016,119
0.7260808348655701,0.6275346279144287,0.0005000000237487257,0.744941234588623,0.7795965075492859,120
0.7143185138702393,0.6210830807685852,0.0005000000237487257,0.7508159279823303,0.7776932120323181,121
0.7076501250267029,0.6163660287857056,0.0005000000237487257,0.7499184012413025,0.7837837934494019,122
0.7272902727127075,0.6015671491622925,0.0005000000237487257,0.7464914917945862,0.7830224633216858,123
0.7202673554420471,0.5751497149467468,0.0005000000237487257,0.7442069053649902,0.7971069812774658,124
0.7206226587295532,0.5690082311630249,0.0005000000237487257,0.7480417490005493,0.7993909120559692,125
0.7291148900985718,0.5808823108673096,0.0005000000237487257,0.7406984567642212,0.7917776703834534,126
0.7278498411178589,0.634479820728302,0.0005000000237487257,0.7430646419525146,0.7704606056213379,127
0.7285858392715454,0.6142770051956177,0.0005000000237487257,0.7441253066062927,0.7818804979324341,128
0.7218066453933716,0.5827755331993103,0.0005000000237487257,0.7443701028823853,0.7955843210220337,129
0.7092798948287964,0.5875771045684814,0.0005000000237487257,0.7517134547233582,0.7997716069221497,130
0.7260002493858337,0.5911281108856201,0.0005000000237487257,0.747552216053009,0.7982489466667175,131
0.7206283211708069,0.5875037312507629,0.0005000000237487257,0.7504895329475403,0.7974876165390015,132
0.7061672210693359,0.5740739107131958,0.0005000000237487257,0.7529373168945312,0.798629641532898,133
0.7267131209373474,0.6043708324432373,0.0005000000237487257,0.7426566481590271,0.785306453704834,134
0.7305842638015747,0.5767336487770081,0.0005000000237487257,0.744941234588623,0.7936810255050659,135
0.7270031571388245,0.6195158362388611,0.0005000000237487257,0.7450228333473206,0.7818804979324341,136
0.7135888934135437,0.5915713906288147,0.0005000000237487257,0.7488576769828796,0.7822611331939697,137
0.7069712281227112,0.5936974883079529,0.0005000000237487257,0.74967360496521,0.7921583652496338,138
0.7186251282691956,0.5588504076004028,9.999999747378752e-06,0.747715413570404,0.7990102767944336,139
0.6677759885787964,0.5154189467430115,9.999999747378752e-06,0.7635443806648254,0.8172820806503296,140
0.6447703242301941,0.5384739637374878,9.999999747378752e-06,0.7783126831054688,0.8081461787223816,141
0.6170288324356079,0.4771730899810791,9.999999747378752e-06,0.783860981464386,0.8313665986061096,142
0.5885480642318726,0.46925413608551025,9.999999747378752e-06,0.7956103086471558,0.842786431312561,143
0.5800943374633789,0.4774364233016968,9.999999747378752e-06,0.7977316975593567,0.8446897864341736,144
0.5717588067054749,0.4723840355873108,9.999999747378752e-06,0.8026272654533386,0.8344118595123291,145
0.558512270450592,0.4258447587490082,9.999999747378752e-06,0.8070333003997803,0.8625808954238892,146
0.5518933534622192,0.4416240453720093,9.999999747378752e-06,0.810052216053009,0.8488770723342896,147
0.5374610424041748,0.4165140688419342,9.999999747378752e-06,0.8129895329475403,0.8572516441345215,148
0.5309420228004456,0.4012298882007599,9.999999747378752e-06,0.8160085082054138,0.8675295114517212,149
0.5104916095733643,0.40670356154441833,9.999999747378752e-06,0.8243309259414673,0.8614389300346375,150
0.5003356337547302,0.3715895116329193,9.999999747378752e-06,0.8258811831474304,0.8759040832519531,151
0.49196332693099976,0.40497511625289917,9.999999747378752e-06,0.8307767510414124,0.8580129146575928,152
0.4825051426887512,0.39000511169433594,9.999999747378752e-06,0.834856390953064,0.8709554672241211,153
0.47737762331962585,0.40961819887161255,9.999999747378752e-06,0.8372225761413574,0.8637228608131409,154
0.4665445387363434,0.3873087167739868,9.999999747378752e-06,0.8423629403114319,0.8686714768409729,155
0.4607250988483429,0.36672425270080566,4.999999873689376e-06,0.8390992283821106,0.8759040832519531,156
0.4523733854293823,0.37008175253868103,4.999999873689376e-06,0.8410574197769165,0.8770460486412048,157
0.4335121512413025,0.3727838099002838,4.999999873689376e-06,0.8485639691352844,0.8690521717071533,158
0.43023449182510376,0.36514711380004883,4.999999873689376e-06,0.8493798971176147,0.8842786550521851,159
0.42843785881996155,0.3552325665950775,4.999999873689376e-06,0.8510117530822754,0.8819946646690369,160
0.4235059916973114,0.3568889796733856,4.999999873689376e-06,0.8513381481170654,0.8797106742858887,161
0.4209490418434143,0.35436639189720154,4.999999873689376e-06,0.852317214012146,0.8858013153076172,162
0.422415167093277,0.3522379696369171,4.999999873689376e-06,0.8502774238586426,0.8819946646690369,163
0.41360387206077576,0.36336448788642883,4.999999873689376e-06,0.8566416501998901,0.8747620582580566,164
0.41142284870147705,0.32870736718177795,4.999999873689376e-06,0.8541122674942017,0.8899886012077332,165
0.42163124680519104,0.3381935656070709,4.999999873689376e-06,0.8560705184936523,0.888465940952301,166
0.40533456206321716,0.3382977247238159,4.999999873689376e-06,0.8593342304229736,0.8880852460861206,167
0.40218108892440796,0.33597061038017273,4.999999873689376e-06,0.8608844876289368,0.8888465762138367,168
0.4024926424026489,0.353399395942688,4.999999873689376e-06,0.8581919074058533,0.883517324924469,169
0.3900720477104187,0.350125789642334,2.499999936844688e-06,0.8643113374710083,0.8831366300582886,170
0.38883838057518005,0.32315751910209656,2.499999936844688e-06,0.8666775226593018,0.8937951922416687,171
0.38760894536972046,0.32825174927711487,2.499999936844688e-06,0.863495409488678,0.8930338621139526,172
0.38926661014556885,0.33329397439956665,2.499999936844688e-06,0.8663511872291565,0.8907499313354492,173
0.3914872705936432,0.3291975259780884,2.499999936844688e-06,0.8653720617294312,0.888465940952301,174
0.3835586607456207,0.3287276029586792,2.499999936844688e-06,0.8652088642120361,0.8915112018585205,175
0.3777551054954529,0.3318576514720917,1.249999968422344e-06,0.8671671152114868,0.8903692364692688,176
0.36764174699783325,0.3280002474784851,1.249999968422344e-06,0.8681462407112122,0.8922725319862366,177
0.37766149640083313,0.32871294021606445,1.249999968422344e-06,0.8693701028823853,0.8922725319862366,178
0.3780790865421295,0.3307003378868103,1.249999968422344e-06,0.8707571625709534,0.8922725319862366,179
0.3679448962211609,0.3239428400993347,9.999999974752427e-07,0.8726338148117065,0.8915112018585205,180
0.3676290810108185,0.33011558651924133,9.999999974752427e-07,0.8720626831054688,0.8907499313354492,181
0.3677951395511627,0.32512494921684265,9.999999974752427e-07,0.8743472695350647,0.8930338621139526,182
0.36907732486724854,0.32884934544563293,9.999999974752427e-07,0.8690437078475952,0.8922725319862366,183
0.3617512583732605,0.3367973268032074,9.999999974752427e-07,0.8741840720176697,0.8922725319862366,184
0.3697158694267273,0.33508267998695374,9.999999974752427e-07,0.8675750494003296,0.8918918967247009,185
0.36760541796684265,0.3293797969818115,9.999999974752427e-07,0.8724706172943115,0.8915112018585205,186
0.36085885763168335,0.32862424850463867,9.999999974752427e-07,0.874836802482605,0.8930338621139526,187
