epoch,accuracy,loss,val_accuracy,val_loss
0,0.821230411529541,0.514251172542572,0.8789493441581726,0.35817572474479675
1,0.8333061337471008,0.47119054198265076,0.8751427531242371,0.3825783431529999
2,0.8450554609298706,0.44510090351104736,0.8854206204414368,0.3589111566543579
3,0.8468505144119263,0.4356403350830078,0.8823753595352173,0.3626037836074829
4,0.8586814403533936,0.41626685857772827,0.8781880736351013,0.3658631443977356
5,0.861210823059082,0.39890486001968384,0.8804720044136047,0.35445719957351685
6,0.8643929362297058,0.3947281539440155,0.8915112018585205,0.33532142639160156
7,0.8710019588470459,0.37562891840934753,0.887704610824585,0.33389145135879517
8,0.8669223189353943,0.3746717572212219,0.8949372172355652,0.33627116680145264
9,0.8720626831054688,0.3758670389652252,0.8918918967247009,0.3289811313152313
10,0.8727970123291016,0.36659958958625793,0.8861819505691528,0.35371044278144836
11,0.8720626831054688,0.36390724778175354,0.8911305665969849,0.34134677052497864
12,0.8745920658111572,0.3617820739746094,0.8956984877586365,0.3189133107662201
13,0.8783453106880188,0.34739166498184204,0.8949372172355652,0.3352023959159851
14,0.8809562921524048,0.3446779251098633,0.897601842880249,0.3187320828437805
15,0.8820985555648804,0.34491676092147827,0.8987438082695007,0.32543742656707764
16,0.8807930946350098,0.3418763279914856,0.9063570499420166,0.308771014213562
17,0.884056806564331,0.3305603265762329,0.8918918967247009,0.34685492515563965
18,0.8814458250999451,0.3344500660896301,0.8937951922416687,0.33612024784088135
19,0.8839752078056335,0.32682543992996216,0.8998857736587524,0.3100218176841736
20,0.886014997959137,0.3310089409351349,0.9094023704528809,0.2974582016468048
21,0.8867493271827698,0.3262210488319397,0.9014084339141846,0.3082045018672943
22,0.8908289670944214,0.3127363324165344,0.8979824781417847,0.3192930817604065
23,0.8944190740585327,0.31293565034866333,0.905976414680481,0.3018042743206024
24,0.8946638107299805,0.3046182692050934,0.9021697640419006,0.30773621797561646
25,0.8903394341468811,0.3106019198894501,0.9063570499420166,0.30303725600242615
26,0.8946638107299805,0.29995197057724,0.9124476313591003,0.2889699935913086
27,0.8971115946769714,0.2979027032852173,0.9120669960975647,0.28807297348976135
28,0.897193193435669,0.2948923110961914,0.9071183800697327,0.3048873841762543
29,0.8970300555229187,0.29966142773628235,0.906737744808197,0.30437031388282776
30,0.8972747921943665,0.2919064462184906,0.9097830057144165,0.29112353920936584
31,0.8979275226593018,0.2874741852283478,0.905976414680481,0.3087146282196045
32,0.9037206172943115,0.2831112742424011,0.9105443358421326,0.29621535539627075
33,0.9030678868293762,0.28874102234840393,0.9132089614868164,0.2988933324813843
34,0.9012728333473206,0.2824094891548157,0.9074990749359131,0.30635926127433777
35,0.8994777798652649,0.28548356890678406,0.9094023704528809,0.2930377423763275
36,0.9023335576057434,0.27603691816329956,0.9086410403251648,0.3011246621608734
37,0.9031494855880737,0.2742195129394531,0.906737744808197,0.3058015704154968
38,0.9028230905532837,0.27892187237739563,0.9055957198143005,0.3140332102775574
39,0.9019255638122559,0.28127703070640564,0.9124476313591003,0.3003678321838379
40,0.9046997427940369,0.27495789527893066,0.9071183800697327,0.30768918991088867
41,0.903965413570404,0.2770633399486542,0.9040730595588684,0.31673383712768555
42,0.9049445390701294,0.2751941680908203,0.9052150845527649,0.31451117992401123
43,0.9000489711761475,0.28196612000465393,0.9082603454589844,0.30961859226226807
44,0.90592360496521,0.2753329277038574,0.9071183800697327,0.3093050420284271
45,0.9063315987586975,0.2779156565666199,0.9052150845527649,0.3099871575832367
46,0.9081266522407532,0.26564735174179077,0.9033117890357971,0.312084436416626
47,0.9076370596885681,0.27357572317123413,0.9029310941696167,0.3112294375896454
48,0.9110639691352844,0.2611163556575775,0.9033117890357971,0.31326448917388916
49,0.9029862880706787,0.2758331894874573,0.9071183800697327,0.3100906014442444
