epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5811031460762024,0.0010000000474974513,1.261859655380249,0.6398934125900269,1.0365971326828003
1,0.6267950534820557,0.0010000000474974513,1.0723975896835327,0.6832889318466187,0.920520544052124
2,0.6316906213760376,0.0010000000474974513,1.0570276975631714,0.6627331376075745,0.9466201066970825
3,0.6491514444351196,0.0010000000474974513,1.004775881767273,0.6893795132637024,0.8760167360305786
4,0.658860981464386,0.0010000000474974513,0.9808045029640198,0.6992767453193665,0.8811432719230652
5,0.6635933518409729,0.0010000000474974513,0.9719939231872559,0.6996573805809021,0.884211540222168
6,0.6729764938354492,0.0010000000474974513,0.9460245370864868,0.7129805684089661,0.8029748797416687
7,0.6681625247001648,0.0010000000474974513,0.9515721201896667,0.7118386030197144,0.8208233714103699
8,0.6729764938354492,0.0010000000474974513,0.934866726398468,0.7342976927757263,0.7741687893867493
9,0.6755874752998352,0.0010000000474974513,0.9204158186912537,0.7312523722648621,0.8109180331230164
10,0.6843994855880737,0.0010000000474974513,0.9050489068031311,0.7148839235305786,0.8095807433128357
11,0.6835019588470459,0.0010000000474974513,0.8932800889015198,0.7099353075027466,0.8344699740409851
12,0.685052216053009,0.0010000000474974513,0.8941231369972229,0.7335363626480103,0.7633767127990723
13,0.6812989711761475,0.0010000000474974513,0.8974119424819946,0.6977540850639343,0.843948245048523
14,0.6935378313064575,0.0010000000474974513,0.8762935400009155,0.7129805684089661,0.8240256309509277
15,0.6954960823059082,0.0010000000474974513,0.8766663670539856,0.7297297120094299,0.7569249868392944
16,0.692558765411377,0.0010000000474974513,0.8753912448883057,0.725542426109314,0.7418076395988464
17,0.6972095370292664,0.0010000000474974513,0.8630321621894836,0.717167854309082,0.7845496535301208
18,0.6991677284240723,0.0010000000474974513,0.8651113510131836,0.7422915697097778,0.7277879118919373
19,0.6929666996002197,0.0010000000474974513,0.8724275827407837,0.716406524181366,0.7797740697860718
20,0.701125979423523,0.0010000000474974513,0.8543500304222107,0.7312523722648621,0.7592865228652954
21,0.7022683024406433,0.0010000000474974513,0.8616271018981934,0.7308717370033264,0.7415786385536194
22,0.702349841594696,0.0010000000474974513,0.8487562537193298,0.7468595504760742,0.7248257994651794
23,0.704797625541687,0.0010000000474974513,0.847266435623169,0.7400076389312744,0.7542285919189453
24,0.6989229917526245,0.0010000000474974513,0.8550151586532593,0.7613247036933899,0.6959736943244934
25,0.7062663435935974,0.0010000000474974513,0.8464116454124451,0.74381422996521,0.7291473746299744
26,0.7071638107299805,0.0010000000474974513,0.837013840675354,0.74381422996521,0.7178534865379333
27,0.7063478827476501,0.0010000000474974513,0.8340526819229126,0.7190712094306946,0.809097945690155
28,0.7070822715759277,0.0010000000474974513,0.8288398385047913,0.7464788556098938,0.7484941482543945
29,0.7167102098464966,0.0010000000474974513,0.8194007873535156,0.7312523722648621,0.76743483543396
30,0.7094484567642212,0.0010000000474974513,0.8212561011314392,0.7514274716377258,0.6997181177139282
31,0.7097747921943665,0.0010000000474974513,0.8359644412994385,0.7331556677818298,0.7404653429985046
32,0.7083877325057983,0.0010000000474974513,0.8271210789680481,0.7460982203483582,0.7362027764320374
33,0.7112434506416321,0.0010000000474974513,0.8282991647720337,0.753711462020874,0.6954357624053955
34,0.7109171152114868,0.0010000000474974513,0.821757435798645,0.7514274716377258,0.7249037623405457
35,0.7151598930358887,0.0010000000474974513,0.8173412084579468,0.7483822107315063,0.7114763855934143
36,0.7180156707763672,0.0010000000474974513,0.8114494681358337,0.7552341222763062,0.6836265921592712
37,0.7183420658111572,0.0010000000474974513,0.8156238794326782,0.7742671966552734,0.6750971078872681
38,0.716302216053009,0.0010000000474974513,0.8152782320976257,0.7727445960044861,0.6514353156089783
39,0.7181788682937622,0.0010000000474974513,0.8197349905967712,0.7533307671546936,0.6911178231239319
40,0.7194027304649353,0.0010000000474974513,0.8032721877098083,0.7609440684318542,0.6717569231987
41,0.7144255638122559,0.0010000000474974513,0.8041857481002808,0.7681766152381897,0.6673586964607239
42,0.7240535020828247,0.0010000000474974513,0.7962721586227417,0.752950131893158,0.6926231980323792
43,0.7153230905532837,0.0010000000474974513,0.8165014386177063,0.7617053389549255,0.6921388506889343
44,0.7133648991584778,0.0010000000474974513,0.8173782825469971,0.767795979976654,0.6562955975532532
45,0.71842360496521,0.0010000000474974513,0.7974186539649963,0.7651313543319702,0.673505425453186
46,0.7139360308647156,0.0010000000474974513,0.8121167421340942,0.7556147575378418,0.7097974419593811
47,0.721034586429596,0.0010000000474974513,0.8042275905609131,0.7563760876655579,0.680913507938385
48,0.7234007716178894,0.0010000000474974513,0.7957828044891357,0.7358203530311584,0.7038066387176514
49,0.7209529876708984,0.0010000000474974513,0.7972120642662048,0.758660078048706,0.6776064038276672
50,0.7180972695350647,0.0010000000474974513,0.8105856776237488,0.7476208806037903,0.7022804617881775
51,0.7179340720176697,0.0010000000474974513,0.7978684306144714,0.7495241761207581,0.7082515954971313
52,0.7234823703765869,0.0010000000474974513,0.792868435382843,0.7708412408828735,0.6615795493125916
53,0.7123041749000549,0.0010000000474974513,0.803490161895752,0.7548534274101257,0.6845884919166565
54,0.7223401069641113,0.0010000000474974513,0.7946922183036804,0.7757898569107056,0.6336476802825928
55,0.7244614958763123,0.0010000000474974513,0.8010085821151733,0.767795979976654,0.6715562343597412
56,0.7198107242584229,0.0010000000474974513,0.7963019609451294,0.74381422996521,0.7192201614379883
57,0.7188315987586975,0.0010000000474974513,0.7996516823768616,0.7613247036933899,0.6591751575469971
58,0.7249510288238525,0.0010000000474974513,0.786747932434082,0.7716025710105896,0.6481634378433228
59,0.7212793827056885,0.0010000000474974513,0.7985876202583313,0.7666539549827576,0.6561956405639648
60,0.7245430946350098,0.0010000000474974513,0.7931879758834839,0.7544727921485901,0.6981141567230225
61,0.7247878313064575,0.0010000000474974513,0.7884703874588013,0.7746478915214539,0.6282105445861816
62,0.7269908785820007,0.0010000000474974513,0.7872555255889893,0.7643700242042542,0.6510953307151794
63,0.7249510288238525,0.0010000000474974513,0.7858368754386902,0.7696992754936218,0.6424170136451721
