epoch,accuracy,loss,val_accuracy,val_loss
0,0.8489719033241272,0.434467613697052,0.8858013153076172,0.34146615862846375
1,0.8568048477172852,0.4124791622161865,0.8838979601860046,0.3297273516654968
2,0.8584367036819458,0.4077657461166382,0.897601842880249,0.30793991684913635
3,0.8572127819061279,0.4024848937988281,0.8960791826248169,0.3077828884124756
4,0.8603948950767517,0.40897342562675476,0.8972211480140686,0.303379625082016
5,0.8594973683357239,0.3979372978210449,0.8979824781417847,0.30467817187309265
6,0.8669223189353943,0.38536784052848816,0.9052150845527649,0.2904866635799408
7,0.8619451522827148,0.3920624852180481,0.906737744808197,0.29174453020095825
8,0.8630058765411377,0.3867802917957306,0.9055957198143005,0.28243687748908997
9,0.8679014444351196,0.3719235062599182,0.9021697640419006,0.2947218120098114
10,0.8736129403114319,0.37241700291633606,0.9048343896865845,0.29109159111976624
11,0.8684725761413574,0.38206255435943604,0.9086410403251648,0.2761436700820923
12,0.8652088642120361,0.3771839141845703,0.9033117890357971,0.27895352244377136
13,0.866106390953064,0.3742177486419678,0.906737744808197,0.27191096544265747
14,0.8719810843467712,0.368340402841568,0.9132089614868164,0.26180192828178406
15,0.8775293827056885,0.3559252917766571,0.9135896563529968,0.25586724281311035
16,0.8738576769828796,0.36191943287849426,0.911686360836029,0.2629978656768799
17,0.8721442818641663,0.36406397819519043,0.9132089614868164,0.2579549551010132
18,0.8734497427940369,0.3571712374687195,0.9097830057144165,0.26871076226234436
19,0.8779373168945312,0.3486110270023346,0.9101637005805969,0.26486799120903015
20,0.8802219033241272,0.3435164988040924,0.9143509864807129,0.25753796100616455
21,0.8789164423942566,0.3498559594154358,0.9132089614868164,0.262811541557312
22,0.8814458250999451,0.3458064794540405,0.9101637005805969,0.26385635137557983
23,0.8767134547233582,0.35733503103256226,0.9128283262252808,0.25865083932876587
24,0.884056806564331,0.3354286551475525,0.9135896563529968,0.2567081153392792
25,0.8824249505996704,0.3420710563659668,0.915873646736145,0.2537418007850647
26,0.8816090226173401,0.3321530520915985,0.915112316608429,0.25480780005455017
27,0.8806298971176147,0.33975857496261597,0.9143509864807129,0.2597842812538147
28,0.8854438662528992,0.34038597345352173,0.9139702916145325,0.2551508843898773
29,0.8809562921524048,0.3403704762458801,0.9143509864807129,0.25919413566589355
30,0.8781005144119263,0.34588977694511414,0.915873646736145,0.25459912419319153
31,0.8810378313064575,0.3393973112106323,0.9147316217422485,0.25600627064704895
32,0.8778557181358337,0.340844064950943,0.9147316217422485,0.25408294796943665
33,0.8817722201347351,0.34260475635528564,0.9147316217422485,0.2561724781990051
