epoch,accuracy,loss,val_accuracy,val_loss
0,0.8342036604881287,0.47507208585739136,0.8741671442985535,0.37825798988342285
1,0.8399967551231384,0.4506809115409851,0.8823529481887817,0.3443034589290619
2,0.854764997959137,0.4202002286911011,0.8901579976081848,0.3205471634864807
3,0.857375979423523,0.407021701335907,0.8880639672279358,0.3440914750099182
4,0.8635770082473755,0.3882119655609131,0.8825433254241943,0.349813848733902
5,0.866269588470459,0.3846549391746521,0.8827337026596069,0.3653404116630554
6,0.8705939650535583,0.37133076786994934,0.8829240202903748,0.35627812147140503
7,0.87467360496521,0.3610222339630127,0.8970112204551697,0.3160388171672821
8,0.8779373168945312,0.34563666582107544,0.8968208432197571,0.31861668825149536
9,0.8805482983589172,0.34300076961517334,0.8859699368476868,0.34537407755851746
10,0.8847911357879639,0.3314450979232788,0.8924424052238464,0.32897698879241943
11,0.883730411529541,0.3372015953063965,0.8994860053062439,0.30428192019462585
12,0.8873205184936523,0.32603710889816284,0.9034837484359741,0.2945733070373535
13,0.892624020576477,0.31406357884407043,0.8903483748435974,0.3342907726764679
14,0.8895235061645508,0.32154035568237305,0.8977727293968201,0.31244781613349915
15,0.8909105658531189,0.3123299777507782,0.9000571370124817,0.3115222454071045
16,0.8881364464759827,0.3090251088142395,0.9021511673927307,0.2969639003276825
17,0.8913185596466064,0.3146270513534546,0.9015800356864929,0.29774072766304016
18,0.8945006728172302,0.3036841154098511,0.9044355750083923,0.29190003871917725
19,0.8940110802650452,0.30345115065574646,0.8985341787338257,0.30579662322998047
20,0.8934399485588074,0.3059835135936737,0.8973919749259949,0.32052382826805115
21,0.897682785987854,0.29419830441474915,0.9057681560516357,0.29515770077705383
22,0.897519588470459,0.2954155206680298,0.9008185863494873,0.3108147084712982
23,0.9002937078475952,0.2923634648323059,0.9048162698745728,0.3005724251270294
24,0.8989066481590271,0.2889736294746399,0.9038644433021545,0.30484530329704285
25,0.9005385041236877,0.28999483585357666,0.9027222394943237,0.30134302377700806
26,0.9003753066062927,0.28859010338783264,0.9044355750083923,0.2996531128883362
27,0.9032310843467712,0.27806714177131653,0.9034837484359741,0.30255186557769775
28,0.9028230905532837,0.28628382086753845,0.9031029939651489,0.29964056611061096
29,0.9037206172943115,0.27083560824394226,0.9053874015808105,0.2911459803581238
30,0.9051892757415771,0.27825817465782166,0.9050066471099854,0.29735592007637024
31,0.9045365452766418,0.2788075804710388,0.9063392281532288,0.2933569550514221
32,0.9044549465179443,0.27900242805480957,0.9080525636672974,0.2952975034713745
33,0.9063315987586975,0.27130019664764404,0.9059584736824036,0.2946169972419739
34,0.90657639503479,0.2742525041103363,0.9082428812980652,0.2923862934112549
35,0.9024151563644409,0.2802511155605316,0.9004378318786621,0.3093891143798828
36,0.9020887613296509,0.27997156977653503,0.9061488509178162,0.29544389247894287
37,0.9016808271408081,0.27889490127563477,0.9025318622589111,0.3070368468761444
38,0.9060052037239075,0.276948481798172,0.9046259522438049,0.29820695519447327
39,0.8989882469177246,0.28484222292900085,0.906719982624054,0.2979019284248352
40,0.9005385041236877,0.276430606842041,0.9023415446281433,0.3038732409477234
41,0.9033126831054688,0.27478888630867004,0.905197024345398,0.2988854646682739
42,0.9037206172943115,0.2701951861381531,0.9036740660667419,0.3031231462955475
43,0.900130569934845,0.2847713232040405,0.9029126167297363,0.29898667335510254
44,0.9005385041236877,0.2741996943950653,0.9048162698745728,0.3040701150894165
45,0.9045365452766418,0.27717646956443787,0.9050066471099854,0.3028916120529175
46,0.903965413570404,0.2757158577442169,0.905197024345398,0.2975342571735382
47,0.9015992283821106,0.2830694615840912,0.9095754623413086,0.29461339116096497
48,0.90657639503479,0.2703324258327484,0.9086236357688904,0.29624655842781067
49,0.9040470123291016,0.2780773639678955,0.909385085105896,0.2922872304916382
50,0.9082082509994507,0.2706904113292694,0.9063392281532288,0.29774296283721924
51,0.9046181440353394,0.27136772871017456,0.9076718091964722,0.290983110666275
52,0.9067395329475403,0.26263055205345154,0.9042451977729797,0.31182655692100525
53,0.9083713889122009,0.26739537715911865,0.909385085105896,0.2863326966762543
54,0.906086802482605,0.2742629647254944,0.9074814319610596,0.29130756855010986
55,0.9018439650535583,0.28141549229621887,0.9078621864318848,0.29012203216552734
56,0.9047813415527344,0.2711968421936035,0.9071006774902344,0.29822617769241333
57,0.9042917490005493,0.2693713307380676,0.9071006774902344,0.29632890224456787
58,0.9072291254997253,0.2673824429512024,0.9071006774902344,0.29969078302383423
59,0.9079634547233582,0.2606838047504425,0.9063392281532288,0.29339978098869324
60,0.9095953106880188,0.259002149105072,0.9061488509178162,0.3011462390422821
61,0.9067395329475403,0.2605070173740387,0.9071006774902344,0.30024436116218567
62,0.9063315987586975,0.26410776376724243,0.906719982624054,0.2916427552700043
63,0.9072291254997253,0.26017552614212036,0.9053874015808105,0.30513012409210205
