epoch,accuracy,loss,val_accuracy,val_loss
0,0.7819843292236328,0.6281776428222656,0.8319056034088135,0.4866935610771179
1,0.8000163435935974,0.5752018690109253,0.8313344717025757,0.49426066875457764
2,0.8082571625709534,0.5379059314727783,0.8469446301460266,0.4548647403717041
3,0.8189458250999451,0.5242277979850769,0.848848283290863,0.4389886260032654
4,0.8207408785820007,0.5166778564453125,0.8579859137535095,0.4292249083518982
5,0.8274314403533936,0.48655760288238525,0.8640776872634888,0.41651901602745056
6,0.8358355164527893,0.46895211935043335,0.8663620948791504,0.39694973826408386
7,0.8390992283821106,0.46328577399253845,0.872263491153717,0.40394389629364014
8,0.8395071625709534,0.45711854100227356,0.8743575215339661,0.3809495270252228
9,0.8428524732589722,0.44751080870628357,0.8735960125923157,0.3867206275463104
10,0.8461161851882935,0.43540146946907043,0.8846373558044434,0.3585430383682251
11,0.8482375741004944,0.4337266683578491,0.8796877861022949,0.3537496030330658
12,0.8517460823059082,0.4199103116989136,0.8829240202903748,0.3583827018737793
13,0.8517460823059082,0.41882434487342834,0.8829240202903748,0.3511459231376648
14,0.8585183024406433,0.40164005756378174,0.8808299899101257,0.3557189702987671
15,0.8596605658531189,0.4010675847530365,0.8909194469451904,0.33756738901138306
16,0.8652088642120361,0.39188098907470703,0.8886350393295288,0.33597123622894287
17,0.8598237633705139,0.40309324860572815,0.8920616507530212,0.34012362360954285
18,0.8704308271408081,0.3772226870059967,0.889015793800354,0.35576486587524414
19,0.8686357736587524,0.381758451461792,0.8924424052238464,0.3407793939113617
20,0.8721442818641663,0.3749160170555115,0.8935846090316772,0.32473164796829224
21,0.8734497427940369,0.3680945038795471,0.8909194469451904,0.33501148223876953
22,0.8785085082054138,0.3490477502346039,0.8962497711181641,0.30581676959991455
23,0.8759791254997253,0.3486540913581848,0.8829240202903748,0.3642738461494446
24,0.8758159279823303,0.35688167810440063,0.8930135369300842,0.34155192971229553
25,0.8745104670524597,0.3565669059753418,0.8930135369300842,0.34654077887535095
26,0.88128262758255,0.3392806947231293,0.893203854560852,0.3417600989341736
27,0.8825065493583679,0.33635011315345764,0.9029126167297363,0.3136734068393707
28,0.8876468539237976,0.3196110427379608,0.9044355750083923,0.2916664779186249
29,0.8939294815063477,0.3049105107784271,0.9015800356864929,0.3142201006412506
30,0.8964588642120361,0.30061376094818115,0.9053874015808105,0.304739773273468
31,0.8936031460762024,0.3078160285949707,0.9019607901573181,0.30546650290489197
32,0.8964588642120361,0.3005514144897461,0.9091947674751282,0.30815571546554565
33,0.8992330431938171,0.29101458191871643,0.9065296053886414,0.29505786299705505
34,0.9002121686935425,0.2855167090892792,0.908814013004303,0.294207900762558
35,0.8938478827476501,0.2961897552013397,0.9091947674751282,0.2878139019012451
36,0.8991514444351196,0.28685590624809265,0.910336971282959,0.2962629795074463
37,0.9020887613296509,0.28469371795654297,0.9112887978553772,0.2899549901485443
38,0.8991514444351196,0.28914758563041687,0.9091947674751282,0.29543256759643555
39,0.9010280966758728,0.2865389883518219,0.9099562168121338,0.2829311788082123
40,0.9008648991584778,0.28802570700645447,0.9090043902397156,0.2852779030799866
41,0.9031494855880737,0.2788946330547333,0.9107176661491394,0.2888849973678589
42,0.9000489711761475,0.2855221629142761,0.9141442775726318,0.28754034638404846
43,0.9023335576057434,0.2826472520828247,0.9101465940475464,0.29220885038375854
44,0.9029862880706787,0.28203722834587097,0.910336971282959,0.2910461127758026
45,0.9056788682937622,0.2713225185871124,0.907291054725647,0.2956763803958893
46,0.9080450534820557,0.2668116092681885,0.9114791750907898,0.2880922853946686
47,0.9072291254997253,0.26426172256469727,0.9095754623413086,0.2954554259777069
48,0.9093505144119263,0.2666076719760895,0.9101465940475464,0.2907869517803192
49,0.9057604670524597,0.27299728989601135,0.9128117561340332,0.2865983843803406
50,0.9067395329475403,0.2765127420425415,0.910908043384552,0.29472842812538147
51,0.908697783946991,0.2670632004737854,0.9099562168121338,0.2905949652194977
52,0.9078002572059631,0.2679952383041382,0.9107176661491394,0.28516703844070435
53,0.9121246933937073,0.2563915252685547,0.9099562168121338,0.2905432879924774
54,0.9070659279823303,0.269824355840683,0.9084332585334778,0.29274269938468933
55,0.9095953106880188,0.2652580142021179,0.9084332585334778,0.2970886528491974
56,0.9109007716178894,0.2669921815395355,0.9101465940475464,0.2933694124221802
57,0.9045365452766418,0.26979097723960876,0.9086236357688904,0.2973809540271759
58,0.9082082509994507,0.26680514216423035,0.912431001663208,0.28833720088005066
